No,L,C,fsw,delta_current,delta_voltage,Pl_s1,Pl_s2Pl_C,Pl_L_Cu
18392,0.001389,0.000106,26206,0.1246457447261631,1.793149658713659,1.7903509869705745,1.7903509869705745,0.08644558406836098,2.125519628694408
18393,0.001389,0.000106,32413,0.1029581292993356,1.809443943787737,1.852630882959869,1.852630882959869,0.06995563972484353,2.1269453417066173
18394,0.001389,0.000106,38620,0.08823090300080123,1.817641547797268,1.9151597158919569,1.9151597158919569,0.058781706066051286,2.1291524297838667
18395,0.001389,0.000106,44827,0.07865236591277568,1.830657265625757,1.9775170557733064,1.9775170557733064,0.0506912172955856,2.131038334244638
18396,0.001389,0.000106,51034,0.07049519334463213,1.8587637847569418,2.0392636927120185,2.0392636927120185,0.04454020328432419,2.131585021057267
18397,0.001389,0.000106,57241,0.06411379671250211,1.8554001135714187,2.1007673092065495,2.1007673092065495,0.039713608130228305,2.13165741115335
18398,0.001389,0.000106,63448,0.05900922935387167,1.8501483096034652,2.161214654532908,2.161214654532908,0.03579641074366673,2.1296757217009463
18399,0.001389,0.000106,69655,0.054815514116272716,1.8480854298961342,2.221583939988488,2.221583939988488,0.03257679752210854,2.127675519040933
18400,0.001389,0.000106,75862,0.051274079423551625,1.8433767264555645,2.2835399143423243,2.2835399143423243,0.02992716626162877,2.1287544465716444
18401,0.001389,0.000106,82068,0.048867066027649175,1.8185780402220748,2.344852018664711,2.344852018664711,0.027662991395600522,2.128646328175188
18402,0.001389,0.000106,88275,0.04624565833903343,1.8573757551154753,2.406498698842874,2.406498698842874,0.025723909330999845,2.129114568799201
18403,0.001389,0.000106,94482,0.04397323766159184,1.8545006450764345,2.467940600512554,2.467940600512554,0.024035357607162973,2.129211864295552
18404,0.001389,0.000106,100689,0.04197744854299096,1.8504035784679616,2.529592982087188,2.529592982087188,0.022558694807042114,2.129663003540271
18405,0.001389,0.000106,106896,0.04021288010647148,1.848156015156667,2.591327113620599,2.591327113620599,0.02125464862853466,2.1302304754312376
18406,0.001389,0.000106,113103,0.038645710121941,1.8444235855518483,2.6527952157291113,2.6527952157291113,0.020089456501061666,2.130347069723761
18407,0.001389,0.000106,119310,0.03766153324515418,1.819953462841177,2.713259846492102,2.713259846492102,0.01903137398265933,2.128891018155636
18408,0.001389,0.000106,125517,0.036377585011746434,1.8191958665638455,2.7744937930783093,2.7744937930783093,0.018088521403054236,2.1286760374308797
18409,0.001389,0.000106,131724,0.035214869419087094,1.816998941731222,2.8357642166307166,2.8357642166307166,0.017235043708356212,2.128526497252479
18410,0.001389,0.000106,137931,0.034149882512552056,1.846755102280162,2.897618345999147,2.897618345999147,0.01646506136171754,2.1292420900556888
18411,0.001389,0.000106,144137,0.033196796245204954,1.8468142548092343,2.9587473817999212,2.9587473817999212,0.01575366725203682,2.1288999405905558
18412,0.001389,0.000106,150344,0.03251843145729136,1.8162275729768473,3.0199494259642217,3.0199494259642217,0.015101633319269179,2.1286637211083286
18413,0.001389,0.000106,156551,0.031784249368984864,1.8418802197957076,3.0818751332744028,3.0818751332744028,0.014508180297841353,2.1294360607809018
18414,0.001389,0.000106,162758,0.031018723288467498,1.8476140884839705,3.143096964531275,3.143096964531275,0.01395354417522173,2.1292241299610275
18415,0.001389,0.000106,168965,0.03030940959777732,1.8449591484370913,3.2043135117843424,3.2043135117843424,0.013439663982491808,2.129013790837024
18416,0.001389,0.000106,175172,0.02964970307767363,1.8149152458223083,3.265594527750806,3.265594527750806,0.012962760610892599,2.1288958327753513
18417,0.001389,0.000106,181379,0.029037789340175833,1.8163771620976532,3.326566644861776,3.326566644861776,0.012516198146107592,2.128387322422539
18418,0.001389,0.000106,187586,0.028713230658836197,1.8407748963496637,3.3891236865561383,3.3891236865561383,0.012110617022470412,2.129891726327711
18419,0.001389,0.000106,193793,0.028167407747438526,1.8445037951108114,3.45047941697287,3.45047941697287,0.011722560943909959,2.129857494936985
18420,0.001389,0.000106,200000,0.027663204536398967,1.826942869052358,3.5108452894141156,3.5108452894141156,0.011352195272209127,2.1286243116124743
18421,0.001389,0.000112,20000,0.1663330437950275,2.0491089236491535,1.7300215069082328,1.7300215069082328,0.10735437925017945,2.129977111952078
18422,0.001389,0.000112,26206,0.13137605191791252,2.0676119326405744,1.790218285551941,1.790218285551941,0.08180244857145075,2.1255093199308974
18423,0.001389,0.000112,32413,0.10967754122966271,2.0854318978664255,1.852742616674681,1.852742616674681,0.0662160000648796,2.1274549580783444
18424,0.001389,0.000112,38620,0.09498921564856605,2.0952244788297105,1.9146953577098333,1.9146953577098333,0.05560571732844077,2.12833952192378
18425,0.001389,0.000112,44827,0.08568360120521751,2.1003272274508773,1.9771253754802194,1.9771253754802194,0.047956616566967133,2.1303992539296277
18426,0.001389,0.000112,51034,0.07748618370873289,2.127987153642202,2.03904224008468,2.03904224008468,0.042144967196537514,2.1313057406693847
18427,0.001389,0.000112,57241,0.07108479469721023,2.1266512163332707,2.100416830258486,2.100416830258486,0.037573554433334745,2.1311135108345876
18428,0.001389,0.000112,63448,0.0659498618698931,2.1237780122592995,2.1613292880450503,2.1613292880450503,0.03388233963022462,2.1300555421101923
18429,0.001389,0.000112,69655,0.061707631325519895,2.1227475653850227,2.223046602964788,2.223046602964788,0.030872220884894906,2.13062065602317
18430,0.001389,0.000112,75862,0.05818020758393863,2.1206031117822963,2.2839529295983123,2.2839529295983123,0.02833417124486268,2.129658669657635
18431,0.001389,0.000112,82068,0.05590639329977526,2.118320567078457,2.3454497936228043,2.3454497936228043,0.026194395196111924,2.1298626513359222
18432,0.001389,0.000112,88275,0.05327350046003586,2.1304221950499755,2.4068002685429213,2.4068002685429213,0.024351944673125795,2.129772322763221
18433,0.001389,0.000112,94482,0.050982201700528355,2.127405768279504,2.4683569858886387,2.4683569858886387,0.02275542543090621,2.1300485068855624
18434,0.001389,0.000112,100689,0.04897520628597357,2.12452872473497,2.5298175402373975,2.5298175402373975,0.02135398396436935,2.1301540891696527
18435,0.001389,0.000112,106896,0.04719866929853627,2.1276260483111225,2.591419343540717,2.591419343540717,0.020117438651232996,2.1304905086779806
18436,0.001389,0.000112,113103,0.04561865705403095,2.124619219924583,2.652930162905929,2.652930162905929,0.019015170016530362,2.1306681243893153
18437,0.001389,0.000112,119310,0.04472129390439948,2.0977203938307984,2.713847272844867,2.713847272844867,0.01801963595685201,2.1299161498096835
18438,0.001389,0.000112,125517,0.04341812668719458,2.1288016624928696,2.7754459603696473,2.7754459603696473,0.01713124558469065,2.13023706738778
18439,0.001389,0.000112,131724,0.04224536242043295,2.1259564631419785,2.836545393926232,2.836545393926232,0.016320725761547646,2.1297960031284306
18440,0.001389,0.000112,137931,0.04118130477806127,2.0910598548676327,2.897449680104759,2.897449680104759,0.015581190461419533,2.129088183103163
18441,0.001389,0.000112,144137,0.04019779248008972,2.121721697063733,2.9590445399468357,2.9590445399468357,0.01491271577467448,2.129418757538459
18442,0.001389,0.000112,150344,0.039302139653863734,2.11975382319837,3.020250123217383,3.020250123217383,0.014295463589716607,2.1291740806387387
18443,0.001389,0.000112,156551,0.03881954420978347,2.1151146140883617,3.082750682358376,3.082750682358376,0.01373875918412423,2.1307343489886508
18444,0.001389,0.000112,162758,0.03807233446104175,2.1234449396168946,3.1440418172751423,3.1440418172751423,0.013213973761021241,2.130590979788279
18445,0.001389,0.000112,168965,0.03736099895505548,2.0956219768940207,3.2045757283396865,3.2045757283396865,0.012721763808328384,2.129446917870496
18446,0.001389,0.000112,175172,0.03668074715763029,2.1194359062345596,3.2668284661318197,3.2668284661318197,0.012277600086855472,2.130587781627421
18447,0.001389,0.000112,181379,0.03601047470068837,2.1195026411529523,3.328092421783248,3.328092421783248,0.011856556300946017,2.130420714469408
18448,0.001389,0.000112,187586,0.03579952330481348,2.1156913767770384,3.3895149112929306,3.3895149112929306,0.011464480298104813,2.130464638644496
18449,0.001389,0.000112,193793,0.03525311411926362,2.102730534662092,3.4499559989374395,3.4499559989374395,0.01109120092706631,2.1292910994969216
18450,0.001389,0.000112,200000,0.03472983600778707,2.0995396131603106,3.511487011825966,3.511487011825966,0.010747969935054343,2.1294807692308346
18451,0.001389,0.000118,20000,0.17430930000209532,2.186071906992246,1.7323934422075387,1.7323934422075387,0.10217505383321594,2.1363041819691277
18452,0.001389,0.000118,26206,0.13939452069817007,2.218575503814287,1.7930428808004224,1.7930428808004224,0.07788808868259575,2.132607071724319
18453,0.001389,0.000118,32413,0.11781628094121514,2.2393977145042387,1.8545357637017212,1.8545357637017212,0.06297076105151364,2.13190355394594
18454,0.001389,0.000118,38620,0.10312147472907142,2.250582387481822,1.9169273536612623,1.9169273536612623,0.052901402246496254,2.1335907004530874
18455,0.001389,0.000118,44827,0.09409316813691483,2.256320616371601,1.9788395231305316,1.9788395231305316,0.04559709356956588,2.1343636283470966
18456,0.001389,0.000118,51034,0.08588727213366344,2.2682818999907735,2.040517349365419,2.040517349365419,0.040059893996076006,2.134634568953929
18457,0.001389,0.000118,57241,0.07948859693153766,2.270634464695687,2.101549570121266,2.101549570121266,0.03570150693035232,2.133637591095479
18458,0.001389,0.000118,63448,0.0743190748758494,2.271178051020483,2.1631751670876507,2.1631751670876507,0.03221445936971301,2.1339040956389375
18459,0.001389,0.000118,69655,0.07006572933094171,2.271004731714033,2.22503878206283,2.22503878206283,0.029354985635814127,2.1346369100646827
18460,0.001389,0.000118,75862,0.06650925646712116,2.2688529490641747,2.286796694575607,2.286796694575607,0.026960459023712215,2.135149994874512
18461,0.001389,0.000118,82068,0.06434495441060054,2.2707697162112246,2.348359221418229,2.348359221418229,0.024924193714131182,2.1353304376958366
18462,0.001389,0.000118,88275,0.061719269957775776,2.271869063211414,2.409438722926723,2.409438722926723,0.02316441267033078,2.1346171146244775
18463,0.001389,0.000118,94482,0.05941844925530052,2.2721002284096943,2.4709743510312068,2.4709743510312068,0.021644196935535178,2.134733805984099
18464,0.001389,0.000118,100689,0.057401050319451016,2.2707792018691775,2.5324599022492786,2.5324599022492786,0.02031054865437512,2.134765657553065
18465,0.001389,0.000118,106896,0.055616038077738704,2.2803964817221907,2.5940959993319352,2.5940959993319352,0.019133982437497477,2.135047852048393
18466,0.001389,0.000118,113103,0.054031596511532005,2.2776487983272067,2.655443570861712,2.655443570861712,0.018082510510410824,2.134856372413173
18467,0.001389,0.000118,119310,0.053206908565817466,2.2763252549027873,2.716854712670404,2.716854712670404,0.017141310785012052,2.1347872356485738
18468,0.001389,0.000118,125517,0.05189809025694978,2.277407321592127,2.7782056428031954,2.7782056428031954,0.016292516338916707,2.134619197903922
18469,0.001389,0.000118,131724,0.05071251164753404,2.2485667824403777,2.8396212667659024,2.8396212667659024,0.01552447167060877,2.1345574705263677
18470,0.001389,0.000118,137931,0.04963682724584576,2.273508730945143,2.9007971189495727,2.9007971189495727,0.014823117145961533,2.134147060615981
18471,0.001389,0.000118,144137,0.048627216435343866,2.278289568052806,2.962979092195818,2.962979092195818,0.014192107998698633,2.135218571516254
18472,0.001389,0.000118,150344,0.04773025634659034,2.2709568771692243,3.0244635397932838,3.0244635397932838,0.013606459307013898,2.1352493522170928
18473,0.001389,0.000118,156551,0.047348228476391516,2.2697096295045327,3.086118881235886,3.086118881235886,0.013068688673694517,2.1355237114122994
18474,0.001389,0.000118,162758,0.04656167924838404,2.270836228787362,3.1475127632836473,3.1475127632836473,0.012569784035369956,2.1354256513978465
18475,0.001389,0.000118,168965,0.04583428237325591,2.269681144918385,3.208864560436977,3.208864560436977,0.012107236504376716,2.135276021253918
18476,0.001389,0.000118,175172,0.045156484079014785,2.2684911156666034,3.2703114543086502,3.2703114543086502,0.011678177106223944,2.1352567351501874
18477,0.001389,0.000118,181379,0.04453678462528184,2.2435833824907525,3.330928406021282,3.330928406021282,0.01127286785127426,2.134175194409122
18478,0.001389,0.000118,187586,0.04432375525909453,2.2435091504841704,3.3925605721222833,3.3925605721222833,0.01090110452274969,2.1344164942279686
18479,0.001389,0.000118,193793,0.0437522786642814,2.2668917229497025,3.4546112482812155,3.4546112482812155,0.0105556706599665,2.1351608149868673
18480,0.001389,0.000118,200000,0.04323521105369001,2.2520358468767827,3.515084236212793,3.515084236212793,0.010222374614727974,2.133963858239731
18481,0.001389,0.000124,20000,0.1836081227935236,2.183268199957729,1.734089339109395,1.734089339109395,0.09742140430092519,2.1410809931496813
18482,0.001389,0.000124,26206,0.14849323835169737,2.2263855359153317,1.7980313427400887,1.7980313427400887,0.07453210700839297,2.144957270957322
18483,0.001389,0.000124,32413,0.1270788159188629,2.253233526269956,1.8583071407875553,1.8583071407875553,0.060167682986557364,2.140987397914751
18484,0.001389,0.000124,38620,0.1124097988067263,2.258750811122944,1.9210055491214333,1.9210055491214333,0.050556038545882684,2.1430357757360694
18485,0.001389,0.000124,44827,0.1036232132150991,2.270431082861753,1.982160830343378,1.982160830343378,0.04353653656319306,2.141870339223649
18486,0.001389,0.000124,51034,0.09541243666365899,2.2715521593470833,2.0440130601764532,2.0440130601764532,0.03825222337199829,2.142262786637714
18487,0.001389,0.000124,57241,0.08900104089203822,2.2745264126871234,2.1054848101820887,2.1054848101820887,0.03410135676722258,2.1419216163493413
18488,0.001389,0.000124,63448,0.08382480011942406,2.2761162115846783,2.167446351229084,2.167446351229084,0.03077686418503022,2.142607445040289
18489,0.001389,0.000124,69655,0.0795644483395684,2.2769245855583478,2.229568767459592,2.229568767459592,0.02804843607214623,2.1435913838883676
18490,0.001389,0.000124,75862,0.07600797412271727,2.277577993613948,2.2914643347103714,2.2914643347103714,0.025760755619401724,2.1441168739450633
18491,0.001389,0.000124,82068,0.07393983104055374,2.27782351983086,2.3533336242331035,2.3533336242331035,0.02381876784400178,2.144623350111912
18492,0.001389,0.000124,88275,0.07127971365265322,2.277558145265017,2.415177247570927,2.415177247570927,0.022148676288947684,2.14502438748329
18493,0.001389,0.000124,94482,0.06897518030788019,2.2770864286410704,2.476791750627775,2.476791750627775,0.020693990026638184,2.1450164644941623
18494,0.001389,0.000124,100689,0.0669526490552158,2.2762301410747705,2.5384255940323306,2.5384255940323306,0.019418945058396378,2.1450474388891294
18495,0.001389,0.000124,106896,0.06516878475384573,2.292486943714095,2.6000654780230295,2.6000654780230295,0.01829203901816119,2.145091594073486
18496,0.001389,0.000124,113103,0.06358751947017899,2.295214810607453,2.6613599046431027,2.6613599046431027,0.017284310719833457,2.144580699450111
18497,0.001389,0.000124,119310,0.06280908314748661,2.289148040752559,2.7234214142931314,2.7234214142931314,0.01639083847812026,2.1453184614631926
18498,0.001389,0.000124,125517,0.061494268545184104,2.2874812782635114,2.785000018983353,2.785000018983353,0.015580093897723638,2.1452672757221434
18499,0.001389,0.000124,131724,0.0603046905393306,2.2858792854733436,2.846511376613341,2.846511376613341,0.01484506555820872,2.1451190008328975
18500,0.001389,0.000124,137931,0.05923314613325966,2.2603154965755565,2.9074808254401594,2.9074808254401594,0.01417094579476571,2.1441795605487846
18501,0.001389,0.000124,144137,0.0582272523742178,2.282967120319218,2.9696996497360417,2.9696996497360417,0.013566726834413505,2.1450989783100147
18502,0.001389,0.000124,150344,0.057762192204121265,2.2567803969042255,3.030398597650473,3.030398597650473,0.012998948731778986,2.1438268043345228
18503,0.001389,0.000124,156551,0.056983674115427575,2.2806634174798606,3.092820432042896,3.092820432042896,0.012490402046002198,2.1449880662867327
18504,0.001389,0.000124,162758,0.05619302228600947,2.279800490707081,3.154339802659812,3.154339802659812,0.012013514245750149,2.1448761346100333
18505,0.001389,0.000124,168965,0.05546133443084582,2.27899274041546,3.2158052007852644,3.2158052007852644,0.011571296444236332,2.1446972808771716
18506,0.001389,0.000124,175172,0.05477887009139779,2.2781414420585,3.277425543120809,3.277425543120809,0.011161505995902774,2.144728547190544
18507,0.001389,0.000124,181379,0.054110169737834606,2.276679174879794,3.338920153665261,3.338920153665261,0.010778943322883958,2.1445970779283914
18508,0.001389,0.000124,187586,0.05397525208481778,2.2557072022286113,3.4001556619643716,3.4001556619643716,0.010420131193545458,2.1441535131742593
18509,0.001389,0.000124,193793,0.05340018260934922,2.2755803225898332,3.462145843259737,3.462145843259737,0.010088776226139724,2.14465213029012
18510,0.001389,0.000124,200000,0.05286794834830267,2.274775536190311,3.523672491469409,3.523672491469409,0.009775336031591508,2.1445696462158326
18511,0.001389,0.00013,20000,0.19349899562798867,2.1202383130502485,1.7389657883153107,1.7389657883153107,0.09344797521324992,2.153807211519135
18512,0.001389,0.00013,26206,0.15855895500540124,2.1648842777154784,1.802207447576123,1.802207447576123,0.0714226292555883,2.155486593702375
18513,0.001389,0.00013,32413,0.13709046779889622,2.1767870161599596,1.8645012238242138,1.8645012238242138,0.05777382085692173,2.1557581832142256
18514,0.001389,0.00013,38620,0.1225562074630282,2.1917820610629413,1.9262040465450323,1.9262040465450323,0.048483973676034214,2.1550777690888716
18515,0.001389,0.00013,44827,0.11386755301705524,2.2025945230441795,1.9880952158509222,1.9880952158509222,0.04177614633017704,2.1551143262527344
18516,0.001389,0.00013,51034,0.10565134751041694,2.2011415042163285,2.0505653388736933,2.0505653388736933,0.03672100552175591,2.156388853351385
18517,0.001389,0.00013,57241,0.09925473984664418,2.1997266826211375,2.112312171343326,2.112312171343326,0.032738719837757606,2.1561817231108504
18518,0.001389,0.00013,63448,0.09412389598700892,2.200667434082288,2.1736881285475063,2.1736881285475063,0.029525703590681962,2.1552946337384076
18519,0.001389,0.00013,69655,0.08984024496859712,2.201473320199845,2.236713504493915,2.236713504493915,0.026925623929197902,2.1576646242141924
18520,0.001389,0.00013,75862,0.08628799475060724,2.202414302383954,2.2988603187767587,2.2988603187767587,0.024730661786788958,2.1582799021252392
18521,0.001389,0.00013,82068,0.08427102830569691,2.202939861784873,2.361001999749927,2.361001999749927,0.02286773757192875,2.158916590894174
18522,0.001389,0.00013,88275,0.08161220045961123,2.202857676801995,2.4231179358462493,2.4231179358462493,0.021265572471890593,2.159436642673636
18523,0.001389,0.00013,94482,0.07930967292518931,2.202581522918335,2.4849795337118605,2.4849795337118605,0.019869599474941557,2.159497537430175
18524,0.001389,0.00013,100689,0.07728965336586403,2.2023511687796087,2.546875548548001,2.546875548548001,0.01864620465662735,2.159620354692294
18525,0.001389,0.00013,106896,0.07550281673433859,2.2239485994291526,2.608858166473463,2.608858166473463,0.01756599429190814,2.1598858442543762
18526,0.001389,0.00013,113103,0.07391639106483701,2.2221198881737507,2.6706589871147375,2.6706589871147375,0.016601983461047874,2.1598491937241837
18527,0.001389,0.00013,119310,0.0731791467936981,2.2203524560436674,2.732548201048079,2.732548201048079,0.015739299696522074,2.159975148009568
18528,0.001389,0.00013,125517,0.07186353412696746,2.2187266956929554,2.7943860156784464,2.7943860156784464,0.014961348447098696,2.1600003867320194
18529,0.001389,0.00013,131724,0.07067642449086194,2.217113919720343,2.8560645719115323,2.8560645719115323,0.014255110734519516,2.159786062139987
18530,0.001389,0.00013,137931,0.06959407938253222,2.215487505778536,2.9178147779009347,2.9178147779009347,0.013613156530608198,2.15968873216551
18531,0.001389,0.00013,144137,0.06860035904916588,2.2140268709866096,2.979646909658518,2.979646909658518,0.013027405123897134,2.159730111231078
18532,0.001389,0.00013,150344,0.06769594373918619,2.212583511300518,3.041259493176145,3.041259493176145,0.012488030827187368,2.159445402494918
18533,0.001389,0.00013,156551,0.06738149495359379,2.2111130046063887,3.1031294298915366,3.1031294298915366,0.011993476311452,2.1595438838992536
18534,0.001389,0.00013,162758,0.06659002487472997,2.2098298787481303,3.1648806664713405,3.1648806664713405,0.011535756813446214,2.159464802197886
18535,0.001389,0.00013,168965,0.06585769523590808,2.208994091416813,3.226571156014867,3.226571156014867,0.011111260967537546,2.15930833882358
18536,0.001389,0.00013,175172,0.0651754968040248,2.208139281420278,3.2883600657968395,3.2883600657968395,0.010717516533874698,2.1592877267712955
18537,0.001389,0.00013,181379,0.06454012955716087,2.207271721719147,3.350149284852889,3.350149284852889,0.010350724409662119,2.15926893505351
18538,0.001389,0.00013,187586,0.06438386345606464,2.206398031148422,3.411900155176557,3.411900155176557,0.010007982102420886,2.159212950000521
18539,0.001389,0.00013,193793,0.06381303850383517,2.20558117199664,3.4737616913210063,3.4737616913210063,0.009687821382179364,2.1592868672262777
18540,0.001389,0.00013,200000,0.06327986351267569,2.2047713809435714,3.5355082343228137,3.5355082343228137,0.009386909677191873,2.159218254986446
18541,0.001389,0.000136,20000,0.20338071395366586,2.002235113457284,1.7454321814473512,1.7454321814473512,0.0899902887610386,2.1705619270732432
18542,0.001389,0.000136,26206,0.16857423463970295,2.0350480479922357,1.809839633756946,1.809839633756946,0.06885083340068711,2.1743740957235382
18543,0.001389,0.000136,32413,0.14716980818239628,2.041905543878709,1.8732214684527002,1.8732214684527002,0.055742598790156715,2.1764889657022835
18544,0.001389,0.000136,38620,0.13274251869936052,2.058016270530696,1.935090791069557,1.935090791069557,0.04677350408425558,2.175479758414237
18545,0.001389,0.000136,44827,0.12430899036438256,2.0677379510653466,1.9964332553394613,1.9964332553394613,0.04026868737044006,2.1736791620979625
18546,0.001389,0.000136,51034,0.11609905821460763,2.065210978818693,2.059678191879709,2.059678191879709,0.035413598137902416,2.1760173635781266
18547,0.001389,0.000136,57241,0.1097247622841818,2.063496716894877,2.1217754606642614,2.1217754606642614,0.03157536659481659,2.1759410075546817
18548,0.001389,0.000136,63448,0.10459866976514957,2.0615955314621974,2.1838392892952347,2.1838392892952347,0.028487298240772344,2.175849253093962
18549,0.001389,0.000136,69655,0.10045891537100685,2.0602204659715273,2.244268635516907,2.244268635516907,0.02591188381396766,2.172631034037137
18550,0.001389,0.000136,75862,0.09681938656349737,2.0598277196003267,2.308984387428193,2.308984387428193,0.023848265391535724,2.1776813560238
18551,0.001389,0.000136,82068,0.09480495640044591,2.0606388507171913,2.3714623767050593,2.3714623767050593,0.022052977292276715,2.178431239288917
18552,0.001389,0.000136,88275,0.09215374187538872,2.060802671100336,2.433937408511013,2.433937408511013,0.02050931102784682,2.179096309135897
18553,0.001389,0.000136,94482,0.08986131356621681,2.0606735121326123,2.496100290343175,2.496100290343175,0.019163368359994562,2.1791930545220346
18554,0.001389,0.000136,100689,0.08784959691237332,2.0646557141209674,2.5583100238903205,2.5583100238903205,0.017983973981471297,2.179372093803025
18555,0.001389,0.000136,106896,0.086068113984828,2.087234577206503,2.6206138044927663,2.6206138044927663,0.016942682942291044,2.1797046745221147
18556,0.001389,0.000136,113103,0.08448808986628428,2.085316360944668,2.682718764642913,2.682718764642913,0.016013185823635957,2.1797035054778924
18557,0.001389,0.000136,119310,0.08375168850657502,2.0834044920207773,2.7449119243735067,2.7449119243735067,0.015181368640896137,2.1798666900554666
18558,0.001389,0.000136,125517,0.08244292445872926,2.081729948613786,2.807022479757598,2.807022479757598,0.014430922202051596,2.1798763683787405
18559,0.001389,0.000136,131724,0.08126136131776363,2.0800637620771787,2.8689908345785566,2.8689908345785566,0.013749827348160396,2.179672215375651
18560,0.001389,0.000136,137931,0.08018230471229636,2.07840696916997,2.931097502678705,2.931097502678705,0.01313131767856127,2.1796844288290047
18561,0.001389,0.000136,144137,0.07919388594223799,2.0773226472796864,2.9931004974980704,2.9931004974980704,0.012565370407793474,2.1795614255552587
18562,0.001389,0.000136,150344,0.0782945881660808,2.0754197449668785,3.055094419940752,3.055094419940752,0.012045939272336374,2.179417936217527
18563,0.001389,0.000136,156551,0.07810573517437465,2.0774164906844,3.1172620379234273,3.1172620379234273,0.011569013172612386,2.1795423738188466
18564,0.001389,0.000136,162758,0.0771935701317467,2.0724985969946017,3.1792164242083345,3.1792164242083345,0.011126946424378564,2.17934904046247
18565,0.001389,0.000136,168965,0.07646608829868674,2.0710946340978196,3.2411614458638955,3.2411614458638955,0.01071732948433218,2.1791549671588113
18566,0.001389,0.000136,175172,0.07578601713081508,2.0700097057926805,3.3032857913694884,3.3032857913694884,0.010337895386815007,2.1792055271501454
18567,0.001389,0.000136,181379,0.07513668789122833,2.068545538536394,3.3653455824312335,3.3653455824312335,0.009984036671217536,2.179170931885505
18568,0.001389,0.000136,187586,0.07498402960224898,2.0675153732246065,3.4273825733474457,3.4273825733474457,0.009653470407863993,2.1791215811554108
18569,0.001389,0.000136,193793,0.07442846308052295,2.0674181618854033,3.4895355533161707,3.4895355533161707,0.009344708225083579,2.1792077993563805
18570,0.001389,0.000136,200000,0.07389815758605402,2.066612000915816,3.5515640036270604,3.5515640036270604,0.00905446171507293,2.17913844927804
18571,0.001389,0.000141,20000,0.21058843980775527,1.8480719085999266,1.7536845032261614,1.7536845032261614,0.08762119358924707,2.1916780273658354
18572,0.001389,0.000141,26206,0.1761050211320819,1.8697732796612465,1.8175965728059018,1.8175965728059018,0.06697952867915845,2.193525948075629
18573,0.001389,0.000141,32413,0.15481982847785725,1.8905454704071605,1.8815123159731235,1.8815123159731235,0.054242754173140416,2.1962197816187343
18574,0.001389,0.000141,38620,0.14045265611605812,1.9010535396812245,1.944235028527523,1.944235028527523,0.04554216472385736,2.196473636364363
18575,0.001389,0.000141,44827,0.13216971372105013,1.9100450557649946,2.0068346477738834,2.0068346477738834,0.039246429236357336,2.1967563855645107
18576,0.001389,0.000141,51034,0.12410873131062873,1.9082084926812202,2.0686193296080333,2.0686193296080333,0.03445496475246856,2.1953022366572106
18577,0.001389,0.000141,57241,0.11774036638474338,1.9056881694123415,2.131429054106502,2.131429054106502,0.030733409005459622,2.1961194106520505
18578,0.001389,0.000141,63448,0.11262896110582826,1.903180051194736,2.1939848256533594,2.1939848256533594,0.027732985924858906,2.196431998705995
18579,0.001389,0.000141,69655,0.10841853638612518,1.9015153549552828,2.2567272761640065,2.2567272761640065,0.025271262934445985,2.197124014770697
18580,0.001389,0.000141,75862,0.1049057803993082,1.8997447203983633,2.31925083104627,2.31925083104627,0.023207578576338123,2.197388099044691
18581,0.001389,0.000141,82068,0.10291956101318678,1.8985355609241725,2.380615037544455,2.380615037544455,0.021435456479820616,2.195572302102104
18582,0.001389,0.000141,88275,0.10021049750810589,1.898868430284181,2.4450649642753683,2.4450649642753683,0.019963316892420056,2.1993505998374028
18583,0.001389,0.000141,94482,0.09792976190338247,1.8990204018261612,2.507569370977641,2.507569370977641,0.01865405935014813,2.1995424767571854
18584,0.001389,0.000141,100689,0.0959296064791527,1.907318838447573,2.5700768725735355,2.5700768725735355,0.017506173144311295,2.1997380725637257
18585,0.001389,0.000141,106896,0.09415702604003047,1.9289154753106454,2.63270450098864,2.63270450098864,0.016493014935251533,2.200131116549292
18586,0.001389,0.000141,113103,0.09258591915011212,1.9270088289935576,2.6951170035420997,2.6951170035420997,0.015588430625759585,2.2001598638897963
18587,0.001389,0.000141,119310,0.09182461582787597,1.9250896984164496,2.757619118175745,2.757619118175745,0.014778908760582738,2.200355914262745
18588,0.001389,0.000141,125517,0.09052491773666736,1.9232348835835178,2.820036658165857,2.820036658165857,0.014048550828873133,2.2003924729964957
18589,0.001389,0.000141,131724,0.08934840661172906,1.924869983833179,2.8821768387245728,2.8821768387245728,0.013384430420662747,2.2000067736205042
18590,0.001389,0.000141,137931,0.08828022430106136,1.919903662423941,2.9447230396332245,2.9447230396332245,0.012783695422391675,2.2002465164774336
18591,0.001389,0.000141,144137,0.0873018892309334,1.918347839789826,3.0070315458743506,3.0070315458743506,0.01223287111683928,2.2001450370381344
18592,0.001389,0.000141,150344,0.08640759185038724,1.916862843068207,3.0692821591316735,3.0692821591316735,0.011726941671069325,2.199952019669265
18593,0.001389,0.000141,156551,0.0860743994438024,1.9153959752210317,3.131670234098003,3.131670234098003,0.011262154663486398,2.1999766250960233
18594,0.001389,0.000141,162758,0.08529418513646327,1.913905900875446,3.193982205348029,3.193982205348029,0.010832296587724067,2.1998810553226424
18595,0.001389,0.000141,168965,0.08457484420078014,1.8975937271024197,3.2561528700322704,3.2561528700322704,0.01043312900392905,2.1995994039936804
