No,L,C,fsw,average_current
563,3e-05,0.000136,156551,2.3634768192499354
564,3e-05,0.000136,162758,2.354116911839831
565,3e-05,0.000136,168965,2.3587855609686352
566,3e-05,0.000136,175172,2.357804543279373
567,3e-05,0.000136,181379,2.356096411768508
568,3e-05,0.000136,187586,2.359659893199678
569,3e-05,0.000136,193793,2.3624142103965213
570,3e-05,0.000136,200000,2.366569555412663
571,3e-05,0.000141,20000,2.197135841093611
572,3e-05,0.000141,26206,2.2599431857201813
573,3e-05,0.000141,32413,1.8196374925133099
574,3e-05,0.000141,38620,1.6490696092466581
575,3e-05,0.000141,44827,1.8160711225157598
576,3e-05,0.000141,51034,1.9158250434069484
577,3e-05,0.000141,57241,1.997174769701611
578,3e-05,0.000141,63448,2.6845461025316477
579,3e-05,0.000141,69655,2.6754243854772577
580,3e-05,0.000141,75862,2.6522930714591344
581,3e-05,0.000141,82068,2.5750290660453268
582,3e-05,0.000141,88275,2.5411885026783843
583,3e-05,0.000141,94482,2.5293491345184305
584,3e-05,0.000141,100689,2.544287402375831
585,3e-05,0.000141,106896,2.5375509602903383
586,3e-05,0.000141,113103,2.533406351530232
587,3e-05,0.000141,119310,2.5153014445907838
588,3e-05,0.000141,125517,2.4923543985170684
589,3e-05,0.000141,131724,2.453749826671525
590,3e-05,0.000141,137931,2.442517673868245
591,3e-05,0.000141,144137,2.4430845234446568
592,3e-05,0.000141,150344,2.448741108928489
593,3e-05,0.000141,156551,2.3684349381856906
594,3e-05,0.000141,162758,2.3621302815757472
595,3e-05,0.000141,168965,2.357521799730975
596,3e-05,0.000141,175172,2.3593084416352346
597,3e-05,0.000141,181379,2.367141559709212
598,3e-05,0.000141,187586,2.357451676783832
599,3e-05,0.000141,193793,2.370735547444776
600,3e-05,0.000141,200000,2.361409943661306
601,3e-05,0.000147,20000,2.4713509256927066
602,3e-05,0.000147,26206,2.5326330020873113
603,3e-05,0.000147,32413,1.7799409893764206
604,3e-05,0.000147,38620,1.6446237651949216
605,3e-05,0.000147,44827,1.8080722617279108
606,3e-05,0.000147,51034,1.8995725776805266
607,3e-05,0.000147,57241,1.989183561784372
608,3e-05,0.000147,63448,2.1375884527693274
609,3e-05,0.000147,69655,2.6754123021901846
610,3e-05,0.000147,75862,2.6513028137262804
611,3e-05,0.000147,82068,2.6014513358400055
612,3e-05,0.000147,88275,2.359753356259332
613,3e-05,0.000147,94482,2.5518223805945324
614,3e-05,0.000147,100689,2.5528821216127384
615,3e-05,0.000147,106896,2.546264601688894
616,3e-05,0.000147,113103,2.521618581680857
617,3e-05,0.000147,119310,2.51378774766155
618,3e-05,0.000147,125517,2.485074642828988
619,3e-05,0.000147,131724,2.44546735534238
620,3e-05,0.000147,137931,2.441199906742846
621,3e-05,0.000147,144137,2.441786313974371
622,3e-05,0.000147,150344,2.3637800665704485
623,3e-05,0.000147,156551,2.444099460487644
624,3e-05,0.000147,162758,2.36689151270825
625,3e-05,0.000147,168965,2.4460628465782133
626,3e-05,0.000147,175172,2.353666221165065
627,3e-05,0.000147,181379,2.3609501001130755
628,3e-05,0.000147,187586,2.3637665835172332
629,3e-05,0.000147,193793,2.358814452665934
630,3e-05,0.000147,200000,2.370591460085376
631,3e-05,0.000153,20000,2.4853586911046976
632,3e-05,0.000153,26206,2.5248535243478933
633,3e-05,0.000153,32413,2.4845400711902323
634,3e-05,0.000153,38620,1.8198704865364843
635,3e-05,0.000153,44827,1.7783105409803717
636,3e-05,0.000153,51034,1.891010523139368
637,3e-05,0.000153,57241,1.9818886559634425
638,3e-05,0.000153,63448,2.065822477298178
639,3e-05,0.000153,69655,2.1932813706584833
640,3e-05,0.000153,75862,2.346122865179518
641,3e-05,0.000153,82068,2.6017137297072646
642,3e-05,0.000153,88275,2.5355932420548317
643,3e-05,0.000153,94482,2.547155747434111
644,3e-05,0.000153,100689,2.5520084411464743
645,3e-05,0.000153,106896,2.5437931201295862
646,3e-05,0.000153,113103,2.52162180057691
647,3e-05,0.000153,119310,2.5103600801134767
648,3e-05,0.000153,125517,2.472097945544566
649,3e-05,0.000153,131724,2.448239364367094
650,3e-05,0.000153,137931,2.4436247294799656
651,3e-05,0.000153,144137,2.4402192912849996
652,3e-05,0.000153,150344,2.443944558309806
653,3e-05,0.000153,156551,2.458927444386458
654,3e-05,0.000153,162758,2.454718064519075
655,3e-05,0.000153,168965,2.3668795709825576
656,3e-05,0.000153,175172,2.4419717301505157
657,3e-05,0.000153,181379,2.355903377144268
658,3e-05,0.000153,187586,2.4468808687012995
659,3e-05,0.000153,193793,2.3652862060403885
660,3e-05,0.000153,200000,2.36016064829111
661,3e-05,0.000159,20000,2.321878505410869
662,3e-05,0.000159,26206,2.473025610793233
663,3e-05,0.000159,32413,2.4438917609508204
664,3e-05,0.000159,38620,2.2662524477704493
665,3e-05,0.000159,44827,1.8303451204176933
666,3e-05,0.000159,51034,1.8872587491221904
667,3e-05,0.000159,57241,1.9674677529580302
668,3e-05,0.000159,63448,2.042314115656032
669,3e-05,0.000159,69655,2.1722288030878243
670,3e-05,0.000159,75862,2.237230137922244
671,3e-05,0.000159,82068,2.261941331240477
672,3e-05,0.000159,88275,2.5442164756906926
673,3e-05,0.000159,94482,2.547723558494761
674,3e-05,0.000159,100689,2.560026710719889
675,3e-05,0.000159,106896,2.54530085698086
676,3e-05,0.000159,113103,2.5192316929875744
677,3e-05,0.000159,119310,2.514030938304823
678,3e-05,0.000159,125517,2.4727088903197467
679,3e-05,0.000159,131724,2.4517670364577486
680,3e-05,0.000159,137931,2.446562370255935
681,3e-05,0.000159,144137,2.440831987943896
682,3e-05,0.000159,150344,2.446015482167694
683,3e-05,0.000159,156551,2.4536583562668794
684,3e-05,0.000159,162758,2.454263902384507
685,3e-05,0.000159,168965,2.450346421615941
686,3e-05,0.000159,175172,2.3676446215142626
687,3e-05,0.000159,181379,2.4463834805861557
688,3e-05,0.000159,187586,2.4470284262025515
689,3e-05,0.000159,193793,2.454741302701426
690,3e-05,0.000159,200000,2.4545686148846455
691,3e-05,0.000165,20000,2.3262637482554123
692,3e-05,0.000165,26206,2.4039850793922137
693,3e-05,0.000165,32413,2.3876039031272622
694,3e-05,0.000165,38620,2.567252605906882
695,3e-05,0.000165,44827,1.819824624764059
696,3e-05,0.000165,51034,1.9029881806788287
697,3e-05,0.000165,57241,1.9599765051118556
698,3e-05,0.000165,63448,2.0406242550370153
699,3e-05,0.000165,69655,2.1612706000119206
700,3e-05,0.000165,75862,2.2132849270686994
701,3e-05,0.000165,82068,2.260572646035014
702,3e-05,0.000165,88275,2.274082156365042
703,3e-05,0.000165,94482,2.336662681155836
704,3e-05,0.000165,100689,2.563656022762734
705,3e-05,0.000165,106896,2.5529071791393014
706,3e-05,0.000165,113103,2.5316302013910272
707,3e-05,0.000165,119310,2.5169858159522707
708,3e-05,0.000165,125517,2.5043839157418146
709,3e-05,0.000165,131724,2.452283572871115
710,3e-05,0.000165,137931,2.446630654527218
711,3e-05,0.000165,144137,2.44393181964302
712,3e-05,0.000165,150344,2.446113278017452
713,3e-05,0.000165,156551,2.4464347444555483
714,3e-05,0.000165,162758,2.453326461971965
715,3e-05,0.000165,168965,2.4504796710064225
716,3e-05,0.000165,175172,2.4462208535882697
717,3e-05,0.000165,181379,2.363554729074619
718,3e-05,0.000165,187586,2.448603770125138
719,3e-05,0.000165,193793,2.4437039053843077
720,3e-05,0.000165,200000,2.4738387761378395
721,3e-05,0.000171,20000,2.2739841647792254
722,3e-05,0.000171,26206,2.4087090918293304
723,3e-05,0.000171,32413,2.459545784017918
724,3e-05,0.000171,38620,2.4325368665918092
725,3e-05,0.000171,44827,2.5297850355854763
726,3e-05,0.000171,51034,1.9060261173833168
727,3e-05,0.000171,57241,1.9938870839885752
728,3e-05,0.000171,63448,2.045561853214391
729,3e-05,0.000171,69655,2.0963483761127812
730,3e-05,0.000171,75862,2.2151594019911256
731,3e-05,0.000171,82068,2.245637373770935
732,3e-05,0.000171,88275,2.270327024859079
733,3e-05,0.000171,94482,2.280159286547521
734,3e-05,0.000171,100689,2.3619619562075114
735,3e-05,0.000171,106896,2.408900427082666
736,3e-05,0.000171,113103,2.5481109827110893
737,3e-05,0.000171,119310,2.543450575385
738,3e-05,0.000171,125517,2.503910067165723
739,3e-05,0.000171,131724,2.4756748789552883
740,3e-05,0.000171,137931,2.4468955107299832
741,3e-05,0.000171,144137,2.4504697356620615
742,3e-05,0.000171,150344,2.4493548590994028
743,3e-05,0.000171,156551,2.442403523329236
744,3e-05,0.000171,162758,2.454777381997035
745,3e-05,0.000171,168965,2.451231033283906
746,3e-05,0.000171,175172,2.4485275337361236
747,3e-05,0.000171,181379,2.44499595723
748,3e-05,0.000171,187586,2.3638032720743976
749,3e-05,0.000171,193793,2.4733497383048264
750,3e-05,0.000171,200000,2.4744748783828103
751,3e-05,0.000177,20000,2.2625769569915426
752,3e-05,0.000177,26206,2.370337703652616
753,3e-05,0.000177,32413,2.4438112887499557
754,3e-05,0.000177,38620,2.5011607558825997
755,3e-05,0.000177,44827,2.4366229980521026
756,3e-05,0.000177,51034,2.439173267557165
757,3e-05,0.000177,57241,1.9955188496842957
758,3e-05,0.000177,63448,2.0586775149536516
759,3e-05,0.000177,69655,2.1140093516972263
760,3e-05,0.000177,75862,2.1783398762199933
761,3e-05,0.000177,82068,2.2125092537179736
762,3e-05,0.000177,88275,2.240677188758524
763,3e-05,0.000177,94482,2.269130412693504
764,3e-05,0.000177,100689,2.266773506606508
765,3e-05,0.000177,106896,2.3694543753577837
766,3e-05,0.000177,113103,2.370061947158785
767,3e-05,0.000177,119310,2.300369911433519
768,3e-05,0.000177,125517,2.5095632253062026
769,3e-05,0.000177,131724,2.477252366834996
770,3e-05,0.000177,137931,2.450848454626671
771,3e-05,0.000177,144137,2.4564851324495147
772,3e-05,0.000177,150344,2.4493350329097012
773,3e-05,0.000177,156551,2.444710919790918
774,3e-05,0.000177,162758,2.438815875553368
775,3e-05,0.000177,168965,2.44027743172466
776,3e-05,0.000177,175172,2.3563660353702818
777,3e-05,0.000177,181379,2.4460317926890713
778,3e-05,0.000177,187586,2.5225131876389915
779,3e-05,0.000177,193793,2.363060268368926
780,3e-05,0.000177,200000,2.4917155386526995
781,3e-05,0.000182,20000,2.3309401510342727
782,3e-05,0.000182,26206,2.386029158655418
783,3e-05,0.000182,32413,2.455924424156437
784,3e-05,0.000182,38620,2.3992234607507013
785,3e-05,0.000182,44827,2.477512865865552
786,3e-05,0.000182,51034,2.457043241612994
787,3e-05,0.000182,57241,2.4187771208643567
788,3e-05,0.000182,63448,2.0487702092332185
789,3e-05,0.000182,69655,2.117184702098753
790,3e-05,0.000182,75862,2.1653103452422076
791,3e-05,0.000182,82068,2.1970008582976774
792,3e-05,0.000182,88275,2.226485706573802
793,3e-05,0.000182,94482,2.256729350978647
794,3e-05,0.000182,100689,2.289984069357477
795,3e-05,0.000182,106896,2.3620290431260615
796,3e-05,0.000182,113103,2.2701986692196425
797,3e-05,0.000182,119310,2.290968595117637
798,3e-05,0.000182,125517,2.2542541834889476
799,3e-05,0.000182,131724,2.265187662122418
800,3e-05,0.000182,137931,2.455704443782272
801,3e-05,0.000182,144137,2.4563386905894653
802,3e-05,0.000182,150344,2.4530350856699457
803,3e-05,0.000182,156551,2.4450197937858005
804,3e-05,0.000182,162758,2.4395345736933343
805,3e-05,0.000182,168965,2.468419902290067
806,3e-05,0.000182,175172,2.360694872642344
807,3e-05,0.000182,181379,2.4794048837248885
808,3e-05,0.000182,187586,2.5294766275799696
809,3e-05,0.000182,193793,2.5235803981777063
810,3e-05,0.000182,200000,2.5277947909639646
811,3e-05,0.000188,20000,2.3075189141563084
812,3e-05,0.000188,26206,2.3534064885718498
813,3e-05,0.000188,32413,2.4358447096695586
814,3e-05,0.000188,38620,2.422144325444349
815,3e-05,0.000188,44827,2.4044596353916794
816,3e-05,0.000188,51034,2.4063269660049262
817,3e-05,0.000188,57241,2.41793782659843
818,3e-05,0.000188,63448,2.4266138862649282
819,3e-05,0.000188,69655,2.124453997585369
820,3e-05,0.000188,75862,2.1664461464889606
821,3e-05,0.000188,82068,2.214650686611377
822,3e-05,0.000188,88275,2.225942092346405
823,3e-05,0.000188,94482,2.2587565701866725
824,3e-05,0.000188,100689,2.2824213141203407
825,3e-05,0.000188,106896,2.302216488836032
826,3e-05,0.000188,113103,2.287452162857978
827,3e-05,0.000188,119310,2.32730356448789
828,3e-05,0.000188,125517,2.261478345715142
829,3e-05,0.000188,131724,2.266902328205031
830,3e-05,0.000188,137931,2.2816887063254354
831,3e-05,0.000188,144137,2.288467233372154
832,3e-05,0.000188,150344,2.308042174890729
833,3e-05,0.000188,156551,2.450414702107766
834,3e-05,0.000188,162758,2.4684000787916105
835,3e-05,0.000188,168965,2.465477042291785
836,3e-05,0.000188,175172,2.4695255569542955
837,3e-05,0.000188,181379,2.492756838145849
838,3e-05,0.000188,187586,2.5083108933530682
839,3e-05,0.000188,193793,2.5369672928650604
840,3e-05,0.000188,200000,2.5317464451669833
841,3e-05,0.000194,20000,2.2673885284310793
842,3e-05,0.000194,26206,2.3196737976023067
843,3e-05,0.000194,32413,2.377160300146033
844,3e-05,0.000194,38620,2.433836726847504
845,3e-05,0.000194,44827,2.4427545455620194
846,3e-05,0.000194,51034,2.432720274503385
847,3e-05,0.000194,57241,2.4233243929609762
848,3e-05,0.000194,63448,2.420557409512657
849,3e-05,0.000194,69655,2.422824014597966
850,3e-05,0.000194,75862,2.419663289322125
851,3e-05,0.000194,82068,2.229489971021313
852,3e-05,0.000194,88275,2.229088471377325
853,3e-05,0.000194,94482,2.2522655745384252
854,3e-05,0.000194,100689,2.295375273897637
855,3e-05,0.000194,106896,2.3103721488086917
856,3e-05,0.000194,113103,2.2869077298525475
857,3e-05,0.000194,119310,2.329921779752277
858,3e-05,0.000194,125517,2.284166521572142
859,3e-05,0.000194,131724,2.2828293692182755
860,3e-05,0.000194,137931,2.2919382761281906
861,3e-05,0.000194,144137,2.2972910964435527
862,3e-05,0.000194,150344,2.4134118757272986
863,3e-05,0.000194,156551,2.4140652027450655
864,3e-05,0.000194,162758,2.42363615253575
865,3e-05,0.000194,168965,2.421800849406841
866,3e-05,0.000194,175172,2.416339339701171
867,3e-05,0.000194,181379,2.466586932108918
868,3e-05,0.000194,187586,2.4891351387739595
869,3e-05,0.000194,193793,2.5034401803627957
870,3e-05,0.000194,200000,2.53944283147053
871,3e-05,0.0002,20000,2.259277826903446
872,3e-05,0.0002,26206,2.288077464061714
873,3e-05,0.0002,32413,2.349039013567417
874,3e-05,0.0002,38620,2.426091057105781
875,3e-05,0.0002,44827,2.411489902721573
876,3e-05,0.0002,51034,2.4237543347371333
877,3e-05,0.0002,57241,2.426391432965295
878,3e-05,0.0002,63448,2.4236863403150126
879,3e-05,0.0002,69655,2.425068893049357
880,3e-05,0.0002,75862,2.426903431394336
881,3e-05,0.0002,82068,2.4071880375016255
882,3e-05,0.0002,88275,2.383888290292117
883,3e-05,0.0002,94482,2.295266969735903
884,3e-05,0.0002,100689,2.3280244485663864
885,3e-05,0.0002,106896,2.3316990839605647
886,3e-05,0.0002,113103,2.308718531619831
887,3e-05,0.0002,119310,2.3225635249523853
888,3e-05,0.0002,125517,2.293239802106706
889,3e-05,0.0002,131724,2.319210401836459
890,3e-05,0.0002,137931,2.4264960833886433
891,3e-05,0.0002,144137,2.4235754070703726
892,3e-05,0.0002,150344,2.430133760281123
893,3e-05,0.0002,156551,2.428169801412951
894,3e-05,0.0002,162758,2.420121383575723
895,3e-05,0.0002,168965,2.4193978135544953
896,3e-05,0.0002,175172,2.40768977808641
897,3e-05,0.0002,181379,2.407112119945405
898,3e-05,0.0002,187586,2.407822778640365
899,3e-05,0.0002,193793,2.40591202235667
900,3e-05,0.0002,200000,2.4145527294792837
901,9.8e-05,3e-05,20000,2.3634882766658647
902,9.8e-05,3e-05,26206,2.3729637594052626
903,9.8e-05,3e-05,32413,2.3588197209725856
904,9.8e-05,3e-05,38620,2.3695913761707943
905,9.8e-05,3e-05,44827,2.3782245069167565
906,9.8e-05,3e-05,51034,2.3821844561735066
907,9.8e-05,3e-05,57241,2.379671027356667
908,9.8e-05,3e-05,63448,2.388051117890024
909,9.8e-05,3e-05,69655,2.3914595011589865
910,9.8e-05,3e-05,75862,2.3953500296389114
911,9.8e-05,3e-05,82068,2.392866901306164
912,9.8e-05,3e-05,88275,2.3993179313177238
913,9.8e-05,3e-05,94482,2.4059148070697196
914,9.8e-05,3e-05,100689,2.4042006607576094
915,9.8e-05,3e-05,106896,2.3996627878811236
916,9.8e-05,3e-05,113103,2.3990354376585765
917,9.8e-05,3e-05,119310,2.4037440718925156
918,9.8e-05,3e-05,125517,2.4084273848315445
919,9.8e-05,3e-05,131724,2.400342710218232
920,9.8e-05,3e-05,137931,2.3979646878021
921,9.8e-05,3e-05,144137,2.3958452967166632
922,9.8e-05,3e-05,150344,2.3989523893788696
923,9.8e-05,3e-05,156551,2.400746812690228
924,9.8e-05,3e-05,162758,2.398375752715014
925,9.8e-05,3e-05,168965,2.396520528001159
926,9.8e-05,3e-05,175172,2.3915568473227036
927,9.8e-05,3e-05,181379,2.390103852328823
928,9.8e-05,3e-05,187586,2.388900005338649
929,9.8e-05,3e-05,193793,2.387485691264564
930,9.8e-05,3e-05,200000,2.3860557376821068
931,9.8e-05,3.6e-05,20000,2.6189150888237847
932,9.8e-05,3.6e-05,26206,2.3695346701970403
933,9.8e-05,3.6e-05,32413,2.3615447332418595
934,9.8e-05,3.6e-05,38620,2.373293012544246
935,9.8e-05,3.6e-05,44827,2.3623424519173324
936,9.8e-05,3.6e-05,51034,2.3638908231452715
937,9.8e-05,3.6e-05,57241,2.3645679175053367
938,9.8e-05,3.6e-05,63448,2.3791738487292293
939,9.8e-05,3.6e-05,69655,2.3836309138830476
940,9.8e-05,3.6e-05,75862,2.3740732694633673
941,9.8e-05,3.6e-05,82068,2.3749384112373426
942,9.8e-05,3.6e-05,88275,2.3809399037737458
943,9.8e-05,3.6e-05,94482,2.3888417503607746
944,9.8e-05,3.6e-05,100689,2.3919272449665203
945,9.8e-05,3.6e-05,106896,2.3986470914326428
946,9.8e-05,3.6e-05,113103,2.3938342146657248
947,9.8e-05,3.6e-05,119310,2.390767255341941
948,9.8e-05,3.6e-05,125517,2.389210158865043
949,9.8e-05,3.6e-05,131724,2.3958153838453162
950,9.8e-05,3.6e-05,137931,2.4013939006259535
951,9.8e-05,3.6e-05,144137,2.398096816877759
952,9.8e-05,3.6e-05,150344,2.3964447506840165
953,9.8e-05,3.6e-05,156551,2.3946241941659845
954,9.8e-05,3.6e-05,162758,2.3923193321902434
955,9.8e-05,3.6e-05,168965,2.39449398930125
956,9.8e-05,3.6e-05,175172,2.3958884035470795
957,9.8e-05,3.6e-05,181379,2.3941481595692995
958,9.8e-05,3.6e-05,187586,2.3929041757738028
959,9.8e-05,3.6e-05,193793,2.3885477717966825
960,9.8e-05,3.6e-05,200000,2.387167112539844
961,9.8e-05,4.2e-05,20000,2.6449581534218867
962,9.8e-05,4.2e-05,26206,2.544784785117155
963,9.8e-05,4.2e-05,32413,2.3549620418306767
964,9.8e-05,4.2e-05,38620,2.36675097058253
965,9.8e-05,4.2e-05,44827,2.375885221276446
966,9.8e-05,4.2e-05,51034,2.3693904539957966
967,9.8e-05,4.2e-05,57241,2.3643089252247305
968,9.8e-05,4.2e-05,63448,2.3672680700556565
969,9.8e-05,4.2e-05,69655,2.3648034383238867
970,9.8e-05,4.2e-05,75862,2.3730183273225
971,9.8e-05,4.2e-05,82068,2.3774175852782276
972,9.8e-05,4.2e-05,88275,2.3797685498657475
973,9.8e-05,4.2e-05,94482,2.376445171345811
974,9.8e-05,4.2e-05,100689,2.375632810614997
975,9.8e-05,4.2e-05,106896,2.381869812159224
976,9.8e-05,4.2e-05,113103,2.3863078650181797
977,9.8e-05,4.2e-05,119310,2.3900501619052497
978,9.8e-05,4.2e-05,125517,2.3854229555038478
979,9.8e-05,4.2e-05,131724,2.38281871274317
980,9.8e-05,4.2e-05,137931,2.388472130951914
981,9.8e-05,4.2e-05,144137,2.3872854284528433
982,9.8e-05,4.2e-05,150344,2.392762059250121
983,9.8e-05,4.2e-05,156551,2.3899468716696757
984,9.8e-05,4.2e-05,162758,2.38788338141858
985,9.8e-05,4.2e-05,168965,2.3862512722767706
986,9.8e-05,4.2e-05,175172,2.3879219601531085
987,9.8e-05,4.2e-05,181379,2.3859551072468284
988,9.8e-05,4.2e-05,187586,2.3914043014772464
989,9.8e-05,4.2e-05,193793,2.3927189167028775
990,9.8e-05,4.2e-05,200000,2.3908283707511515
991,9.8e-05,4.8e-05,20000,2.5960219650662357
992,9.8e-05,4.8e-05,26206,2.539939738593273
993,9.8e-05,4.8e-05,32413,2.4986497014349682
994,9.8e-05,4.8e-05,38620,2.365030823667409
995,9.8e-05,4.8e-05,44827,2.3639958582831757
996,9.8e-05,4.8e-05,51034,2.36808458588052
997,9.8e-05,4.8e-05,57241,2.3585322663900574
998,9.8e-05,4.8e-05,63448,2.3630425216469684
999,9.8e-05,4.8e-05,69655,2.359357612656904
1000,9.8e-05,4.8e-05,75862,2.3579228252726763
1001,9.8e-05,4.8e-05,82068,2.3655832461243347
1002,9.8e-05,4.8e-05,88275,2.3716385809644764
1003,9.8e-05,4.8e-05,94482,2.3775244307117815
1004,9.8e-05,4.8e-05,100689,2.3704321361254013
1005,9.8e-05,4.8e-05,106896,2.3766157398523537
1006,9.8e-05,4.8e-05,113103,2.373465444477587
1007,9.8e-05,4.8e-05,119310,2.3837052768134774
1008,9.8e-05,4.8e-05,125517,2.3847689946920183
1009,9.8e-05,4.8e-05,131724,2.3820257304239356
1010,9.8e-05,4.8e-05,137931,2.381861518899988
1011,9.8e-05,4.8e-05,144137,2.3800248253090928
1012,9.8e-05,4.8e-05,150344,2.3801705522754766
1013,9.8e-05,4.8e-05,156551,2.388801803439867
1014,9.8e-05,4.8e-05,162758,2.384124392432599
1015,9.8e-05,4.8e-05,168965,2.3851460622458567
1016,9.8e-05,4.8e-05,175172,2.3836688344764876
1017,9.8e-05,4.8e-05,181379,2.385499854016244
1018,9.8e-05,4.8e-05,187586,2.3845553022952313
1019,9.8e-05,4.8e-05,193793,2.3833706679969864
1020,9.8e-05,4.8e-05,200000,2.3842962216465042
1021,9.8e-05,5.3e-05,20000,2.546232618311134
1022,9.8e-05,5.3e-05,26206,2.48175139706316
1023,9.8e-05,5.3e-05,32413,2.499609329282145
1024,9.8e-05,5.3e-05,38620,2.3616444347162164
1025,9.8e-05,5.3e-05,44827,2.365577261595819
1026,9.8e-05,5.3e-05,51034,2.3676387408929704
1027,9.8e-05,5.3e-05,57241,2.3540446642600705
1028,9.8e-05,5.3e-05,63448,2.3605088050414786
1029,9.8e-05,5.3e-05,69655,2.3695018456787134
1030,9.8e-05,5.3e-05,75862,2.359741675001588
1031,9.8e-05,5.3e-05,82068,2.357768597861744
1032,9.8e-05,5.3e-05,88275,2.361138652307368
1033,9.8e-05,5.3e-05,94482,2.36544664845747
