Combination,Capacitance,Total Volume
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 100.0, 470.0, 820.0, 1000.0]",625.0,1651.38
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 100.0, 680.0, 820.0, 1000.0]",626.0,1714.21
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 220.0, 330.0, 470.0, 680.0]",628.0,1404.29
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 220.0, 330.0, 470.0, 820.0]",628.0,1482.83
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 220.0, 330.0, 470.0, 1000.0]",628.0,1482.83
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 220.0, 330.0, 680.0, 820.0]",629.0,1545.66
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 220.0, 330.0, 680.0, 1000.0]",629.0,1545.66
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 220.0, 330.0, 820.0, 1000.0]",629.0,1624.2
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 220.0, 470.0, 680.0, 820.0]",630.0,1608.49
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 220.0, 470.0, 680.0, 1000.0]",630.0,1608.49
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 220.0, 470.0, 820.0, 1000.0]",630.0,1687.03
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 220.0, 680.0, 820.0, 1000.0]",631.0,1749.86
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 330.0, 470.0, 680.0, 820.0]",631.0,1652.48
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 330.0, 470.0, 680.0, 1000.0]",632.0,1652.48
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 330.0, 470.0, 820.0, 1000.0]",632.0,1731.01
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 330.0, 680.0, 820.0, 1000.0]",633.0,1793.85
"parallel:[47.0, 220.0, 330.0] and series:[47.0, 470.0, 680.0, 820.0, 1000.0]",634.0,1856.68
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 220.0, 330.0, 470.0, 680.0]",644.0,1426.75
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 220.0, 330.0, 470.0, 820.0]",645.0,1505.29
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 220.0, 330.0, 470.0, 1000.0]",645.0,1505.29
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 220.0, 330.0, 680.0, 820.0]",646.0,1568.12
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 220.0, 330.0, 680.0, 1000.0]",647.0,1568.12
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 220.0, 330.0, 820.0, 1000.0]",648.0,1646.66
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 220.0, 470.0, 680.0, 820.0]",649.0,1630.96
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 220.0, 470.0, 680.0, 1000.0]",649.0,1630.96
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 220.0, 470.0, 820.0, 1000.0]",650.0,1709.5
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 220.0, 680.0, 820.0, 1000.0]",652.0,1772.33
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 330.0, 470.0, 680.0, 820.0]",653.0,1674.94
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 330.0, 470.0, 680.0, 1000.0]",654.0,1674.94
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 330.0, 470.0, 820.0, 1000.0]",655.0,1753.48
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 330.0, 680.0, 820.0, 1000.0]",657.0,1816.31
"parallel:[47.0, 220.0, 330.0] and series:[100.0, 470.0, 680.0, 820.0, 1000.0]",660.0,1879.14
"parallel:[47.0, 220.0, 330.0] and series:[220.0, 330.0, 470.0, 680.0, 820.0]",678.0,1710.59
"parallel:[47.0, 220.0, 330.0] and series:[220.0, 330.0, 470.0, 680.0, 1000.0]",679.0,1710.59
"parallel:[47.0, 220.0, 330.0] and series:[220.0, 330.0, 470.0, 820.0, 1000.0]",681.0,1789.13
"parallel:[47.0, 220.0, 330.0] and series:[220.0, 330.0, 680.0, 820.0, 1000.0]",686.0,1851.97
"parallel:[47.0, 220.0, 330.0] and series:[220.0, 470.0, 680.0, 820.0, 1000.0]",693.0,1914.8
"parallel:[47.0, 220.0, 330.0] and series:[330.0, 470.0, 680.0, 820.0, 1000.0]",710.0,1958.78
"parallel:[47.0, 220.0, 470.0] and series:[47.0]",784.0,568.62
"parallel:[47.0, 220.0, 470.0] and series:[100.0]",837.0,591.09
"parallel:[47.0, 220.0, 470.0] and series:[220.0]",957.0,626.74
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0]",769.0,677.48
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0]",776.0,713.14
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0]",778.0,757.12
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 470.0]",780.0,819.95
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 680.0]",781.0,882.78
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 820.0]",781.0,961.32
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 1000.0]",782.0,961.32
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0]",806.0,735.6
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0]",814.0,779.58
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 470.0]",819.0,842.41
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 680.0]",824.0,905.25
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 820.0]",826.0,983.79
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 1000.0]",828.0,983.79
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0]",869.0,815.24
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 470.0]",887.0,878.07
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 680.0]",903.0,940.9
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 820.0]",910.0,1019.44
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 1000.0]",917.0,1019.44
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 470.0]",931.0,922.05
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 680.0]",959.0,984.88
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 820.0]",972.0,1063.42
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 1000.0]",985.0,1063.42
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0]",765.0,821.99
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 330.0]",766.0,865.98
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 470.0]",767.0,928.81
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 680.0]",768.0,991.64
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 820.0]",768.0,1070.18
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 1000.0]",768.0,1070.18
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 330.0]",772.0,901.63
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 470.0]",773.0,964.46
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 680.0]",774.0,1027.3
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 820.0]",774.0,1105.84
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 1000.0]",774.0,1105.84
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 470.0]",775.0,1008.45
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 680.0]",776.0,1071.28
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 820.0]",776.0,1149.82
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 1000.0]",777.0,1149.82
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 470.0, 680.0]",777.0,1134.11
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 470.0, 820.0]",778.0,1212.65
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 470.0, 1000.0]",778.0,1212.65
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 680.0, 820.0]",779.0,1275.48
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 680.0, 1000.0]",779.0,1275.48
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 820.0, 1000.0]",780.0,1354.02
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 330.0]",794.0,924.1
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 470.0]",797.0,986.93
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 680.0]",799.0,1049.76
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 820.0]",800.0,1128.3
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 1000.0]",801.0,1128.3
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 470.0]",803.0,1030.91
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 680.0]",806.0,1093.74
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 820.0]",807.0,1172.28
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 1000.0]",808.0,1172.28
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 470.0, 680.0]",811.0,1156.57
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 470.0, 820.0]",812.0,1235.11
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 470.0, 1000.0]",813.0,1235.11
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 680.0, 820.0]",816.0,1297.94
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 680.0, 1000.0]",817.0,1297.94
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 820.0, 1000.0]",819.0,1376.48
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 470.0]",840.0,1066.57
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 680.0]",848.0,1129.4
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 820.0]",851.0,1207.94
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 1000.0]",854.0,1207.94
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 470.0, 680.0]",860.0,1192.23
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 470.0, 820.0]",864.0,1270.77
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 470.0, 1000.0]",867.0,1270.77
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 680.0, 820.0]",875.0,1333.6
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 680.0, 1000.0]",880.0,1333.6
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 820.0, 1000.0]",885.0,1412.14
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 470.0, 680.0]",888.0,1236.21
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 470.0, 820.0]",894.0,1314.75
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 470.0, 1000.0]",899.0,1314.75
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 680.0, 820.0]",912.0,1377.58
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 680.0, 1000.0]",919.0,1377.58
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 820.0, 1000.0]",927.0,1456.12
"parallel:[47.0, 220.0, 470.0] and series:[470.0, 680.0, 820.0]",945.0,1440.42
"parallel:[47.0, 220.0, 470.0] and series:[470.0, 680.0, 1000.0]",954.0,1440.42
"parallel:[47.0, 220.0, 470.0] and series:[470.0, 820.0, 1000.0]",967.0,1518.96
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 330.0]",763.0,1010.49
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 470.0]",763.0,1073.32
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 680.0]",764.0,1136.15
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 820.0]",764.0,1214.69
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 1000.0]",764.0,1214.69
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 330.0, 470.0]",764.0,1117.3
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 330.0, 680.0]",765.0,1180.13
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 330.0, 820.0]",765.0,1258.67
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 330.0, 1000.0]",765.0,1258.67
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 470.0, 680.0]",766.0,1242.97
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 470.0, 820.0]",766.0,1321.51
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 470.0, 1000.0]",766.0,1321.51
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 680.0, 820.0]",766.0,1384.34
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 680.0, 1000.0]",767.0,1384.34
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 820.0, 1000.0]",767.0,1462.88
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 330.0, 470.0]",769.0,1152.96
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 330.0, 680.0]",770.0,1215.79
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 330.0, 820.0]",770.0,1294.33
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 330.0, 1000.0]",770.0,1294.33
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 470.0, 680.0]",771.0,1278.62
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 470.0, 820.0]",771.0,1357.16
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 470.0, 1000.0]",772.0,1357.16
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 680.0, 820.0]",772.0,1420.0
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 680.0, 1000.0]",772.0,1420.0
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 820.0, 1000.0]",773.0,1498.54
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 470.0, 680.0]",773.0,1322.61
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 470.0, 820.0]",773.0,1401.15
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 470.0, 1000.0]",773.0,1401.15
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 680.0, 820.0]",774.0,1463.98
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 680.0, 1000.0]",774.0,1463.98
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 820.0, 1000.0]",775.0,1542.52
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 470.0, 680.0, 820.0]",775.0,1526.81
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 470.0, 680.0, 1000.0]",776.0,1526.81
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 470.0, 820.0, 1000.0]",776.0,1605.35
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 680.0, 820.0, 1000.0]",777.0,1668.18
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 330.0, 470.0]",788.0,1175.42
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 330.0, 680.0]",790.0,1238.25
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 330.0, 820.0]",790.0,1316.79
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 330.0, 1000.0]",791.0,1316.79
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 470.0, 680.0]",792.0,1301.09
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 470.0, 820.0]",793.0,1379.63
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 470.0, 1000.0]",794.0,1379.63
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 680.0, 820.0]",795.0,1442.46
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 680.0, 1000.0]",796.0,1442.46
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 820.0, 1000.0]",797.0,1521.0
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 470.0, 680.0]",797.0,1345.07
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 470.0, 820.0]",798.0,1423.61
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 470.0, 1000.0]",799.0,1423.61
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 680.0, 820.0]",801.0,1486.44
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 680.0, 1000.0]",802.0,1486.44
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 820.0, 1000.0]",803.0,1564.98
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 470.0, 680.0, 820.0]",804.0,1549.27
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 470.0, 680.0, 1000.0]",806.0,1549.27
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 470.0, 820.0, 1000.0]",807.0,1627.81
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 680.0, 820.0, 1000.0]",810.0,1690.64
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 470.0, 680.0]",826.0,1380.73
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 470.0, 820.0]",829.0,1459.27
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 470.0, 1000.0]",830.0,1459.27
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 680.0, 820.0]",834.0,1522.1
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 680.0, 1000.0]",837.0,1522.1
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 820.0, 1000.0]",839.0,1600.64
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 470.0, 680.0, 820.0]",844.0,1584.93
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 470.0, 680.0, 1000.0]",846.0,1584.93
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 470.0, 820.0, 1000.0]",849.0,1663.47
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 680.0, 820.0, 1000.0]",858.0,1726.3
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 470.0, 680.0, 820.0]",864.0,1628.91
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 470.0, 680.0, 1000.0]",868.0,1628.91
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 470.0, 820.0, 1000.0]",873.0,1707.45
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 680.0, 820.0, 1000.0]",886.0,1770.28
"parallel:[47.0, 220.0, 470.0] and series:[470.0, 680.0, 820.0, 1000.0]",909.0,1833.11
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 330.0, 470.0]",761.0,1261.82
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 330.0, 680.0]",762.0,1324.65
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 330.0, 820.0]",762.0,1403.19
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 330.0, 1000.0]",762.0,1403.19
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 470.0, 680.0]",762.0,1387.48
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 470.0, 820.0]",763.0,1466.02
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 470.0, 1000.0]",763.0,1466.02
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 680.0, 820.0]",763.0,1528.85
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 680.0, 1000.0]",763.0,1528.85
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 220.0, 820.0, 1000.0]",763.0,1607.39
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 330.0, 470.0, 680.0]",763.0,1431.46
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 330.0, 470.0, 820.0]",764.0,1510.0
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 330.0, 470.0, 1000.0]",764.0,1510.0
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 330.0, 680.0, 820.0]",764.0,1572.83
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 330.0, 680.0, 1000.0]",764.0,1572.83
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 330.0, 820.0, 1000.0]",764.0,1651.37
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 470.0, 680.0, 820.0]",765.0,1635.67
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 470.0, 680.0, 1000.0]",765.0,1635.67
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 470.0, 820.0, 1000.0]",765.0,1714.21
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 100.0, 680.0, 820.0, 1000.0]",766.0,1777.04
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 330.0, 470.0, 680.0]",768.0,1467.12
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 330.0, 470.0, 820.0]",768.0,1545.66
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 330.0, 470.0, 1000.0]",768.0,1545.66
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 330.0, 680.0, 820.0]",769.0,1608.49
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 330.0, 680.0, 1000.0]",769.0,1608.49
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 330.0, 820.0, 1000.0]",769.0,1687.03
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 470.0, 680.0, 820.0]",770.0,1671.32
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 470.0, 680.0, 1000.0]",770.0,1671.32
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 470.0, 820.0, 1000.0]",770.0,1749.86
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 220.0, 680.0, 820.0, 1000.0]",771.0,1812.69
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 470.0, 680.0, 820.0]",771.0,1715.31
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 470.0, 680.0, 1000.0]",772.0,1715.31
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 470.0, 820.0, 1000.0]",772.0,1793.84
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 330.0, 680.0, 820.0, 1000.0]",773.0,1856.68
"parallel:[47.0, 220.0, 470.0] and series:[47.0, 470.0, 680.0, 820.0, 1000.0]",774.0,1919.51
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 330.0, 470.0, 680.0]",784.0,1489.58
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 330.0, 470.0, 820.0]",785.0,1568.12
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 330.0, 470.0, 1000.0]",785.0,1568.12
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 330.0, 680.0, 820.0]",786.0,1630.95
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 330.0, 680.0, 1000.0]",787.0,1630.95
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 330.0, 820.0, 1000.0]",788.0,1709.49
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 470.0, 680.0, 820.0]",789.0,1693.79
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 470.0, 680.0, 1000.0]",789.0,1693.79
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 470.0, 820.0, 1000.0]",790.0,1772.33
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 220.0, 680.0, 820.0, 1000.0]",792.0,1835.16
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 470.0, 680.0, 820.0]",793.0,1737.77
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 470.0, 680.0, 1000.0]",794.0,1737.77
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 470.0, 820.0, 1000.0]",795.0,1816.31
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 330.0, 680.0, 820.0, 1000.0]",797.0,1879.14
"parallel:[47.0, 220.0, 470.0] and series:[100.0, 470.0, 680.0, 820.0, 1000.0]",800.0,1941.97
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 470.0, 680.0, 820.0]",818.0,1773.42
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 470.0, 680.0, 1000.0]",819.0,1773.42
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 470.0, 820.0, 1000.0]",821.0,1851.96
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 330.0, 680.0, 820.0, 1000.0]",826.0,1914.8
"parallel:[47.0, 220.0, 470.0] and series:[220.0, 470.0, 680.0, 820.0, 1000.0]",833.0,1977.63
"parallel:[47.0, 220.0, 470.0] and series:[330.0, 470.0, 680.0, 820.0, 1000.0]",850.0,2021.61
"parallel:[47.0, 220.0, 680.0] and series:[47.0]",994.0,631.46
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0]",979.0,740.32
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0]",986.0,775.98
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0]",988.0,819.96
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 470.0]",990.0,882.79
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 680.0]",991.0,945.62
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 820.0]",991.0,1024.16
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 1000.0]",992.0,1024.16
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 220.0]",975.0,884.83
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 330.0]",976.0,928.82
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 470.0]",977.0,991.65
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 680.0]",978.0,1054.48
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 820.0]",978.0,1133.02
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 100.0, 1000.0]",978.0,1133.02
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 330.0]",982.0,964.47
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 470.0]",983.0,1027.3
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 680.0]",984.0,1090.14
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 820.0]",984.0,1168.68
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 220.0, 1000.0]",984.0,1168.68
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 470.0]",985.0,1071.29
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 680.0]",986.0,1134.12
"parallel:[47.0, 220.0, 680.0] and series:[47.0, 330.0, 820.0]",986.0,1212.66
