Combination,Capacitance,Total Volume
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00047, 0.00068]",0.000885537,6.381e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00047, 0.00082]",0.000886411,6.774e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00047, 0.001]",0.000887196,7.265e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00068, 0.00082]",0.000888824,7.339e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00068, 0.001]",0.000889675,7.83e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.0022, 0.00033, 0.00082, 0.001]",0.000890677,8.223e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.0022, 0.00047, 0.00068, 0.00082]",0.000892478,7.591e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.0022, 0.00047, 0.00068, 0.001]",0.000893433,8.081e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.0022, 0.00047, 0.00082, 0.001]",0.00089456,8.474e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.0022, 0.00068, 0.00082, 0.001]",0.000897698,9.04e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.00033, 0.00047, 0.00068, 0.00082]",0.000883028,7.766e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.00033, 0.00047, 0.00068, 0.001]",0.000883726,8.257e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.00033, 0.00047, 0.00082, 0.001]",0.000884546,8.65e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.00033, 0.00068, 0.00082, 0.001]",0.000886807,9.216e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0001, 0.00047, 0.00068, 0.00082, 0.001]",0.00089022,9.467e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0022, 0.00033, 0.00047, 0.00068, 0.00082]",0.000947444,8.002e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0022, 0.00033, 0.00047, 0.00068, 0.001]",0.000950715,8.493e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0022, 0.00033, 0.00047, 0.00082, 0.001]",0.000954681,8.885e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0022, 0.00033, 0.00068, 0.00082, 0.001]",0.000966374,9.451e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.0022, 0.00047, 0.00068, 0.00082, 0.001]",0.000986431,9.702e-06
"parallel:[4.7e-05, 0.0001, 0.00068] and series:[0.00033, 0.00047, 0.00068, 0.00082, 0.001]",0.000940019,9.878e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001]",0.000998973,3.081e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022]",0.000998515,3.659e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00033]",0.000996149,3.835e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00047]",0.000996936,4.086e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00068]",0.000997537,4.652e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00082]",0.000997773,5.044e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.001]",0.000997982,5.535e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00033]",0.000995768,4.413e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00047]",0.000996534,4.664e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00068]",0.000997119,5.23e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00082]",0.000997348,5.622e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.001]",0.000997552,6.113e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.00047]",0.000994446,4.84e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.00068]",0.000994951,5.406e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.00082]",0.000995148,5.798e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.001]",0.000995323,6.289e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00047, 0.00068]",0.000995674,5.657e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00047, 0.00082]",0.000995882,6.05e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00047, 0.001]",0.000996066,6.541e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00068, 0.00082]",0.000996441,6.615e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00068, 0.001]",0.000996632,7.106e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00082, 0.001]",0.000996854,7.499e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00047]",0.000994108,5.418e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00068]",0.0009946,5.984e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00082]",0.000994792,6.376e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.001]",0.000994963,6.867e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.00068]",0.000995305,6.235e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.00082]",0.000995508,6.628e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.001]",0.000995687,7.119e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00068, 0.00082]",0.000996052,7.193e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00068, 0.001]",0.000996238,7.684e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.0022, 0.00082, 0.001]",0.000996455,8.077e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.00068]",0.000993382,6.411e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.00082]",0.000993558,6.804e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.001]",0.000993713,7.295e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.00068, 0.00082]",0.000994029,7.369e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.00068, 0.001]",0.000994191,7.86e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00033, 0.00082, 0.001]",0.000994377,8.253e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00047, 0.00068, 0.00082]",0.000994705,7.62e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00047, 0.00068, 0.001]",0.000994875,8.111e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00047, 0.00082, 0.001]",0.000995071,8.504e-06
"parallel:[4.7e-05, 0.0001, 0.00082] and series:[4.7e-05, 0.0001, 0.00068, 0.00082, 0.001]",0.000995599,9.07e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05]",0.000894,2.191e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001]",0.000947,2.318e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001]",0.000878973,2.534e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022]",0.000893017,2.769e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033]",0.000888141,2.945e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00047]",0.000889727,3.196e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00068]",0.000890961,3.762e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00082]",0.000891452,4.154e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.001]",0.00089189,4.645e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022]",0.000942652,2.896e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00033]",0.000923744,3.072e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00047]",0.000929456,3.323e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00068]",0.000934179,3.889e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00082]",0.00093613,4.281e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.001]",0.000937909,4.772e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022]",0.000878515,3.112e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00033]",0.000876149,3.288e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00047]",0.000876936,3.539e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00068]",0.000877537,4.105e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00082]",0.000877773,4.497e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.001]",0.000877982,4.988e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00033]",0.000887385,3.523e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00047]",0.000888913,3.774e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00068]",0.0008901,4.34e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00082]",0.000890572,4.733e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.001]",0.000890993,5.223e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033, 0.00047]",0.000884829,3.95e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033, 0.00068]",0.000885794,4.516e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033, 0.00082]",0.000886175,4.908e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033, 0.001]",0.000886515,5.399e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00047, 0.00068]",0.000887201,4.767e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00047, 0.00082]",0.000887611,5.16e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00047, 0.001]",0.000887976,5.651e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00068, 0.00082]",0.000888725,5.725e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00068, 0.001]",0.00088911,6.216e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00082, 0.001]",0.00088956,6.609e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00033]",0.000921157,3.65e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00047]",0.000926477,3.901e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00068]",0.000930857,4.467e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00082]",0.00093266,4.859e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.001]",0.000934302,5.35e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00033, 0.00047]",0.000912972,4.077e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00033, 0.00068]",0.000915961,4.643e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00033, 0.00082]",0.000917176,5.035e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00033, 0.001]",0.000918274,5.526e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00047, 0.00068]",0.000920539,4.894e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00047, 0.00082]",0.000921922,5.287e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00047, 0.001]",0.000923175,5.778e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00068, 0.00082]",0.000925802,5.852e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00068, 0.001]",0.000927189,6.343e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00082, 0.001]",0.000928836,6.736e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.00033, 0.00047, 0.00068]",0.000997863,5.305e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00033]",0.000875768,3.866e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00047]",0.000876534,4.117e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00068]",0.000877119,4.683e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00082]",0.000877348,5.075e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.001]",0.000877552,5.566e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.00047]",0.000874446,4.293e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.00068]",0.000874951,4.859e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.00082]",0.000875148,5.251e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.001]",0.000875323,5.742e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00047, 0.00068]",0.000875674,5.11e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00047, 0.00082]",0.000875882,5.503e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00047, 0.001]",0.000876066,5.994e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00068, 0.00082]",0.000876441,6.068e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00068, 0.001]",0.000876632,6.559e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00082, 0.001]",0.000876854,6.952e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.00047]",0.00088419,4.528e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.00068]",0.000885121,5.094e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.00082]",0.00088549,5.487e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.001]",0.000885818,5.977e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00047, 0.00068]",0.00088648,5.345e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00047, 0.00082]",0.000886875,5.738e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00047, 0.001]",0.000887227,6.229e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00068, 0.00082]",0.000887948,6.303e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00068, 0.001]",0.000888319,6.794e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00082, 0.001]",0.000888753,7.187e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033, 0.00047, 0.00068]",0.000882836,5.521e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033, 0.00047, 0.00082]",0.000883161,5.914e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033, 0.00047, 0.001]",0.00088345,6.405e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033, 0.00068, 0.00082]",0.000884041,6.479e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033, 0.00068, 0.001]",0.000884345,6.97e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033, 0.00082, 0.001]",0.000884698,7.363e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00047, 0.00068, 0.00082]",0.000885322,6.731e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00047, 0.00068, 0.001]",0.000885648,7.221e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00047, 0.00082, 0.001]",0.000886026,7.614e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00068, 0.00082, 0.001]",0.000887053,8.18e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00033, 0.00047]",0.000911051,4.655e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00033, 0.00068]",0.000913865,5.221e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00033, 0.00082]",0.000915007,5.613e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00033, 0.001]",0.000916038,6.104e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00047, 0.00068]",0.00091816,5.472e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00047, 0.00082]",0.000919455,5.865e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00047, 0.001]",0.000920626,6.356e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00068, 0.00082]",0.000923077,6.43e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00068, 0.001]",0.000924369,6.921e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.0022, 0.00082, 0.001]",0.000925901,7.314e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00033, 0.00047, 0.00068]",0.000907138,5.648e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00033, 0.00047, 0.00082]",0.000908059,6.041e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00033, 0.00047, 0.001]",0.000908889,6.532e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00033, 0.00068, 0.00082]",0.000910612,6.606e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00033, 0.00068, 0.001]",0.000911512,7.097e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00033, 0.00082, 0.001]",0.000912575,7.49e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00047, 0.00068, 0.00082]",0.000914487,6.857e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00047, 0.00068, 0.001]",0.000915501,7.348e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00047, 0.00082, 0.001]",0.0009167,7.741e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0001, 0.00068, 0.00082, 0.001]",0.000920045,8.307e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0022, 0.00033, 0.00047, 0.00068]",0.000988181,5.883e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0022, 0.00033, 0.00047, 0.00082]",0.00099337,6.276e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.0022, 0.00033, 0.00047, 0.001]",0.000998229,6.767e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.00033, 0.00047, 0.00068, 0.00082]",0.00097442,7.269e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.00033, 0.00047, 0.00068, 0.001]",0.000978086,7.759e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.00033, 0.00047, 0.00082, 0.001]",0.000982548,8.152e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[0.00033, 0.00068, 0.00082, 0.001]",0.000995801,8.718e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00047]",0.000874108,4.871e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00068]",0.0008746,5.437e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.00082]",0.000874792,5.829e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00033, 0.001]",0.000874963,6.32e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.00068]",0.000875305,5.688e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.00082]",0.000875508,6.081e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00047, 0.001]",0.000875687,6.572e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00068, 0.00082]",0.000876052,6.646e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00068, 0.001]",0.000876238,7.137e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.0022, 0.00082, 0.001]",0.000876455,7.53e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.00068]",0.000873382,5.864e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.00082]",0.000873558,6.257e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.00047, 0.001]",0.000873713,6.748e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.00068, 0.00082]",0.000874029,6.822e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.00068, 0.001]",0.000874191,7.313e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00033, 0.00082, 0.001]",0.000874377,7.706e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00047, 0.00068, 0.00082]",0.000874705,7.073e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00047, 0.00068, 0.001]",0.000874875,7.564e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00047, 0.00082, 0.001]",0.000875071,7.957e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0001, 0.00068, 0.00082, 0.001]",0.000875599,8.523e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.00047, 0.00068]",0.000882261,6.099e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.00047, 0.00082]",0.000882576,6.492e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.00047, 0.001]",0.000882856,6.983e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.00068, 0.00082]",0.000883428,7.057e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.00068, 0.001]",0.000883721,7.548e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00033, 0.00082, 0.001]",0.000884063,7.941e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00047, 0.00068, 0.00082]",0.000884666,7.309e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00047, 0.00068, 0.001]",0.00088498,7.8e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00047, 0.00082, 0.001]",0.000885346,8.192e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.0022, 0.00068, 0.00082, 0.001]",0.000886337,8.758e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033, 0.00047, 0.00068, 0.00082]",0.000881335,7.485e-06
"parallel:[4.7e-05, 0.00033, 0.00047] and series:[4.7e-05, 0.00033, 0.00047, 0.00068, 0.001]",0.000881596,7.975e-06
