No,L,C,fsw,delta_current,delta_voltage,Pl_s1,Pl_s2,Pl_C,Pl_L_Cu
15,3e-05,3e-05,152631.5789473684,0.7638019630352509,18.181328170079762,3.4468420618789644,3.4468420618789644,0.06902053934832715,0.514092172559187
16,3e-05,3e-05,162105.26315789472,0.7218581631964524,18.2094774269694,3.5418031877125946,3.5418031877125946,0.06442194726772858,0.5083442875361865
17,3e-05,3e-05,171578.94736842104,0.6850794558290291,18.306136073647217,3.6333020735069406,3.6333020735069406,0.06026668819111587,0.5022910026431695
18,3e-05,3e-05,181052.63157894736,0.6513867759073289,18.21886991155362,3.7285101644026373,3.7285101644026373,0.05670284265801082,0.4977649230512015
19,3e-05,3e-05,190526.31578947368,0.6178763177800676,18.17146419286248,3.842821806525211,3.842821806525211,0.054052773821242905,0.49845641233782967
20,3e-05,3e-05,200000.0,0.5927606746574463,18.170678660733202,3.9228295135244275,3.9228295135244275,0.05077308693411397,0.4908771517544086
21,3e-05,3.8947368421052636e-05,20000.0,6.260498183862623,17.480383942144346,1.887074251449418,1.887074251449418,0.903355320031896,1.9358803189808798
22,3e-05,3.8947368421052636e-05,29473.684210526313,4.176808197995191,15.371085020589625,1.9883541406560565,1.9883541406560565,0.41642843764419674,1.1125921103398377
23,3e-05,3.8947368421052636e-05,38947.368421052626,3.151884029948672,14.731756851584379,2.083764791963554,2.083764791963554,0.2597513978861441,0.8235358250116634
24,3e-05,3.8947368421052636e-05,48421.05263157895,2.522891087064672,14.572281522843772,2.1904253722757403,2.1904253722757403,0.18899034066650686,0.6926483467864641
25,3e-05,3.8947368421052636e-05,57894.73684210526,2.1186447721589974,14.477803003526986,2.2802065203748887,2.2802065203748887,0.14722799451645993,0.6153014320661131
