Combination,Cap(uF),Total_Volume(mm^2)
100.0 || 470.0 and 470.0 + 1000.0,889.727891156,4807.885543072
100.0 || 470.0 and 470.0 + 1500.0,927.868020305,5421.477858226
100.0 || 470.0 and 470.0 + 1800.0,942.68722467,6035.070173381
100.0 || 470.0 and 470.0 + 2200.0,957.265917603,6648.662488535
100.0 || 470.0 and 470.0 + 2700.0,970.315457413,7380.064528199
100.0 || 470.0 and 680.0 + 820.0,941.733333333,4882.498368595
100.0 || 470.0 and 680.0 + 1000.0,974.761904762,5373.372220718
100.0 || 470.0 and 47.0 + 100.0 + 220.0,597.915766739,2485.141160659
100.0 || 470.0 and 47.0 + 100.0 + 330.0,599.148656268,2661.07034926
100.0 || 470.0 and 47.0 + 100.0 + 470.0,599.936305732,2912.397761547
100.0 || 470.0 and 47.0 + 100.0 + 680.0,600.536976878,3477.884439193
100.0 || 470.0 and 47.0 + 100.0 + 820.0,600.772916001,3870.583520892
100.0 || 470.0 and 47.0 + 100.0 + 1000.0,600.982201714,4361.457373015
100.0 || 470.0 and 47.0 + 100.0 + 1500.0,601.305506217,4975.04968817
100.0 || 470.0 and 47.0 + 100.0 + 1800.0,601.414779057,5588.642003324
100.0 || 470.0 and 47.0 + 100.0 + 2200.0,601.514782079,6202.234318478
100.0 || 470.0 and 47.0 + 100.0 + 2700.0,601.598605578,6933.636358142
100.0 || 470.0 and 47.0 + 220.0 + 330.0,604.659217877,2896.226413363
100.0 || 470.0 and 47.0 + 220.0 + 470.0,605.778546713,3147.55382565
100.0 || 470.0 and 47.0 + 220.0 + 680.0,606.639916623,3713.040503296
100.0 || 470.0 and 47.0 + 220.0 + 820.0,606.980111654,4105.739584995
100.0 || 470.0 and 47.0 + 220.0 + 1000.0,607.282757626,4596.613437118
100.0 || 470.0 and 47.0 + 220.0 + 1500.0,607.75192289,5210.205752273
100.0 || 470.0 and 47.0 + 220.0 + 1800.0,607.910946348,5823.798067427
100.0 || 470.0 and 47.0 + 220.0 + 2200.0,608.056680162,6437.390382581
100.0 || 470.0 and 47.0 + 220.0 + 2700.0,608.178983644,7168.792422245
100.0 || 470.0 and 47.0 + 330.0 + 470.0,607.829268293,3323.483014251
100.0 || 470.0 and 47.0 + 330.0 + 680.0,608.793541031,3888.969691897
100.0 || 470.0 and 47.0 + 330.0 + 820.0,609.175111659,4281.668773596
100.0 || 470.0 and 47.0 + 330.0 + 1000.0,609.514916817,4772.542625719
100.0 || 470.0 and 47.0 + 330.0 + 1500.0,610.042340063,5386.134940874
100.0 || 470.0 and 47.0 + 330.0 + 1800.0,610.221290574,5999.727256028
100.0 || 470.0 and 47.0 + 330.0 + 2200.0,610.385366489,6613.319571182
100.0 || 470.0 and 47.0 + 330.0 + 2700.0,610.523122478,7344.721610846
100.0 || 470.0 and 47.0 + 470.0 + 680.0,610.201257862,4140.297104184
100.0 || 470.0 and 47.0 + 470.0 + 820.0,610.611169652,4532.996185883
100.0 || 470.0 and 47.0 + 470.0 + 1000.0,610.976460331,5023.870038006
100.0 || 470.0 and 47.0 + 470.0 + 1500.0,611.543901002,5637.462353161
100.0 || 470.0 and 47.0 + 470.0 + 1800.0,611.736556487,6251.054668315
100.0 || 470.0 and 47.0 + 470.0 + 2200.0,611.913254966,6864.646983469
100.0 || 470.0 and 47.0 + 470.0 + 2700.0,612.061650646,7596.049023133
100.0 || 470.0 and 47.0 + 680.0 + 820.0,611.724566152,5098.482863529
100.0 || 470.0 and 47.0 + 680.0 + 1000.0,612.11025614,5589.356715653
100.0 || 470.0 and 47.0 + 680.0 + 1500.0,612.709762486,6202.949030807
100.0 || 470.0 and 47.0 + 680.0 + 1800.0,612.913409321,6816.541345961
100.0 || 470.0 and 47.0 + 680.0 + 2200.0,613.100235386,7430.133661115
100.0 || 470.0 and 47.0 + 680.0 + 2700.0,613.257170929,8161.535700779
100.0 || 470.0 and 47.0 + 820.0 + 1000.0,612.560240299,5982.055797351
100.0 || 470.0 and 47.0 + 820.0 + 1500.0,613.172720755,6595.648112506
100.0 || 470.0 and 47.0 + 820.0 + 1800.0,613.380817189,7209.24042766
100.0 || 470.0 and 47.0 + 820.0 + 2200.0,613.571744247,7822.832742814
100.0 || 470.0 and 47.0 + 820.0 + 2700.0,613.732138654,8554.234782478
100.0 || 470.0 and 47.0 + 1000.0 + 1500.0,613.585780526,7086.521964629
100.0 || 470.0 and 47.0 + 1000.0 + 1800.0,613.797887761,7700.114279783
100.0 || 470.0 and 47.0 + 1000.0 + 2200.0,613.992511913,8313.706594938
100.0 || 470.0 and 47.0 + 1000.0 + 2700.0,614.156024914,9045.108634601
100.0 || 470.0 and 47.0 + 1500.0 + 1800.0,614.446779447,8313.706594938
100.0 || 470.0 and 47.0 + 1500.0 + 2200.0,614.64722646,8927.298910092
100.0 || 470.0 and 47.0 + 1500.0 + 2700.0,614.815651928,9658.700949756
100.0 || 470.0 and 47.0 + 1800.0 + 2200.0,614.869816779,9540.891225246
100.0 || 470.0 and 47.0 + 1800.0 + 2700.0,615.039929015,10272.29326491
100.0 || 470.0 and 47.0 + 2200.0 + 2700.0,615.245774111,10885.885580064
100.0 || 470.0 and 100.0 + 220.0 + 330.0,626.896551724,3023.138902586
100.0 || 470.0 and 100.0 + 220.0 + 470.0,629.976798144,3274.466314873
100.0 || 470.0 and 100.0 + 220.0 + 680.0,632.437395659,3839.95299252
100.0 || 470.0 and 100.0 + 220.0 + 820.0,633.431786217,4232.652074218
100.0 || 470.0 and 100.0 + 220.0 + 1000.0,634.32748538,4723.525926342
100.0 || 470.0 and 100.0 + 220.0 + 1500.0,635.737051793,5337.118241496
100.0 || 470.0 and 100.0 + 220.0 + 1800.0,636.220735786,5950.71055665
100.0 || 470.0 and 100.0 + 220.0 + 2200.0,636.666666667,6564.302871804
100.0 || 470.0 and 100.0 + 220.0 + 2700.0,637.042889391,7295.704911468
100.0 || 470.0 and 100.0 + 330.0 + 470.0,635.97192684,3450.395503474
100.0 || 470.0 and 100.0 + 330.0 + 680.0,638.961278427,4015.882181121
100.0 || 470.0 and 100.0 + 330.0 + 820.0,640.176348548,4408.581262819
100.0 || 470.0 and 100.0 + 330.0 + 1000.0,641.274298056,4899.455114943
100.0 || 470.0 and 100.0 + 330.0 + 1500.0,643.008849558,5513.047430097
100.0 || 470.0 and 100.0 + 330.0 + 1800.0,643.605947955,6126.639745251
100.0 || 470.0 and 100.0 + 330.0 + 2200.0,644.157303371,6740.232060405
100.0 || 470.0 and 100.0 + 330.0 + 2700.0,644.623115578,7471.634100069
100.0 || 470.0 and 100.0 + 470.0 + 680.0,643.538886332,4267.209593408
100.0 || 470.0 and 100.0 + 470.0 + 820.0,644.922239502,4659.908675106
100.0 || 470.0 and 100.0 + 470.0 + 1000.0,646.175040519,5150.78252723
100.0 || 470.0 and 100.0 + 470.0 + 1500.0,648.159645233,5764.374842384
100.0 || 470.0 and 100.0 + 470.0 + 1800.0,648.844361603,6377.967157538
100.0 || 470.0 and 100.0 + 470.0 + 2200.0,649.477325135,6991.559472693
100.0 || 470.0 and 100.0 + 470.0 + 2700.0,650.01261034,7722.961512357
100.0 || 470.0 and 100.0 + 680.0 + 820.0,648.801582815,5225.395352753
100.0 || 470.0 and 100.0 + 680.0 + 1000.0,650.188679245,5716.269204876
100.0 || 470.0 and 100.0 + 680.0 + 1500.0,652.39095315,6329.86152003
100.0 || 470.0 and 100.0 + 680.0 + 1800.0,653.152173913,6943.453835185
100.0 || 470.0 and 100.0 + 680.0 + 2200.0,653.856502242,7557.046150339
100.0 || 470.0 and 100.0 + 680.0 + 2700.0,654.452621895,8288.448190003
100.0 || 470.0 and 100.0 + 820.0 + 1000.0,651.836327345,6108.968286575
100.0 || 470.0 and 100.0 + 820.0 + 1500.0,654.131326949,6722.560601729
100.0 || 470.0 and 100.0 + 820.0 + 1800.0,654.925201381,7336.152916883
100.0 || 470.0 and 100.0 + 820.0 + 2200.0,655.660018993,7949.745232038
100.0 || 470.0 and 100.0 + 820.0 + 2700.0,656.282151208,8681.147271701
100.0 || 470.0 and 100.0 + 1000.0 + 1500.0,655.714285714,7213.434453852
100.0 || 470.0 and 100.0 + 1000.0 + 1800.0,656.538461538,7827.026769007
100.0 || 470.0 and 100.0 + 1000.0 + 2200.0,657.301587302,8440.619084161
100.0 || 470.0 and 100.0 + 1000.0 + 2700.0,657.947882736,9172.021123825
100.0 || 470.0 and 100.0 + 1500.0 + 1800.0,659.108910891,8440.619084161
100.0 || 470.0 and 100.0 + 1500.0 + 2200.0,659.918256131,9054.211399315
100.0 || 470.0 and 100.0 + 1500.0 + 2700.0,660.604026846,9785.613438979
100.0 || 470.0 and 100.0 + 1800.0 + 2200.0,660.825688073,9667.803714469
100.0 || 470.0 and 100.0 + 1800.0 + 2700.0,661.525423729,10399.205754133
100.0 || 470.0 and 100.0 + 2200.0 + 2700.0,662.379471229,11012.798069288
100.0 || 470.0 and 220.0 + 330.0 + 470.0,673.056478405,3685.551567577
100.0 || 470.0 and 220.0 + 330.0 + 680.0,680.541871921,4251.038245223
100.0 || 470.0 and 220.0 + 330.0 + 820.0,683.697478992,4643.737326922
100.0 || 470.0 and 220.0 + 330.0 + 1000.0,686.607773852,5134.611179046
100.0 || 470.0 and 220.0 + 330.0 + 1500.0,691.323529412,5748.2034942
100.0 || 470.0 and 220.0 + 330.0 + 1800.0,692.98136646,6361.795809354
100.0 || 470.0 and 220.0 + 330.0 + 2200.0,694.528301887,6975.388124508
100.0 || 470.0 and 220.0 + 330.0 + 2700.0,695.847457627,7706.790164172
100.0 || 470.0 and 220.0 + 470.0 + 680.0,692.794271743,4502.365657511
100.0 || 470.0 and 220.0 + 470.0 + 820.0,696.700537956,4895.064739209
100.0 || 470.0 and 220.0 + 470.0 + 1000.0,700.325182758,5385.938591333
100.0 || 470.0 and 220.0 + 470.0 + 1500.0,706.243851019,5999.530906487
100.0 || 470.0 and 220.0 + 470.0 + 1800.0,708.338040731,6613.123221641
100.0 || 470.0 and 220.0 + 470.0 + 2200.0,710.298507463,7226.715536795
100.0 || 470.0 and 220.0 + 470.0 + 2700.0,711.975183076,7958.117576459
100.0 || 470.0 and 220.0 + 680.0 + 820.0,708.206399279,5460.551416855
100.0 || 470.0 and 220.0 + 680.0 + 1000.0,712.530487805,5951.425268979
100.0 || 470.0 and 220.0 + 680.0 + 1500.0,719.639903974,6565.017584133
100.0 || 470.0 and 220.0 + 680.0 + 1800.0,722.169981917,7178.609899287
100.0 || 470.0 and 220.0 + 680.0 + 2200.0,724.545454545,7792.202214442
100.0 || 470.0 and 220.0 + 680.0 + 2700.0,726.582415878,8523.604254106
100.0 || 470.0 and 220.0 + 820.0 + 1000.0,717.820386758,6344.124350678
100.0 || 470.0 and 220.0 + 820.0 + 1500.0,725.481498506,6957.716665832
100.0 || 470.0 and 220.0 + 820.0 + 1800.0,728.214772949,7571.308980986
100.0 || 470.0 and 220.0 + 820.0 + 2200.0,730.784313725,8184.90129614
100.0 || 470.0 and 220.0 + 820.0 + 2700.0,732.990228885,8916.303335804
100.0 || 470.0 and 220.0 + 1000.0 + 1500.0,730.975609756,7448.590517955
100.0 || 470.0 and 220.0 + 1000.0 + 1800.0,733.907284768,8062.18283311
100.0 || 470.0 and 220.0 + 1000.0 + 2200.0,736.666666667,8675.775148264
100.0 || 470.0 and 220.0 + 1000.0 + 2700.0,739.038133182,9407.177187928
100.0 || 470.0 and 220.0 + 1500.0 + 1800.0,743.380035026,8675.775148264
100.0 || 470.0 and 220.0 + 1500.0 + 2200.0,746.470588235,9289.367463418
100.0 || 470.0 and 220.0 + 1500.0 + 2700.0,749.131483715,10020.769503082
100.0 || 470.0 and 220.0 + 1800.0 + 2200.0,750.0,9902.959778572
100.0 || 470.0 and 220.0 + 1800.0 + 2700.0,752.769230769,10634.361818236
100.0 || 470.0 and 220.0 + 2200.0 + 2700.0,756.206896552,11247.95413339
100.0 || 470.0 and 330.0 + 470.0 + 680.0,720.862537548,4678.294846112
100.0 || 470.0 and 330.0 + 470.0 + 820.0,726.801873998,5070.99392781
100.0 || 470.0 and 330.0 + 470.0 + 1000.0,732.391372631,5561.867779934
100.0 || 470.0 and 330.0 + 470.0 + 1500.0,741.684746513,6175.460095088
100.0 || 470.0 and 330.0 + 470.0 + 1800.0,745.023509498,6789.052410242
100.0 || 470.0 and 330.0 + 470.0 + 2200.0,748.173463527,7402.644725397
100.0 || 470.0 and 330.0 + 470.0 + 2700.0,750.886354801,8134.04676506
100.0 || 470.0 and 330.0 + 680.0 + 820.0,744.812844385,5636.480605456
100.0 || 470.0 and 330.0 + 680.0 + 1000.0,751.788723266,6127.35445758
100.0 || 470.0 and 330.0 + 680.0 + 1500.0,763.515005174,6740.946772734
100.0 || 470.0 and 330.0 + 680.0 + 1800.0,767.76733255,7354.539087888
100.0 || 470.0 and 330.0 + 680.0 + 2200.0,771.798561151,7968.131403043
100.0 || 470.0 and 330.0 + 680.0 + 2700.0,775.28562716,8699.533442707
100.0 || 470.0 and 330.0 + 820.0 + 1000.0,760.482894552,6520.053539279
100.0 || 470.0 and 330.0 + 820.0 + 1500.0,773.397474444,7133.645854433
100.0 || 470.0 and 330.0 + 820.0 + 1800.0,778.100487055,7747.238169587
100.0 || 470.0 and 330.0 + 820.0 + 2200.0,782.568735271,8360.830484741
100.0 || 470.0 and 330.0 + 820.0 + 2700.0,786.441521507,9092.232524405
100.0 || 470.0 and 330.0 + 1000.0 + 1500.0,782.903225806,7624.519706556
100.0 || 470.0 and 330.0 + 1000.0 + 1800.0,788.061674009,8238.112021711
100.0 || 470.0 and 330.0 + 1000.0 + 2200.0,792.972972973,8851.704336865
100.0 || 470.0 and 330.0 + 1000.0 + 2700.0,797.237949503,9583.106376529
100.0 || 470.0 and 330.0 + 1500.0 + 1800.0,805.154394299,8851.704336865
100.0 || 470.0 and 330.0 + 1500.0 + 2200.0,810.875912409,9465.296652019
100.0 || 470.0 and 330.0 + 1500.0 + 2700.0,815.860927152,10196.698691683
100.0 || 470.0 and 330.0 + 1800.0 + 2200.0,817.5,10078.888967173
100.0 || 470.0 and 330.0 + 1800.0 + 2700.0,822.765957447,10810.291006837
100.0 || 470.0 and 330.0 + 2200.0 + 2700.0,829.388646288,11423.883321991
100.0 || 470.0 and 470.0 + 680.0 + 820.0,777.565341359,5887.808017744
100.0 || 470.0 and 470.0 + 680.0 + 1000.0,787.474142624,6378.681869867
100.0 || 470.0 and 470.0 + 680.0 + 1500.0,804.471290228,6992.274185021
100.0 || 470.0 and 470.0 + 680.0 + 1800.0,810.743220623,7605.866500176
100.0 || 470.0 and 470.0 + 680.0 + 2200.0,816.743402583,8219.45881533
100.0 || 470.0 and 470.0 + 680.0 + 2700.0,821.976873211,8950.860854994
100.0 || 470.0 and 470.0 + 820.0 + 1000.0,800.034618599,6771.380951566
100.0 || 470.0 and 470.0 + 820.0 + 1500.0,819.138079641,7384.97326672
100.0 || 470.0 and 470.0 + 820.0 + 1800.0,826.2310704,7998.565581874
100.0 || 470.0 and 470.0 + 820.0 + 2200.0,833.039027114,8612.157897029
100.0 || 470.0 and 470.0 + 820.0 + 2700.0,838.994933306,9343.559936692
100.0 || 470.0 and 470.0 + 1000.0 + 1500.0,833.551401869,7875.847118843
100.0 || 470.0 and 470.0 + 1000.0 + 1800.0,841.501925546,8489.439433998
100.0 || 470.0 and 470.0 + 1000.0 + 2200.0,849.157667387,9103.031749152
100.0 || 470.0 and 470.0 + 1000.0 + 2700.0,855.875197116,9834.433788816
100.0 || 470.0 and 470.0 + 1500.0 + 1800.0,868.517995766,9103.031749152
100.0 || 470.0 and 470.0 + 1500.0 + 2200.0,877.799166501,9716.624064306
100.0 || 470.0 and 470.0 + 1500.0 + 2700.0,885.986055777,10448.02610397
100.0 || 470.0 and 470.0 + 1800.0 + 2200.0,888.698630137,10330.21637946
100.0 || 470.0 and 470.0 + 1800.0 + 2700.0,897.483870968,11061.618419124
100.0 || 470.0 and 470.0 + 2200.0 + 2700.0,908.687371103,11675.210734279
100.0 || 470.0 and 680.0 + 820.0 + 1000.0,840.99533437,7336.867629212
100.0 || 470.0 and 680.0 + 820.0 + 1500.0,867.90568457,7950.459944366
100.0 || 470.0 and 680.0 + 820.0 + 1800.0,878.104125737,8564.05225952
100.0 || 470.0 and 680.0 + 820.0 + 2200.0,888.000829531,9177.644574675
100.0 || 470.0 and 680.0 + 820.0 + 2700.0,896.747113465,9909.046614339
100.0 || 470.0 and 680.0 + 1000.0 + 1500.0,888.75,8441.33379649
100.0 || 470.0 and 680.0 + 1000.0 + 1800.0,900.453563715,9054.926111644
100.0 || 470.0 and 680.0 + 1000.0 + 2200.0,911.864716636,9668.518426798
100.0 || 470.0 and 680.0 + 1000.0 + 2700.0,921.993865031,10399.920466462
100.0 || 470.0 and 680.0 + 1500.0 + 1800.0,941.359223301,9668.518426798
100.0 || 470.0 and 680.0 + 1500.0 + 2200.0,955.83218707,10282.110741952
100.0 || 470.0 and 680.0 + 1500.0 + 2700.0,968.783666377,11013.512781616
100.0 || 470.0 and 680.0 + 1800.0 + 2200.0,973.113772455,10895.703057107
100.0 || 470.0 and 680.0 + 1800.0 + 2700.0,987.272727273,11627.105096771
100.0 || 470.0 and 820.0 + 1000.0 + 1500.0,916.478873239,8834.032878188
100.0 || 470.0 and 820.0 + 1000.0 + 1800.0,930.3515625,9447.625193343
100.0 || 470.0 and 820.0 + 1000.0 + 2200.0,943.963515755,10061.217508497
100.0 || 470.0 and 820.0 + 1000.0 + 2700.0,956.117893268,10792.619548161
100.0 || 470.0 and 820.0 + 1500.0 + 1800.0,979.544950055,10061.217508497
100.0 || 470.0 and 820.0 + 1500.0 + 2200.0,997.218187559,10674.809823651
100.0 || 680.0 and 47.0,827.0,2129.677805887
100.0 || 680.0 and 100.0,880.0,2256.59029511
100.0 || 680.0 and 220.0,1000.0,2491.746359213
100.0 || 680.0 and 47.0 + 100.0,811.972789116,2472.574790045
100.0 || 680.0 and 47.0 + 220.0,818.72659176,2707.730854147
100.0 || 680.0 and 47.0 + 330.0,821.140583554,2883.660042748
100.0 || 680.0 and 47.0 + 470.0,822.727272727,3134.987455036
100.0 || 680.0 and 47.0 + 680.0,823.961485557,3700.474132682
100.0 || 680.0 and 47.0 + 820.0,824.452133795,4093.173214381
100.0 || 680.0 and 47.0 + 1000.0,824.890162369,4584.047066504
100.0 || 680.0 and 47.0 + 1500.0,825.572074984,5197.639381658
100.0 || 680.0 and 47.0 + 1800.0,825.804006497,5811.231696812
100.0 || 680.0 and 47.0 + 2200.0,826.016911437,6424.824011967
100.0 || 680.0 and 47.0 + 2700.0,826.195850018,7156.226051631
100.0 || 680.0 and 100.0 + 220.0,848.75,2834.643343371
100.0 || 680.0 and 100.0 + 330.0,856.744186047,3010.572531972
100.0 || 680.0 and 100.0 + 470.0,862.456140351,3261.899944259
100.0 || 680.0 and 100.0 + 680.0,867.179487179,3827.386621905
100.0 || 680.0 and 100.0 + 820.0,869.130434783,4220.085703604
100.0 || 680.0 and 100.0 + 1000.0,870.909090909,4710.959555727
100.0 || 680.0 and 100.0 + 1500.0,873.75,5324.551870882
100.0 || 680.0 and 100.0 + 1800.0,874.736842105,5938.144186036
100.0 || 680.0 and 100.0 + 2200.0,875.652173913,6551.73650119
100.0 || 680.0 and 100.0 + 2700.0,876.428571429,7283.138540854
100.0 || 680.0 and 220.0 + 330.0,912.0,3245.728596075
100.0 || 680.0 and 220.0 + 470.0,929.855072464,3497.056008362
100.0 || 680.0 and 220.0 + 680.0,946.222222222,4062.542686008
100.0 || 680.0 and 220.0 + 820.0,953.461538462,4455.241767707
100.0 || 680.0 and 220.0 + 1000.0,960.327868852,4946.11561983
100.0 || 680.0 and 220.0 + 1500.0,971.860465116,5559.707934984
100.0 || 680.0 and 220.0 + 1800.0,976.03960396,6173.300250139
100.0 || 680.0 and 220.0 + 2200.0,980.0,6786.892565293
100.0 || 680.0 and 220.0 + 2700.0,983.424657534,7518.294604957
100.0 || 680.0 and 330.0 + 470.0,973.875,3672.985196963
100.0 || 680.0 and 47.0 + 100.0 + 220.0,807.915766739,3050.627838305
100.0 || 680.0 and 47.0 + 100.0 + 330.0,809.148656268,3226.557026906
100.0 || 680.0 and 47.0 + 100.0 + 470.0,809.936305732,3477.884439193
100.0 || 680.0 and 47.0 + 100.0 + 680.0,810.536976878,4043.371116839
100.0 || 680.0 and 47.0 + 100.0 + 820.0,810.772916001,4436.070198538
100.0 || 680.0 and 47.0 + 100.0 + 1000.0,810.982201714,4926.944050662
100.0 || 680.0 and 47.0 + 100.0 + 1500.0,811.305506217,5540.536365816
100.0 || 680.0 and 47.0 + 100.0 + 1800.0,811.414779057,6154.12868097
100.0 || 680.0 and 47.0 + 100.0 + 2200.0,811.514782079,6767.720996124
100.0 || 680.0 and 47.0 + 100.0 + 2700.0,811.598605578,7499.123035788
100.0 || 680.0 and 47.0 + 220.0 + 330.0,814.659217877,3461.713091009
100.0 || 680.0 and 47.0 + 220.0 + 470.0,815.778546713,3713.040503296
100.0 || 680.0 and 47.0 + 220.0 + 680.0,816.639916623,4278.527180942
100.0 || 680.0 and 47.0 + 220.0 + 820.0,816.980111654,4671.226262641
100.0 || 680.0 and 47.0 + 220.0 + 1000.0,817.282757626,5162.100114764
100.0 || 680.0 and 47.0 + 220.0 + 1500.0,817.75192289,5775.692429919
100.0 || 680.0 and 47.0 + 220.0 + 1800.0,817.910946348,6389.284745073
100.0 || 680.0 and 47.0 + 220.0 + 2200.0,818.056680162,7002.877060227
100.0 || 680.0 and 47.0 + 220.0 + 2700.0,818.178983644,7734.279099891
100.0 || 680.0 and 47.0 + 330.0 + 470.0,817.829268293,3888.969691897
100.0 || 680.0 and 47.0 + 330.0 + 680.0,818.793541031,4454.456369543
100.0 || 680.0 and 47.0 + 330.0 + 820.0,819.175111659,4847.155451242
100.0 || 680.0 and 47.0 + 330.0 + 1000.0,819.514916817,5338.029303365
100.0 || 680.0 and 47.0 + 330.0 + 1500.0,820.042340063,5951.62161852
100.0 || 680.0 and 47.0 + 330.0 + 1800.0,820.221290574,6565.213933674
100.0 || 680.0 and 47.0 + 330.0 + 2200.0,820.385366489,7178.806248828
100.0 || 680.0 and 47.0 + 330.0 + 2700.0,820.523122478,7910.208288492
100.0 || 680.0 and 47.0 + 470.0 + 680.0,820.201257862,4705.783781831
100.0 || 680.0 and 47.0 + 470.0 + 820.0,820.611169652,5098.482863529
100.0 || 680.0 and 47.0 + 470.0 + 1000.0,820.976460331,5589.356715653
100.0 || 680.0 and 47.0 + 470.0 + 1500.0,821.543901002,6202.949030807
100.0 || 680.0 and 47.0 + 470.0 + 1800.0,821.736556487,6816.541345961
100.0 || 680.0 and 47.0 + 470.0 + 2200.0,821.913254966,7430.133661115
100.0 || 680.0 and 47.0 + 470.0 + 2700.0,822.061650646,8161.535700779
100.0 || 680.0 and 47.0 + 680.0 + 820.0,821.724566152,5663.969541175
100.0 || 680.0 and 47.0 + 680.0 + 1000.0,822.11025614,6154.843393299
100.0 || 680.0 and 47.0 + 680.0 + 1500.0,822.709762486,6768.435708453
100.0 || 680.0 and 47.0 + 680.0 + 1800.0,822.913409321,7382.028023607
100.0 || 680.0 and 47.0 + 680.0 + 2200.0,823.100235386,7995.620338762
100.0 || 680.0 and 47.0 + 680.0 + 2700.0,823.257170929,8727.022378425
100.0 || 680.0 and 47.0 + 820.0 + 1000.0,822.560240299,6547.542474998
100.0 || 680.0 and 47.0 + 820.0 + 1500.0,823.172720755,7161.134790152
100.0 || 680.0 and 47.0 + 820.0 + 1800.0,823.380817189,7774.727105306
100.0 || 680.0 and 47.0 + 820.0 + 2200.0,823.571744247,8388.31942046
100.0 || 680.0 and 47.0 + 820.0 + 2700.0,823.732138654,9119.721460124
100.0 || 680.0 and 47.0 + 1000.0 + 1500.0,823.585780526,7652.008642275
100.0 || 680.0 and 47.0 + 1000.0 + 1800.0,823.797887761,8265.600957429
100.0 || 680.0 and 47.0 + 1000.0 + 2200.0,823.992511913,8879.193272584
100.0 || 680.0 and 47.0 + 1000.0 + 2700.0,824.156024914,9610.595312248
100.0 || 680.0 and 47.0 + 1500.0 + 1800.0,824.446779447,8879.193272584
100.0 || 680.0 and 47.0 + 1500.0 + 2200.0,824.64722646,9492.785587738
100.0 || 680.0 and 47.0 + 1500.0 + 2700.0,824.815651928,10224.187627402
100.0 || 680.0 and 47.0 + 1800.0 + 2200.0,824.869816779,10106.377902892
100.0 || 680.0 and 47.0 + 1800.0 + 2700.0,825.039929015,10837.779942556
