Combination,Cap(uF),Total_Volume(mm^2)
680.0 + 1000.0 + 1500.0 + 2700.0,285.09316770186336,12119.675408926874
680.0 + 1000.0 + 1800.0 + 2200.0,287.2994195971321,12001.865684417258
680.0 + 1000.0 + 1800.0 + 2700.0,294.4194996792816,12733.267724081132
680.0 + 1000.0 + 2200.0 + 2700.0,303.4437165695054,13346.860039235387
680.0 + 1500.0 + 1800.0 + 2200.0,317.72701529167455,12615.457999571514
680.0 + 1500.0 + 1800.0 + 2700.0,326.45803698435276,13346.860039235387
680.0 + 1500.0 + 2200.0 + 2700.0,337.5902647766783,13960.452354389643
680.0 + 1800.0 + 2200.0 + 2700.0,350.7467870788468,14574.044669543902
820.0 + 1000.0 + 1500.0 + 1800.0,290.5511811023622,11167.380135807469
820.0 + 1000.0 + 1500.0 + 2200.0,299.3362831858407,11780.972450961726
820.0 + 1000.0 + 1500.0 + 2700.0,307.0735090152566,12512.3744906256
820.0 + 1000.0 + 1800.0 + 2200.0,309.6346021817072,12394.564766115982
820.0 + 1000.0 + 1800.0 + 2700.0,317.9207352096496,13125.966805779855
820.0 + 1000.0 + 2200.0 + 2700.0,328.46892533448425,13739.559120934111
820.0 + 1500.0 + 1800.0 + 2200.0,345.2705001701259,13008.157081270238
820.0 + 1500.0 + 1800.0 + 2700.0,355.60552521683263,13739.559120934111
820.0 + 1500.0 + 2200.0 + 2700.0,368.85469360554936,14353.15143608837
820.0 + 1800.0 + 2200.0 + 2700.0,384.6178142766899,14966.743751242626
1000.0 + 1500.0 + 1800.0 + 2200.0,373.5849056603774,13499.030933393642
1000.0 + 1500.0 + 1800.0 + 2700.0,385.7142857142857,14230.432973057515
1000.0 + 1500.0 + 2200.0 + 2700.0,401.3513513513514,14844.025288211775
1000.0 + 1800.0 + 2200.0 + 2700.0,420.0848656294201,15457.61760336603
1500.0 + 1800.0 + 2200.0 + 2700.0,488.4868421052632,16071.209918520286
47.0 + 100.0 + 220.0 + 330.0 + 470.0,24.402139710509754,2896.226413362796
47.0 + 100.0 + 220.0 + 330.0 + 680.0,24.79977802754904,3461.713091008959
47.0 + 100.0 + 220.0 + 330.0 + 820.0,24.955164605742855,3854.412172707683
47.0 + 100.0 + 220.0 + 330.0 + 1000.0,25.09262105450486,4345.286024831088
47.0 + 100.0 + 220.0 + 330.0 + 1500.0,25.304271217411166,4958.878339985345
47.0 + 100.0 + 220.0 + 330.0 + 1800.0,25.375616938892378,5572.470655139601
47.0 + 100.0 + 220.0 + 330.0 + 2200.0,25.44082670384647,6186.062970293859
47.0 + 100.0 + 220.0 + 330.0 + 2700.0,25.49542474110062,6917.465009957732
47.0 + 100.0 + 220.0 + 470.0 + 680.0,25.367641753135235,3713.0405032961426
47.0 + 100.0 + 220.0 + 470.0 + 820.0,25.530249196044657,4105.739584994866
47.0 + 100.0 + 220.0 + 470.0 + 1000.0,25.674132194467894,4596.6134371182725
47.0 + 100.0 + 220.0 + 470.0 + 1500.0,25.895749156843753,5210.205752272528
47.0 + 100.0 + 220.0 + 470.0 + 1800.0,25.970474143945527,5823.798067426785
47.0 + 100.0 + 220.0 + 470.0 + 2200.0,26.038781163434898,6437.390382581041
47.0 + 100.0 + 220.0 + 470.0 + 2700.0,26.095978762782526,7168.792422244915
47.0 + 100.0 + 220.0 + 680.0 + 820.0,25.96583107643386,4671.226262641029
47.0 + 100.0 + 220.0 + 680.0 + 1000.0,26.114679962205173,5162.100114764435
47.0 + 100.0 + 220.0 + 680.0 + 1500.0,26.34400168652766,5775.69242991869
47.0 + 100.0 + 220.0 + 680.0 + 1800.0,26.421339889038457,6389.284745072948
47.0 + 100.0 + 220.0 + 680.0 + 2200.0,26.4920424403183,7002.877060227204
47.0 + 100.0 + 220.0 + 680.0 + 2700.0,26.551250930764546,7734.279099891078
47.0 + 100.0 + 220.0 + 820.0 + 1000.0,26.28703803603074,5554.799196463159
47.0 + 100.0 + 220.0 + 820.0 + 1500.0,26.519410284982214,6168.391511617416
47.0 + 100.0 + 220.0 + 820.0 + 1800.0,26.5977833437783,6781.983826771671
47.0 + 100.0 + 220.0 + 820.0 + 2200.0,26.6694346412013,7395.576141925929
47.0 + 100.0 + 220.0 + 820.0 + 2700.0,26.729439611125954,8126.978181589802
47.0 + 100.0 + 220.0 + 1000.0 + 1500.0,26.67469257889758,6659.26536374082
47.0 + 100.0 + 220.0 + 1000.0 + 1800.0,26.753987511355927,7272.857678895078
47.0 + 100.0 + 220.0 + 1000.0 + 2200.0,26.82648401826484,7886.449994049334
47.0 + 100.0 + 220.0 + 1000.0 + 2700.0,26.88719858080895,8617.852033713207
47.0 + 100.0 + 220.0 + 1500.0 + 1800.0,26.994726368736476,7886.449994049333
47.0 + 100.0 + 220.0 + 1500.0 + 2200.0,27.068535227490877,8500.042309203589
47.0 + 100.0 + 220.0 + 1500.0 + 2700.0,27.130351631436145,9231.444348867462
47.0 + 100.0 + 220.0 + 1800.0 + 2200.0,27.150192554557126,9113.634624357846
47.0 + 100.0 + 220.0 + 1800.0 + 2700.0,27.212382911114798,9845.03666402172
47.0 + 100.0 + 220.0 + 2200.0 + 2700.0,27.287388452854533,10458.628979175977
47.0 + 100.0 + 330.0 + 470.0 + 680.0,26.381641811205217,3888.969691897171
47.0 + 100.0 + 330.0 + 470.0 + 820.0,26.557553686426168,4281.668773595895
47.0 + 100.0 + 330.0 + 470.0 + 1000.0,26.713284304438435,4772.5426257193
47.0 + 100.0 + 330.0 + 470.0 + 1500.0,26.953287918809952,5386.134940873557
47.0 + 100.0 + 330.0 + 470.0 + 1800.0,27.03425035586672,5999.7272560278125
47.0 + 100.0 + 330.0 + 470.0 + 2200.0,27.108275801800225,6613.31957118207
47.0 + 100.0 + 330.0 + 470.0 + 2700.0,27.17027405792588,7344.721610845943
47.0 + 100.0 + 330.0 + 680.0 + 820.0,27.02921916580855,4847.155451242058
47.0 + 100.0 + 330.0 + 680.0 + 1000.0,27.190547296516904,5338.029303365463
47.0 + 100.0 + 330.0 + 680.0 + 1500.0,27.439243310858412,5951.621618519719
47.0 + 100.0 + 330.0 + 680.0 + 1800.0,27.523156041447752,6565.2139336739765
47.0 + 100.0 + 330.0 + 680.0 + 2200.0,27.59988695005914,7178.806248828233
47.0 + 100.0 + 330.0 + 680.0 + 2700.0,27.66415695042956,7910.2082884921065
47.0 + 100.0 + 330.0 + 820.0 + 1000.0,27.377450273404254,5730.728385064187
47.0 + 100.0 + 330.0 + 820.0 + 1500.0,27.62959287507484,6344.320700218444
47.0 + 100.0 + 330.0 + 820.0 + 1800.0,27.71467567569531,6957.9130153727
47.0 + 100.0 + 330.0 + 820.0 + 2200.0,27.792479671687648,7571.505330526958
47.0 + 100.0 + 330.0 + 820.0 + 2700.0,27.857650815964053,8302.907370190831
47.0 + 100.0 + 330.0 + 1000.0 + 1500.0,27.79818980195358,6835.194552341849
47.0 + 100.0 + 330.0 + 1000.0 + 1800.0,27.88431574657814,7448.7868674961055
47.0 + 100.0 + 330.0 + 1000.0 + 2200.0,27.963076479284606,8062.379182650362
47.0 + 100.0 + 330.0 + 1000.0 + 2700.0,28.029051100460027,8793.781222314235
47.0 + 100.0 + 330.0 + 1500.0 + 1800.0,28.14592570637019,8062.379182650362
47.0 + 100.0 + 330.0 + 1500.0 + 2200.0,28.226173360752696,8675.971497804618
47.0 + 100.0 + 330.0 + 1500.0 + 2700.0,28.29339678859103,9407.373537468491
47.0 + 100.0 + 330.0 + 1800.0 + 2200.0,28.31497596300128,9289.563812958875
47.0 + 100.0 + 330.0 + 1800.0 + 2700.0,28.382623547472125,10020.965852622749
47.0 + 100.0 + 330.0 + 2200.0 + 2700.0,28.464228545793784,10634.558167777006
47.0 + 100.0 + 470.0 + 680.0 + 820.0,27.705162738970664,5098.4828635292415
47.0 + 100.0 + 470.0 + 680.0 + 1000.0,27.874686017303933,5589.356715652647
47.0 + 100.0 + 470.0 + 680.0 + 1500.0,28.136114469498665,6202.9490308069035
47.0 + 100.0 + 470.0 + 680.0 + 1800.0,28.224350419970172,6816.541345961159
47.0 + 100.0 + 470.0 + 680.0 + 2200.0,28.30504653634343,7430.1336611154165
47.0 + 100.0 + 470.0 + 680.0 + 2700.0,28.37264662751777,8161.53570077929
47.0 + 100.0 + 470.0 + 820.0 + 1000.0,28.071146590528354,5982.055797351371
47.0 + 100.0 + 470.0 + 820.0 + 1500.0,28.336290646720318,6595.648112505627
47.0 + 100.0 + 470.0 + 820.0 + 1800.0,28.425788580841317,7209.240427659884
47.0 + 100.0 + 470.0 + 820.0 + 2200.0,28.50764233984036,7822.83274281414
47.0 + 100.0 + 470.0 + 820.0 + 2700.0,28.576214773357645,8554.234782478014
47.0 + 100.0 + 470.0 + 1000.0 + 1500.0,28.513650151668347,7086.5219646290325
47.0 + 100.0 + 470.0 + 1000.0 + 1800.0,28.604273735461184,7700.114279783289
47.0 + 100.0 + 470.0 + 1000.0 + 2200.0,28.687160137609585,8313.706594937546
47.0 + 100.0 + 470.0 + 1000.0 + 2700.0,28.75659996827483,9045.10863460142
47.0 + 100.0 + 470.0 + 1500.0 + 1800.0,28.87963405475524,8313.706594937545
47.0 + 100.0 + 470.0 + 1500.0 + 2200.0,28.96412631421688,8927.298910091802
47.0 + 100.0 + 470.0 + 1500.0 + 2700.0,29.03491511462957,9658.700949755676
47.0 + 100.0 + 470.0 + 1800.0 + 2200.0,29.057640666958097,9540.891225246058
47.0 + 100.0 + 470.0 + 1800.0 + 2700.0,29.128887868701945,10272.293264909931
47.0 + 100.0 + 470.0 + 2200.0 + 2700.0,29.214847061039546,10885.88558006419
47.0 + 100.0 + 680.0 + 820.0 + 1000.0,28.59864126117223,6547.542474997534
47.0 + 100.0 + 680.0 + 820.0 + 1500.0,28.87389262685524,7161.134790151789
47.0 + 100.0 + 680.0 + 820.0 + 1800.0,28.966824290667436,7774.727105306047
47.0 + 100.0 + 680.0 + 820.0 + 2200.0,29.051828250693745,8388.319420460302
47.0 + 100.0 + 680.0 + 820.0 + 2700.0,29.123046917122462,9119.721460124176
47.0 + 100.0 + 680.0 + 1000.0 + 1500.0,29.058067644562975,7652.008642275196
47.0 + 100.0 + 680.0 + 1000.0 + 1800.0,29.15219056962513,8265.600957429451
47.0 + 100.0 + 680.0 + 1000.0 + 2200.0,29.23828755252013,8879.193272583709
47.0 + 100.0 + 680.0 + 1000.0 + 2700.0,29.310424473314512,9610.595312247582
47.0 + 100.0 + 680.0 + 1500.0 + 1800.0,29.438253764215595,8879.193272583709
47.0 + 100.0 + 680.0 + 1500.0 + 2200.0,29.526051278376002,9492.785587737966
47.0 + 100.0 + 680.0 + 1500.0 + 2700.0,29.59961691869264,10224.18762740184
47.0 + 100.0 + 680.0 + 1800.0 + 2200.0,29.62323540811951,10106.377902892222
47.0 + 100.0 + 680.0 + 1800.0 + 2700.0,29.69728673099955,10837.779942556095
47.0 + 100.0 + 680.0 + 2200.0 + 2700.0,29.786638482896436,11451.37225771035
47.0 + 100.0 + 820.0 + 1000.0 + 1500.0,29.271627129800752,8044.707723973919
47.0 + 100.0 + 820.0 + 1000.0 + 1800.0,29.367140907412992,8658.300039128177
47.0 + 100.0 + 820.0 + 1000.0 + 2200.0,29.45451412627214,9271.892354282434
47.0 + 100.0 + 820.0 + 1000.0 + 2700.0,29.527723279677694,10003.294393946308
47.0 + 100.0 + 820.0 + 1500.0 + 1800.0,29.65745916819574,9271.892354282432
47.0 + 100.0 + 820.0 + 1500.0 + 2200.0,29.746571058758256,9885.48466943669
47.0 + 100.0 + 820.0 + 1500.0 + 2700.0,29.82124106434588,10616.886709100563
47.0 + 100.0 + 820.0 + 1800.0 + 2200.0,29.845214703195204,10499.076984590945
47.0 + 100.0 + 820.0 + 1800.0 + 2700.0,29.92038138724435,11230.479024254819
47.0 + 100.0 + 820.0 + 2200.0 + 2700.0,30.011082704452562,11844.071339409074
47.0 + 100.0 + 1000.0 + 1500.0 + 1800.0,29.85179957657022,9762.766206405837
47.0 + 100.0 + 1000.0 + 1500.0 + 2200.0,29.94208494208494,10376.358521560094
47.0 + 100.0 + 1000.0 + 1500.0 + 2700.0,30.017740981667654,11107.760561223968
47.0 + 100.0 + 1000.0 + 1800.0 + 2200.0,30.042031727174706,10989.95083671435
47.0 + 100.0 + 1000.0 + 1800.0 + 2700.0,30.118194332368166,11721.352876378223
47.0 + 100.0 + 1000.0 + 2200.0 + 2700.0,30.210100765261956,12334.945191532483
47.0 + 100.0 + 1500.0 + 1800.0 + 2200.0,30.345916051443925,11603.543151868605
47.0 + 100.0 + 1500.0 + 1800.0 + 2700.0,30.423629258468992,12334.945191532479
47.0 + 100.0 + 1500.0 + 2200.0 + 2700.0,30.517412130447234,12948.537506686738
47.0 + 100.0 + 1800.0 + 2200.0 + 2700.0,30.621243364190764,13562.129821840994
47.0 + 220.0 + 330.0 + 470.0 + 680.0,30.81607012417824,4124.125756000001
47.0 + 220.0 + 330.0 + 470.0 + 820.0,31.05635866380153,4516.824837698725
47.0 + 220.0 + 330.0 + 470.0 + 1000.0,31.269530856232745,5007.69868982213
47.0 + 220.0 + 330.0 + 470.0 + 1500.0,31.59889169586831,5621.291004976387
47.0 + 220.0 + 330.0 + 470.0 + 1800.0,31.710225917470275,6234.8833201306425
47.0 + 220.0 + 330.0 + 470.0 + 2200.0,31.81212183365809,6848.4756352849
47.0 + 220.0 + 330.0 + 470.0 + 2700.0,31.89753667565468,7579.877674948773
47.0 + 220.0 + 330.0 + 680.0 + 820.0,31.703303994633256,5082.311515344888
47.0 + 220.0 + 330.0 + 680.0 + 1000.0,31.925481782121633,5573.185367468293
47.0 + 220.0 + 330.0 + 680.0 + 1500.0,32.26888164649989,6186.777682622549
47.0 + 220.0 + 330.0 + 680.0 + 1800.0,32.384995823985065,6800.3699977768065
47.0 + 220.0 + 330.0 + 680.0 + 2200.0,32.49128168476051,7413.962312931063
47.0 + 220.0 + 330.0 + 680.0 + 2700.0,32.58038762345346,8145.3643525949365
47.0 + 220.0 + 330.0 + 820.0 + 1000.0,32.18345546388946,5965.884449167017
47.0 + 220.0 + 330.0 + 820.0 + 1500.0,32.532457765767944,6579.476764321274
47.0 + 220.0 + 330.0 + 820.0 + 1800.0,32.650480028273705,7193.06907947553
47.0 + 220.0 + 330.0 + 820.0 + 2200.0,32.75851854904557,7806.6613946297875
47.0 + 220.0 + 330.0 + 820.0 + 2700.0,32.849098329934506,8538.063434293661
47.0 + 220.0 + 330.0 + 1000.0 + 1500.0,32.76645188549699,7070.350616444679
47.0 + 220.0 + 330.0 + 1000.0 + 1800.0,32.886181160239744,7683.9429315989355
47.0 + 220.0 + 330.0 + 1000.0 + 2200.0,32.99578777177382,8297.535246753192
47.0 + 220.0 + 330.0 + 1000.0 + 2700.0,33.08768627971528,9028.937286417065
47.0 + 220.0 + 330.0 + 1500.0 + 1800.0,33.25067709040497,8297.535246753192
47.0 + 220.0 + 330.0 + 1500.0 + 2200.0,33.36273096861624,8911.127561907448
47.0 + 220.0 + 330.0 + 1500.0 + 2700.0,33.45668774237464,9642.529601571321
47.0 + 220.0 + 330.0 + 1800.0 + 2200.0,33.48686577905722,9524.719877061705
47.0 + 220.0 + 330.0 + 1800.0 + 2700.0,33.5815240271847,10256.121916725579
47.0 + 220.0 + 330.0 + 2200.0 + 2700.0,33.6958227221706,10869.714231879836
47.0 + 220.0 + 470.0 + 680.0 + 820.0,32.6372777889734,5333.6389276320715
47.0 + 220.0 + 470.0 + 680.0 + 1000.0,32.8727876602684,5824.512779755477
47.0 + 220.0 + 470.0 + 680.0 + 1500.0,33.23698511161562,6438.105094909733
47.0 + 220.0 + 470.0 + 680.0 + 1800.0,33.36018421674146,7051.697410063989
47.0 + 220.0 + 470.0 + 680.0 + 2200.0,33.47297863426896,7665.2897252182465
47.0 + 220.0 + 470.0 + 680.0 + 2700.0,33.567558277452946,8396.69176488212
47.0 + 220.0 + 470.0 + 820.0 + 1000.0,33.14636347003974,6217.211861454201
47.0 + 220.0 + 470.0 + 820.0 + 1500.0,33.516682179988976,6830.804176608457
47.0 + 220.0 + 470.0 + 820.0 + 1800.0,33.641967416634856,7444.396491762714
47.0 + 220.0 + 470.0 + 820.0 + 2200.0,33.75667863712009,8057.98880691697
47.0 + 220.0 + 470.0 + 820.0 + 2700.0,33.85287059618232,8789.390846580844
47.0 + 220.0 + 470.0 + 1000.0 + 1500.0,33.76510286274083,7321.678028731862
47.0 + 220.0 + 470.0 + 1000.0 + 1800.0,33.89225569605501,7935.270343886119
47.0 + 220.0 + 470.0 + 1000.0 + 2200.0,34.00868306801737,8548.862659040376
47.0 + 220.0 + 470.0 + 1000.0 + 2700.0,34.106318672592536,9280.26469870425
47.0 + 220.0 + 470.0 + 1500.0 + 1800.0,34.27952584777916,8548.862659040375
47.0 + 220.0 + 470.0 + 1500.0 + 2200.0,34.39863381312516,9162.454974194632
47.0 + 220.0 + 470.0 + 1500.0 + 2700.0,34.498524563424006,9893.857013858506
47.0 + 220.0 + 470.0 + 1800.0 + 2200.0,34.530612244897966,9776.047289348888
47.0 + 220.0 + 470.0 + 1800.0 + 2700.0,34.63127209576382,10507.449329012761
47.0 + 220.0 + 470.0 + 2200.0 + 2700.0,34.752841298096676,11121.04164416702
47.0 + 220.0 + 680.0 + 820.0 + 1000.0,33.88434850001044,6782.698539100364
47.0 + 220.0 + 680.0 + 820.0 + 1500.0,34.271436937607106,7396.290854254619
47.0 + 220.0 + 680.0 + 820.0 + 1800.0,34.402439274060534,8009.883169408877
47.0 + 220.0 + 680.0 + 820.0 + 2200.0,34.52240441765375,8623.475484563132
47.0 + 220.0 + 680.0 + 820.0 + 2700.0,34.623016351377764,9354.877524227006
47.0 + 220.0 + 680.0 + 1000.0 + 1500.0,34.53121521275063,7887.164706378026
47.0 + 220.0 + 680.0 + 1000.0 + 1800.0,34.664214931191744,8500.757021532281
47.0 + 220.0 + 680.0 + 1000.0 + 2200.0,34.78601593452044,9114.349336686539
47.0 + 220.0 + 680.0 + 1000.0 + 2700.0,34.888172544457966,9845.751376350412
47.0 + 220.0 + 680.0 + 1500.0 + 1800.0,35.06943305281097,9114.349336686539
47.0 + 220.0 + 680.0 + 1500.0 + 2200.0,35.194103482703945,9727.941651840796
47.0 + 220.0 + 680.0 + 1500.0 + 2700.0,35.298674628130264,10459.34369150467
47.0 + 220.0 + 680.0 + 1800.0 + 2200.0,35.332268763051225,10341.533966995052
47.0 + 220.0 + 680.0 + 1800.0 + 2700.0,35.43766380192194,11072.936006658925
47.0 + 220.0 + 680.0 + 2200.0 + 2700.0,35.564970820007254,11686.52832181318
47.0 + 220.0 + 820.0 + 1000.0 + 1500.0,34.83321784523865,8279.86378807675
47.0 + 220.0 + 820.0 + 1000.0 + 1800.0,34.968558669892246,8893.456103231007
47.0 + 220.0 + 820.0 + 1000.0 + 2200.0,35.092511655011656,9507.048418385264
47.0 + 220.0 + 820.0 + 1000.0 + 2700.0,35.19647906678493,10238.450458049138
47.0 + 220.0 + 820.0 + 1500.0 + 1800.0,35.38096579597019,9507.048418385262
47.0 + 220.0 + 820.0 + 1500.0 + 2200.0,35.507865044315736,10120.64073353952
47.0 + 220.0 + 820.0 + 1500.0 + 2700.0,35.614311860746504,10852.042773203393
47.0 + 220.0 + 820.0 + 1800.0 + 2200.0,35.64850976361768,10734.233048693775
47.0 + 220.0 + 820.0 + 1800.0 + 2700.0,35.755802784211866,11465.635088357649
47.0 + 220.0 + 820.0 + 2200.0 + 2700.0,35.88541002093299,12079.227403511904
47.0 + 220.0 + 1000.0 + 1500.0 + 1800.0,35.65790482029274,9997.922270508667
47.0 + 220.0 + 1000.0 + 1500.0 + 2200.0,35.786802030456855,10611.514585662924
47.0 + 220.0 + 1000.0 + 1500.0 + 2700.0,35.894930377875205,11342.916625326798
47.0 + 220.0 + 1000.0 + 1800.0 + 2200.0,35.92966958294403,11225.10690081718
47.0 + 220.0 + 1000.0 + 1800.0 + 2700.0,36.03866430522495,11956.508940481053
47.0 + 220.0 + 1000.0 + 2200.0 + 2700.0,36.170334055409874,12570.101255635313
47.0 + 220.0 + 1500.0 + 1800.0 + 2200.0,36.36519944979368,11838.699215971435
47.0 + 220.0 + 1500.0 + 1800.0 + 2700.0,36.476856703102584,12570.101255635309
47.0 + 220.0 + 1500.0 + 2200.0 + 2700.0,36.61175384437841,13183.693570789568
47.0 + 220.0 + 1800.0 + 2200.0 + 2700.0,36.761297798377754,13797.285885943824
47.0 + 330.0 + 470.0 + 680.0 + 820.0,34.335166209440175,5509.5681162331
47.0 + 330.0 + 470.0 + 680.0 + 1000.0,34.595915196905565,6000.441968356505
47.0 + 330.0 + 470.0 + 680.0 + 1500.0,34.999528773363885,6614.034283510761
47.0 + 330.0 + 470.0 + 680.0 + 1800.0,35.13616758540735,7227.626598665018
47.0 + 330.0 + 470.0 + 680.0 + 2200.0,35.26131379052102,7841.218913819275
47.0 + 330.0 + 470.0 + 680.0 + 2700.0,35.36628531274474,8572.620953483149
47.0 + 330.0 + 470.0 + 820.0 + 1000.0,34.89905556156192,6393.141050055229
47.0 + 330.0 + 470.0 + 820.0 + 1500.0,35.30981529686653,7006.733365209486
47.0 + 330.0 + 470.0 + 820.0 + 1800.0,35.44889239050958,7620.325680363741
47.0 + 330.0 + 470.0 + 820.0 + 2200.0,35.57628024202008,8233.917995517999
47.0 + 330.0 + 470.0 + 820.0 + 2700.0,35.683138266167546,8965.320035181872
47.0 + 330.0 + 470.0 + 1000.0 + 1500.0,35.58563726052541,7497.60721733289
47.0 + 330.0 + 470.0 + 1000.0 + 1800.0,35.72689998310785,8111.199532487148
47.0 + 330.0 + 470.0 + 1000.0 + 2200.0,35.85629739226928,8724.791847641405
47.0 + 330.0 + 470.0 + 1000.0 + 2700.0,35.96484673909963,9456.193887305279
47.0 + 330.0 + 470.0 + 1500.0 + 1800.0,36.157498426414485,8724.791847641403
47.0 + 330.0 + 470.0 + 1500.0 + 2200.0,36.290039542338384,9338.38416279566
47.0 + 330.0 + 470.0 + 1500.0 + 2700.0,36.40123501861916,10069.786202459534
47.0 + 330.0 + 470.0 + 1800.0 + 2200.0,36.43696162881754,9951.976477949916
47.0 + 330.0 + 470.0 + 1800.0 + 2700.0,36.54906067945277,10683.37851761379
47.0 + 330.0 + 470.0 + 2200.0 + 2700.0,36.68449338396647,11296.970832768047
47.0 + 330.0 + 680.0 + 820.0 + 1000.0,35.71811366866503,6958.627727701392
47.0 + 330.0 + 680.0 + 820.0 + 1500.0,36.14849906822183,7572.220042855648
47.0 + 330.0 + 680.0 + 820.0 + 1800.0,36.29427502008241,8185.812358009905
47.0 + 330.0 + 680.0 + 820.0 + 2200.0,36.42782263757645,8799.404673164161
47.0 + 330.0 + 680.0 + 820.0 + 2700.0,36.53986537622342,9530.806712828035
47.0 + 330.0 + 680.0 + 1000.0 + 1500.0,36.43763301180178,8063.093894979054
47.0 + 330.0 + 680.0 + 1000.0 + 1800.0,36.58575504689717,8676.68621013331
47.0 + 330.0 + 680.0 + 1000.0 + 2200.0,36.721460335057046,9290.278525287567
47.0 + 330.0 + 680.0 + 1000.0 + 2700.0,36.835319486863945,10021.68056495144
47.0 + 330.0 + 680.0 + 1500.0 + 1800.0,37.03743589935684,9290.278525287567
47.0 + 330.0 + 680.0 + 1500.0 + 2200.0,37.176519024643355,9903.870840441825
47.0 + 330.0 + 680.0 + 1500.0 + 2700.0,37.29322207007926,10635.272880105698
47.0 + 330.0 + 680.0 + 1800.0 + 2200.0,37.33072194626993,10517.46315559608
47.0 + 330.0 + 680.0 + 1800.0 + 2700.0,37.44839666708749,11248.865195259954
47.0 + 330.0 + 680.0 + 2200.0 + 2700.0,37.590589323647244,11862.45751041421
47.0 + 330.0 + 820.0 + 1000.0 + 1500.0,36.77406483213675,8455.792976677778
47.0 + 330.0 + 820.0 + 1000.0 + 1800.0,36.92494040462146,9069.385291832034
47.0 + 330.0 + 820.0 + 1000.0 + 2200.0,37.06317834924284,9682.977606986291
47.0 + 330.0 + 820.0 + 1000.0 + 2700.0,37.17916978025651,10414.379646650164
47.0 + 330.0 + 820.0 + 1500.0 + 1800.0,37.38508778410466,9682.977606986291
47.0 + 330.0 + 820.0 + 1500.0 + 2200.0,37.52679916603179,10296.569922140548
47.0 + 330.0 + 820.0 + 1500.0 + 2700.0,37.64571525997309,11027.971961804422
47.0 + 330.0 + 820.0 + 1800.0 + 2200.0,37.68392774249622,10910.162237294804
47.0 + 330.0 + 820.0 + 1800.0 + 2700.0,37.80384334020843,11641.564276958678
47.0 + 330.0 + 820.0 + 2200.0 + 2700.0,37.948753312448844,12255.156592112933
47.0 + 330.0 + 1000.0 + 1500.0 + 1800.0,37.694426441996114,10173.851459109695
47.0 + 330.0 + 1000.0 + 1500.0 + 2200.0,37.83849719443767,10787.443774263953
47.0 + 330.0 + 1000.0 + 1500.0 + 2700.0,37.95940011149333,11518.845813927826
47.0 + 330.0 + 1000.0 + 1800.0 + 2200.0,37.998252390713176,11401.036089418209
47.0 + 330.0 + 1000.0 + 1800.0 + 2700.0,38.12018001878837,12132.438129082082
47.0 + 330.0 + 1000.0 + 2200.0 + 2700.0,38.26753003229397,12746.03044423634
47.0 + 330.0 + 1500.0 + 1800.0 + 2200.0,38.48571570362773,12014.628404572464
47.0 + 330.0 + 1500.0 + 1800.0 + 2700.0,38.61079686112671,12746.030444236338
47.0 + 330.0 + 1500.0 + 2200.0 + 2700.0,38.76197167063293,13359.622759390597
47.0 + 330.0 + 1800.0 + 2200.0 + 2700.0,38.9296371698692,13973.215074544853
47.0 + 470.0 + 680.0 + 820.0 + 1000.0,36.90805602624653,7209.955139988576
47.0 + 470.0 + 680.0 + 820.0 + 1500.0,37.367780066334774,7823.547455142832
47.0 + 470.0 + 680.0 + 820.0 + 1800.0,37.52357704124359,8437.139770297088
47.0 + 470.0 + 680.0 + 820.0 + 2200.0,37.66634228331732,9050.732085451345
47.0 + 470.0 + 680.0 + 820.0 + 2700.0,37.786145810393215,9782.134125115219
47.0 + 470.0 + 680.0 + 1000.0 + 1500.0,37.676831185161895,8314.421307266237
47.0 + 470.0 + 680.0 + 1000.0 + 1800.0,37.83522132368029,8928.013622420494
47.0 + 470.0 + 680.0 + 1000.0 + 2200.0,37.980372414210336,9541.60593757475
47.0 + 470.0 + 680.0 + 1000.0 + 2700.0,38.102185139918184,10273.007977238623
47.0 + 470.0 + 680.0 + 1500.0 + 1800.0,38.318484099241196,9541.60593757475
47.0 + 470.0 + 680.0 + 1500.0 + 2200.0,38.46737414616639,10155.198252729006
47.0 + 470.0 + 680.0 + 1500.0 + 2700.0,38.592335915935145,10886.600292392879
47.0 + 470.0 + 680.0 + 1800.0 + 2200.0,38.632495329727355,10768.790567883265
47.0 + 470.0 + 680.0 + 1800.0 + 2700.0,38.75853395616241,11500.192607547138
47.0 + 470.0 + 680.0 + 2200.0 + 2700.0,38.910870146245955,12113.784922701394
47.0 + 470.0 + 820.0 + 1000.0 + 1500.0,38.03664835345593,8707.12038896496
47.0 + 470.0 + 820.0 + 1000.0 + 1800.0,38.19808469962205,9320.712704119218
47.0 + 470.0 + 820.0 + 1000.0 + 2200.0,38.346038763925016,9934.305019273474
47.0 + 470.0 + 820.0 + 1000.0 + 2700.0,38.470212185450244,10665.707058937347
47.0 + 470.0 + 820.0 + 1500.0 + 1800.0,38.69072185647645,9934.305019273474
47.0 + 470.0 + 820.0 + 1500.0 + 2200.0,38.84252441286652,10547.89733442773
47.0 + 470.0 + 820.0 + 1500.0 + 2700.0,38.96993946548064,11279.299374091603
47.0 + 470.0 + 820.0 + 1800.0 + 2200.0,39.0108890138541,11161.489649581988
47.0 + 470.0 + 820.0 + 1800.0 + 2700.0,39.1394128599101,11892.891689245862
47.0 + 470.0 + 820.0 + 2200.0 + 2700.0,39.29476376721492,12506.484004400118
