L,C,fsw,delta_current,delta_voltage,Pl_s1,Pl_s2,Pl_C,Pl_L_Cu
0.0008594736842105,3.894736842105264e-05,95789.47368421052,0.0477663757797165,0.5449713143973369,2.589026898345203,2.589026898345203,0.0702743354242158,1.3244585330228342
0.0008594736842105,3.894736842105264e-05,105263.15789473684,0.0433681714146942,0.547255052914393,2.692983635619239,2.692983635619239,0.0642446658812731,1.3305440458235782
0.0008594736842105,3.894736842105264e-05,114736.84210526316,0.0398806055972706,0.5480671944028239,2.7846378416097317,2.7846378416097317,0.0586728761668208,1.3244947219926004
0.0008594736842105,3.894736842105264e-05,124210.52631578948,0.0368248972740676,0.5515514139677052,2.8835947404939715,2.8835947404939715,0.054242731669366,1.3255777665203623
0.0008594736842105,3.894736842105264e-05,133684.2105263158,0.0342239088337766,0.5499979868328441,2.980747512080542,2.980747512080542,0.0503768233013607,1.3249895125804558
0.0008594736842105,3.894736842105264e-05,143157.89473684208,0.0319710289396619,0.5492952667642986,3.0774901667887917,3.0774901667887917,0.0470113956470761,1.3240884617358222
0.0008594736842105,3.894736842105264e-05,152631.5789473684,0.0299750924658724,0.5468357865407024,3.1765742931653493,3.1765742931653493,0.0441306435934723,1.3251978711752923
0.0008594736842105,3.894736842105264e-05,162105.26315789472,0.0282180037580759,0.5487910807993892,3.2751019263760224,3.2751019263760224,0.0415704178561156,1.3257923971353598
0.0008594736842105,3.894736842105264e-05,171578.94736842104,0.0266594572559133,0.5492692198963157,3.3731036648671484,3.3731036648671484,0.0392796546621425,1.3259402726256897
0.0008594736842105,3.894736842105264e-05,181052.63157894736,0.0252694680476267,0.5491398155189886,3.470371903948057,3.470371903948057,0.0372126600005574,1.325520378551853
0.0008594736842105,3.894736842105264e-05,190526.31578947368,0.0240175631103784,0.5489053111964608,3.567731285132581,3.567731285132581,0.0353536467904797,1.3251919904117258
0.0008594736842105,3.894736842105264e-05,200000.0,0.0228867834969344,0.548598405148204,3.664559636224044,3.664559636224044,0.0336614420182487,1.3244978615053415
0.0008594736842105,4.789473684210526e-05,20000.0,0.2266520075984664,0.5422467363502538,1.826934209946001,1.826934209946001,0.2802624485581017,1.3592946378761137
0.0008594736842105,4.789473684210526e-05,29473.684210526317,0.1540828303908251,0.4861785846187908,1.9220980577268865,1.9220980577268865,0.1892631522004073,1.3510313251672148
0.0008594736842105,4.789473684210526e-05,38947.36842105263,0.1178095721341034,0.4681375282376227,2.000559216199256,2.000559216199256,0.1403296255583875,1.3231054106285915
0.0008594736842105,4.789473684210526e-05,48421.05263157895,0.0947994460644891,0.4600643019928664,2.098082636703996,2.098082636703996,0.1128398662694474,1.322408004798406
0.0008594736842105,4.789473684210526e-05,57894.73684210526,0.0793208882784213,0.4618402953183487,2.1956552250845363,2.1956552250845363,0.0943596653913203,1.3220259534731038
0.0008594736842105,4.789473684210526e-05,67368.42105263157,0.0681847966300401,0.4603838121761193,2.293629996371686,2.293629996371686,0.0811090685144007,1.3222307463335905
0.0008594736842105,4.789473684210526e-05,76842.1052631579,0.0598087353816328,0.4567293985947341,2.3910909914924874,2.3910909914924874,0.0710949946012622,1.3218987112814014
0.0008594736842105,4.789473684210526e-05,86315.7894736842,0.0532346539822802,0.4536883800853526,2.4902639586111976,2.4902639586111976,0.0633678042774308,1.3234387479364833
0.0008594736842105,4.789473684210526e-05,95789.47368421052,0.0479903707111721,0.4554548954849227,2.587979444226907,2.587979444226907,0.0570999363847783,1.3233894306585203
0.0008594736842105,4.789473684210526e-05,105263.15789473684,0.0437075702967529,0.4557877439642054,2.6848552169883586,2.6848552169883586,0.05192803624052,1.322527278289107
0.0008594736842105,4.789473684210526e-05,114736.84210526316,0.0399701453178386,0.4558251024350339,2.7927083815319103,2.7927083815319103,0.047988955026978,1.3321840398274425
0.0008594736842105,4.789473684210526e-05,124210.52631578948,0.0370624563616226,0.4545284305875339,2.881023176480997,2.881023176480997,0.0440308402700082,1.3232164792058958
0.0008594736842105,4.789473684210526e-05,133684.2105263158,0.0343798677040592,0.4559244640776524,2.984907812451235,2.984907812451235,0.0410801970310243,1.3286919171904847
0.0008594736842105,4.789473684210526e-05,143157.89473684208,0.0321770385430417,0.4569253516188206,3.077241501049349,3.077241501049349,0.0382228695668079,1.3238759515893683
0.0008594736842105,4.789473684210526e-05,152631.5789473684,0.0301922929556171,0.4560910201472151,3.175066608997011,3.175066608997011,0.0358524013680593,1.3239416651637643
0.0008594736842105,4.789473684210526e-05,162105.26315789472,0.0284475162808582,0.4558127679667365,3.2719783257770323,3.2719783257770323,0.0337400667329256,1.3232661107096828
0.0008594736842105,4.789473684210526e-05,171578.94736842104,0.0268799298883782,0.4587291346017254,3.370783264887384,3.370783264887384,0.0318977672889958,1.3241179408785273
0.0008594736842105,4.789473684210526e-05,181052.63157894736,0.025483717835977,0.4558515484819637,3.4686528751206445,3.4686528751206445,0.0302308734588956,1.3242087258218136
0.0008594736842105,4.789473684210526e-05,190526.31578947368,0.0242286627803095,0.4564310613090578,3.5664895662825336,3.5664895662825336,0.0287291115002033,1.324270830989207
0.0008594736842105,4.789473684210526e-05,200000.0,0.0230938375000253,0.4568025809003751,3.663818499032834,3.663818499032834,0.0273619700003724,1.3239632210995362
0.0008594736842105,5.68421052631579e-05,20000.0,0.2339373253448036,0.5025863464014466,1.7726675214654406,1.7726675214654406,0.2223527433422782,1.2800981480541471
0.0008594736842105,5.68421052631579e-05,29473.684210526317,0.1543428701116549,0.4566098405007893,1.9232578229949904,1.9232578229949904,0.159664064999404,1.3526712240709715
0.0008594736842105,5.68421052631579e-05,38947.36842105263,0.1174334195586545,0.4422473703828639,2.0130799212440147,2.0130799212440147,0.1197246163686513,1.3397089510541995
0.0008594736842105,5.68421052631579e-05,48421.05263157895,0.0951676691069595,0.4350375029875808,2.0978818722504147,2.0978818722504147,0.095059846439181,1.3221626371403468
0.0008594736842105,5.68421052631579e-05,57894.73684210526,0.0794430601014559,0.4336987692482126,2.2021811842952093,2.2021811842952093,0.0799799699036085,1.3298984713311148
0.0008594736842105,5.68421052631579e-05,67368.42105263157,0.0685822582927702,0.4369938001280618,2.2923075845552097,2.2923075845552097,0.0682631303416759,1.320712479625731
0.0008594736842105,5.68421052631579e-05,76842.1052631579,0.0601850371012106,0.4380663467763266,2.3903366313836774,2.3903366313836774,0.0598663287251841,1.3210697263910094
0.0008594736842105,5.68421052631579e-05,86315.7894736842,0.0536218987248592,0.4378445173274007,2.4888543614257435,2.4888543614257435,0.0533328201317949,1.3219454821235306
0.0008594736842105,5.68421052631579e-05,95789.47368421052,0.048390335900541,0.4343082701047659,2.5856473623043503,2.5856473623043503,0.0480253204334321,1.3210096807768017
0.0008594736842105,5.68421052631579e-05,105263.15789473684,0.0440786283638546,0.4346740364249774,2.683722821303688,2.683722821303688,0.0437172805176171,1.3214154910359377
0.0008594736842105,5.68421052631579e-05,114736.84210526316,0.0404731282517101,0.4362771180975493,2.782229944452381,2.782229944452381,0.0401322941118275,1.3222103566772432
0.0008594736842105,5.68421052631579e-05,124210.52631578948,0.0374272729278924,0.436309217269147,2.880062702756232,2.880062702756232,0.0370753284365408,1.3223373542908488
0.0008594736842105,5.68421052631579e-05,133684.2105263158,0.0347436096550701,0.432814989930713,2.9838653075522776,2.9838653075522776,0.0345896966024924,1.327766746688244
0.0008594736842105,5.68421052631579e-05,143157.89473684208,0.0325491641391347,0.4342790894460029,3.075360359601511,3.075360359601511,0.0321669443651126,1.3222605089650958
0.0008594736842105,5.68421052631579e-05,152631.5789473684,0.0305240736655954,0.4327457665576272,3.177193505069116,3.177193505069116,0.0302494524578589,1.325718234033115
0.0008594736842105,5.68421052631579e-05,162105.26315789472,0.0287769618527676,0.4327172878351972,3.2745728753766814,3.2745728753766814,0.0284742331998094,1.3253676203471796
0.0008594736842105,5.68421052631579e-05,171578.94736842104,0.0272206246276495,0.4337506840629958,3.371836089044389,3.371836089044389,0.026893613930044,1.3249472500766213
0.0008594736842105,5.68421052631579e-05,181052.63157894736,0.0258496707104475,0.4352105959001826,3.466792784096167,3.466792784096167,0.0254449985831048,1.3227909436479477
0.0008594736842105,5.68421052631579e-05,190526.31578947368,0.0245925398085772,0.4353980712277264,3.564494544191617,3.564494544191617,0.0241798629546915,1.3227916629266965
0.0008594736842105,5.68421052631579e-05,200000.0,0.0234488401073699,0.4374784840419874,3.663065590867779,3.663065590867779,0.0230455188786979,1.3234209549817908
0.0008594736842105,6.578947368421052e-05,20000.0,0.2352244254624133,0.5548366060492775,1.771179078359875,1.771179078359875,0.1917909351432427,1.278013365179975
0.0008594736842105,6.578947368421052e-05,29473.684210526317,0.1581998051197777,0.5391023682800583,1.8898101052141305,1.8898101052141305,0.1331974259554889,1.3061621905406555
0.0008594736842105,6.578947368421052e-05,38947.36842105263,0.1193690281349532,0.5070526003452942,1.999506760673368,1.999506760673368,0.1020525620144806,1.3217543478706195
0.0008594736842105,6.578947368421052e-05,48421.05263157895,0.0957932456098651,0.4984251740289248,2.109155892804245,2.109155892804245,0.0830165373536901,1.3364247233468411
0.0008594736842105,6.578947368421052e-05,57894.73684210526,0.0806152151491771,0.4969125284382547,2.2016543537081086,2.2016543537081086,0.0690696425317163,1.329283012188339
0.0008594736842105,6.578947368421052e-05,67368.42105263157,0.06949651807532,0.4979849306103754,2.300463976302663,2.300463976302663,0.0593997347751187,1.3301417943369689
0.0008594736842105,6.578947368421052e-05,76842.1052631579,0.0612729628359063,0.500562708925438,2.3974311869589093,2.3974311869589093,0.0520319613745897,1.328937902978255
0.0008594736842105,6.578947368421052e-05,86315.7894736842,0.0549069340210488,0.4969464332700389,2.487741735245957,2.487741735245957,0.0460383709714209,1.3207791581970605
0.0008594736842105,6.578947368421052e-05,95789.47368421052,0.0496477892134837,0.5004931163173812,2.5854777241875198,2.5854777241875198,0.0414884328677787,1.320849916479358
0.0008594736842105,6.578947368421052e-05,105263.15789473684,0.0451508056068674,0.4984529200425504,2.694187993035684,2.694187993035684,0.0380668655660744,1.3317519142419747
0.0008594736842105,6.578947368421052e-05,114736.84210526316,0.0417364475378916,0.5013268388960056,2.7808787380808804,2.7808787380808804,0.0346406327222032,1.3209378207508036
0.0008594736842105,6.578947368421052e-05,124210.52631578948,0.0386799110431288,0.5041315183618273,2.8790380625386893,2.8790380625386893,0.0320102961452454,1.3214071221504922
0.0008594736842105,6.578947368421052e-05,133684.2105263158,0.0359937384058903,0.4968735060661595,2.982421578868945,2.982421578868945,0.0298565862092213,1.32649196476369
0.0008594736842105,6.578947368421052e-05,143157.89473684208,0.0337916528827547,0.5000150545300995,3.074448177367046,3.074448177367046,0.0277757560968927,1.3214853106484468
0.0008594736842105,6.578947368421052e-05,152631.5789473684,0.0318019581919352,0.4997446728914436,3.1722277845683964,3.1722277845683964,0.0260538976596455,1.3215862424088825
0.0008594736842105,6.578947368421052e-05,162105.26315789472,0.0300397197367543,0.5018206006196961,3.270562166507881,3.270562166507881,0.0245415115727293,1.3221311607540158
0.0008594736842105,6.578947368421052e-05,171578.94736842104,0.0285047279056239,0.4991108317608962,3.3706758189591746,3.3706758189591746,0.0232200942431902,1.324043456394575
0.0008594736842105,6.578947368421052e-05,181052.63157894736,0.027102015363724,0.4969673630626868,3.468868613773516,3.468868613773516,0.0220108135563428,1.3243828451230142
0.0008594736842105,6.578947368421052e-05,190526.31578947368,0.0258446442930757,0.49655253983882,3.566146561586072,3.566146561586072,0.0209107705197882,1.3240250491276282
0.0008594736842105,6.578947368421052e-05,200000.0,0.0246941177253938,0.4958820009208053,3.663434460961218,3.663434460961218,0.0199153385700633,1.323694117708154
0.0008594736842105,7.473684210526316e-05,20000.0,0.2336081591834412,0.5975869791801712,1.810595740479928,1.810595740479928,0.1764127865721744,1.3354454045602449
0.0008594736842105,7.473684210526316e-05,29473.684210526317,0.1620239533480786,0.5843579238714832,1.887056427311054,1.887056427311054,0.1169101160184819,1.3024911239587946
0.0008594736842105,7.473684210526316e-05,38947.36842105263,0.1233182388401122,0.6032874693980038,1.9936647505731848,1.9936647505731848,0.0893110912601147,1.314146850176788
0.0008594736842105,7.473684210526316e-05,48421.05263157895,0.100162302050766,0.6139787066077487,2.092736655908871,2.092736655908871,0.0719449527051818,1.315792064090207
0.0008594736842105,7.473684210526316e-05,57894.73684210526,0.0846326077701064,0.6187258053941675,2.190736810021946,2.190736810021946,0.0601993792837458,1.316205197411112
0.0008594736842105,7.473684210526316e-05,67368.42105263157,0.0733016382356155,0.5464755370885641,2.294117085272272,2.294117085272272,0.0520004221447901,1.3228721730919557
0.0008594736842105,7.473684210526316e-05,76842.1052631579,0.0659185310490662,0.5864610057018874,2.3918650543408075,2.3918650543408075,0.0455903763619298,1.3228393703621146
0.0008594736842105,7.473684210526316e-05,86315.7894736842,0.0581641209160265,0.5697749095613913,2.5042776838954155,2.5042776838954155,0.0410672291809277,1.3384369428270504
0.0008594736842105,7.473684210526316e-05,95789.47368421052,0.0532645035162074,0.5466291651334173,2.586827337593407,2.586827337593407,0.0365596428064198,1.32227024080521
0.0008594736842105,7.473684210526316e-05,105263.15789473684,0.0489683860343321,0.5577235014042061,2.6838844798091093,2.6838844798091093,0.0332537681958967,1.3216247902494034
0.0008594736842105,7.473684210526316e-05,114736.84210526316,0.0452073596535277,0.5644974866415224,2.791632333284916,2.791632333284916,0.0307297921933407,1.331207118094709
0.0008594736842105,7.473684210526316e-05,124210.52631578948,0.042195943186882,0.5637824943023179,2.887865058319969,2.887865058319969,0.0283511190688567,1.3295537896446592
0.0008594736842105,7.473684210526316e-05,133684.2105263158,0.0396231490221096,0.5595299198048976,2.9831448509883747,2.9831448509883747,0.0262949546475255,1.3271657712472682
0.0008594736842105,7.473684210526316e-05,143157.89473684208,0.0373685012294363,0.5618893323480274,3.0805004401922265,3.0805004401922265,0.0245468455572453,1.3267214388042643
0.0008594736842105,7.473684210526316e-05,152631.5789473684,0.0353877247656659,0.5602018659036626,3.1776344016806046,3.1776344016806046,0.0230130112656725,1.326121620046017
0.0008594736842105,7.473684210526316e-05,162105.26315789472,0.0336423135517094,0.5598760279374899,3.2747502873009324,3.2747502873009324,0.0216588056828978,1.3255447807351886
0.0008594736842105,7.473684210526316e-05,171578.94736842104,0.0321450175582145,0.5601063558916854,3.3719496198032988,3.3719496198032988,0.0204556753105067,1.3250687524182014
0.0008594736842105,7.473684210526316e-05,181052.63157894736,0.030778456447583,0.5509313443728894,3.466027510199406,3.466027510199406,0.0193439913655547,1.3222377631214803
0.0008594736842105,7.473684210526316e-05,190526.31578947368,0.0294292853634027,0.5596118140443417,3.566003172925723,3.566003172925723,0.0184058882190727,1.323940436274487
0.0008594736842105,7.473684210526316e-05,200000.0,0.028324559201802,0.5617179272146513,3.663555345871389,3.663555345871389,0.0175322648652642,1.323802709380122
0.0008594736842105,8.368421052631579e-05,20000.0,0.2374071804598951,0.6448249445203026,1.810423668780356,1.810423668780356,0.1575211552936705,1.335389783624949
0.0008594736842105,8.368421052631579e-05,29473.684210526317,0.1640454190436277,0.6417435422597529,1.9075881179026668,1.9075881179026668,0.1066925984997234,1.3310611825689576
0.0008594736842105,8.368421052631579e-05,38947.36842105263,0.1263080355872521,0.6670526476181343,2.006188783120036,2.006188783120036,0.0807668527902332,1.3307920851351276
0.0008594736842105,8.368421052631579e-05,48421.05263157895,0.1033780027423124,0.6769673490548644,2.104195445999916,2.104195445999916,0.0649580483345816,1.3303132608707284
0.0008594736842105,8.368421052631579e-05,57894.73684210526,0.0879470932148396,0.6774405261085542,2.202397135107956,2.202397135107956,0.0543366700178539,1.330317016009894
0.0008594736842105,8.368421052631579e-05,67368.42105263157,0.0768534333925935,0.6738457720558765,2.300627999316821,2.300627999316821,0.0467045629185203,1.330450793459661
0.0008594736842105,8.368421052631579e-05,76842.1052631579,0.0686180410112647,0.6203523276515587,2.394620524200737,2.394620524200737,0.0408097861979611,1.325929107387435
0.0008594736842105,8.368421052631579e-05,86315.7894736842,0.061990444257919,0.6860770546685699,2.4964122654348566,2.4964122654348566,0.0364463929439393,1.330093581422098
0.0008594736842105,8.368421052631579e-05,95789.47368421052,0.0567903786479217,0.6812371692942129,2.593155198248589,2.593155198248589,0.0328106716081779,1.3287901478498574
0.0008594736842105,8.368421052631579e-05,105263.15789473684,0.0525131155559173,0.6763285326972136,2.6905062817227208,2.6905062817227208,0.0298450504984573,1.328194187199628
0.0008594736842105,8.368421052631579e-05,114736.84210526316,0.0489351569458318,0.6688837163067684,2.7882548161779326,2.7882548161779326,0.0273778530295186,1.3280267177800504
0.0008594736842105,8.368421052631579e-05,124210.52631578948,0.0459348603467313,0.6223642448841313,2.883947553748797,2.883947553748797,0.025251222552819,1.325985454869879
0.0008594736842105,8.368421052631579e-05,133684.2105263158,0.0432756222478518,0.6609829747534235,2.98538079524174,2.98538079524174,0.0235187591161499,1.3291895400531972
0.0008594736842105,8.368421052631579e-05,143157.89473684208,0.0410678798072897,0.6273568366660977,3.0794338614342625,3.0794338614342625,0.0219071626727458,1.3258349364334516
0.0008594736842105,8.368421052631579e-05,152631.5789473684,0.0390750764856996,0.6319903436690759,3.1782480457800504,3.1782480457800504,0.020560439060006,1.3266642048546673
0.0008594736842105,8.368421052631579e-05,162105.26315789472,0.037298583709195,0.6523246221682152,3.2785210511118548,3.2785210511118548,0.0193876544611706,1.3286278927545034
0.0008594736842105,8.368421052631579e-05,171578.94736842104,0.0357507105508041,0.6541891564480569,3.375813387343519,3.375813387343519,0.0183104797463164,1.328134259547765
0.0008594736842105,8.368421052631579e-05,181052.63157894736,0.0343786805375604,0.6218566099146632,3.4716561299101816,3.4716561299101816,0.0173319197048606,1.3265616484686509
0.0008594736842105,8.368421052631579e-05,190526.31578947368,0.0331195132940467,0.647820475527351,3.5699927083077725,3.5699927083077725,0.0164747634320429,1.3269299826764325
0.0008594736842105,8.368421052631579e-05,200000.0,0.0319869587447676,0.6448277210758868,3.6675158815185194,3.6675158815185194,0.0156916176541919,1.3266909042712836
0.0008594736842105,9.263157894736844e-05,20000.0,0.2397912905832893,1.149277927055838,1.8115169424764608,1.8115169424764608,0.142477634435789,1.3371292594151194
0.0008594736842105,9.263157894736844e-05,29473.684210526317,0.1665517496264633,1.1558407406242883,1.9109275545558415,1.9109275545558415,0.0967245296656465,1.3358176150779
0.0008594736842105,9.263157894736844e-05,38947.36842105263,0.1287465392207309,1.1747826418019909,2.011011851569448,2.011011851569448,0.073316583704059,1.337267691941758
0.0008594736842105,9.263157894736844e-05,48421.05263157895,0.1059300687625175,1.1879814147210443,2.1075876978008647,2.1075876978008647,0.0588729937626342,1.3346653691791233
0.0008594736842105,9.263157894736844e-05,57894.73684210526,0.0905795608338441,1.191170970631926,2.2068708267569326,2.2068708267569326,0.0492878223565912,1.3357792839211555
0.0008594736842105,9.263157894736844e-05,67368.42105263157,0.0794622787204293,1.1910018310604469,2.3059002644199715,2.3059002644199715,0.0423869011381586,1.3366010701962054
0.0008594736842105,9.263157894736844e-05,76842.1052631579,0.0711852388351658,1.221596656826044,2.404339064592224,2.404339064592224,0.0371677558836699,1.3367534473519245
0.0008594736842105,9.263157894736844e-05,86315.7894736842,0.0646715562053023,1.2142293798922286,2.5021207263227385,2.5021207263227385,0.0330767407698549,1.336221296968123
0.0008594736842105,9.263157894736844e-05,95789.47368421052,0.0594557579572208,1.2062930692543914,2.599441318733738,2.599441318733738,0.0297853299870058,1.3352747176239894
0.0008594736842105,9.263157894736844e-05,105263.15789473684,0.0552566037213101,1.1547993125293197,2.695797210598239,2.695797210598239,0.0270684304420203,1.3334560053073536
0.0008594736842105,9.263157894736844e-05,114736.84210526316,0.0516585843400929,1.156068274377943,2.794198692130521,2.794198692130521,0.0248389586039929,1.3337252499943948
0.0008594736842105,9.263157894736844e-05,124210.52631578948,0.0486253722494236,1.161673358121237,2.8916369123921104,2.8916369123921104,0.022933986557944,1.333093987197827
0.0008594736842105,9.263157894736844e-05,133684.2105263158,0.0460245488273161,1.1911893615142175,2.9918953196728952,2.9918953196728952,0.0213398861478981,1.3350241348901577
0.0008594736842105,9.263157894736844e-05,143157.89473684208,0.0437526168050813,1.1870376176141797,3.0902739939011568,3.0902739939011568,0.019930706180998,1.335211029806065
0.0008594736842105,9.263157894736844e-05,152631.5789473684,0.0418103577361736,1.1829976334943486,3.1880513032722417,3.1880513032722417,0.0186892459048208,1.3348855854477413
0.0008594736842105,9.263157894736844e-05,162105.26315789472,0.0400787454427542,1.166221351419745,3.284128778253365,3.284128778253365,0.0175749495684624,1.3332007642305883
0.0008594736842105,9.263157894736844e-05,171578.94736842104,0.0385013934117164,1.1558168310057542,3.3834005533575624,3.3834005533575624,0.0166162913435314,1.3341336564361008
0.0008594736842105,9.263157894736844e-05,181052.63157894736,0.0371377462877287,1.1852436580175103,3.4814804824497765,3.4814804824497765,0.0157465564246233,1.334102213252871
0.0008594736842105,9.263157894736844e-05,190526.31578947368,0.0358756013165217,1.1808355815999154,3.5792683467195654,3.5792683467195654,0.0149608909362492,1.3338553959144115
0.0008594736842105,9.263157894736844e-05,200000.0,0.0347291668821081,1.1778139291414875,3.677894364471991,3.677894364471991,0.014256293343057,1.3342305136012726
0.0008594736842105,0.0001015789473684,20000.0,0.2395421919539873,1.755097946353596,1.8143942659668728,1.8143942659668728,0.1303400639184929,1.3413670089060166
0.0008594736842105,0.0001015789473684,29473.684210526317,0.1668573739186931,1.7678756523710784,1.914143592110084,1.914143592110084,0.08850163080243,1.3403290409584332
0.0008594736842105,0.0001015789473684,38947.36842105263,0.1289442576923442,1.7908127435903105,2.0152870695521017,2.0152870695521017,0.067143074156034,1.3429652350848502
0.0008594736842105,0.0001015789473684,48421.05263157895,0.1059787975439617,1.8046568868734465,2.11461746109345,2.11461746109345,0.0540459120042107,1.3435848045136851
0.0008594736842105,0.0001015789473684,57894.73684210526,0.0910367433122444,1.8098248163532176,2.209971309414008,2.209971309414008,0.0450727600707994,1.339544515784603
0.0008594736842105,0.0001015789473684,67368.42105263157,0.0798222999800478,1.811163919342508,2.3105083947444123,2.3105083947444123,0.0388079583513759,1.3419549671090525
0.0008594736842105,0.0001015789473684,76842.1052631579,0.0716859760379559,1.837419031016227,2.4092216436486984,2.4092216436486984,0.0340316931235477,1.342196146371264
0.0008594736842105,0.0001015789473684,86315.7894736842,0.0651151913003368,1.8326208895380172,2.5076286641027496,2.5076286641027496,0.0302961750681692,1.3421170780217582
0.0008594736842105,0.0001015789473684,95789.47368421052,0.0598504134343667,1.8261218873323648,2.6057254156280707,2.6057254156280707,0.0272932253699331,1.341743783655575
0.0008594736842105,0.0001015789473684,105263.15789473684,0.0557206416504954,1.8218723825854408,2.7038916548956826,2.7038916548956826,0.0248326109009573,1.341481495920419
0.0008594736842105,0.0001015789473684,114736.84210526316,0.0521094146605018,1.7736644182235453,2.80158211906704,2.80158211906704,0.0227709291629643,1.3407882942464286
0.0008594736842105,0.0001015789473684,124210.52631578948,0.0490449093886367,1.7765816892478237,2.899364342541869,2.899364342541869,0.0210258162089053,1.3402330373742255
0.0008594736842105,0.0001015789473684,133684.2105263158,0.0465279740111527,1.8123715860975955,2.999602387908528,2.999602387908528,0.0195605901439295,1.3419161991581408
0.0008594736842105,0.0001015789473684,143157.89473684208,0.0442350334755914,1.8092702883374543,3.0976854914895284,3.0976854914895284,0.0182624330452166,1.341628008786787
0.0008594736842105,0.0001015789473684,152631.5789473684,0.0423580150338844,1.8062181016112129,3.1957297885115703,3.1957297885115703,0.017125236063612,1.3413286779216114
0.0008594736842105,0.0001015789473684,162105.26315789472,0.0405769686836653,1.8160844713355695,3.293830498116026,3.293830498116026,0.0161217249411971,1.3410937668638971
0.0008594736842105,0.0001015789473684,171578.94736842104,0.0389989519001789,1.778349897866709,3.3913270357802867,3.3913270357802867,0.0152237595621491,1.3403963851704808
0.0008594736842105,0.0001015789473684,181052.63157894736,0.0376855972470938,1.7767638417278162,3.489826734449032,3.489826734449032,0.0144284840841631,1.340511021452832
0.0008594736842105,0.0001015789473684,190526.31578947368,0.0363931847478721,1.7768256989798823,3.5887703913618427,3.5887703913618427,0.0137156247250521,1.3409510677051784
0.0008594736842105,0.0001015789473684,200000.0,0.0352304856974611,1.8016817704962196,3.687053583572208,3.687053583572208,0.013065388737382,1.3408880905039058
0.0008594736842105,0.0001105263157894,20000.0,0.2548055541812911,2.2392963332459024,1.813107956280265,1.813107956280265,0.1196192642388214,1.3403039929558866
0.0008594736842105,0.0001105263157894,29473.684210526317,0.1814269915693108,2.259248863648565,1.913975540489649,1.913975540489649,0.0813229443815936,1.3406590696738545
0.0008594736842105,0.0001105263157894,38947.36842105263,0.1437362763145771,2.2905022779210937,2.015140214461641,2.015140214461641,0.061698693964138,1.3432202303855127
0.0008594736842105,0.0001105263157894,48421.05263157895,0.1208609866392414,2.303003469712986,2.115186928071654,2.115186928071654,0.0496975143066015,1.3446863882569395
0.0008594736842105,0.0001105263157894,57894.73684210526,0.1055058208130898,2.306799154215749,2.2145447869184625,2.2145447869184625,0.0415956027130218,1.3454131007994583
0.0008594736842105,0.0001105263157894,67368.42105263157,0.0945423583437428,2.308725367429477,2.3121204998280347,2.3121204998280347,0.0357161414734915,1.3441155344066658
0.0008594736842105,0.0001105263157894,76842.1052631579,0.0862836283583273,2.313391474067802,2.409745010519854,2.409745010519854,0.0312903350470829,1.343037278573579
0.0008594736842105,0.0001105263157894,86315.7894736842,0.0798202917356258,2.310811641110732,2.50792844724781,2.50792844724781,0.027850284601243,1.3426763361977196
0.0008594736842105,0.0001105263157894,95789.47368421052,0.0746157588406645,2.3077579061730016,2.606776857559583,2.606776857559583,0.0251040194010578,1.3430489308422917
0.0008594736842105,0.0001105263157894,105263.15789473684,0.0712216308276155,2.3043254748105437,2.705162457019967,2.705162457019967,0.0228438080353543,1.342962880838697
0.0008594736842105,0.0001105263157894,114736.84210526316,0.067572813678403,2.3007041980845298,2.8045554583821173,2.8045554583821173,0.0209720103711797,1.3438429557361933
0.0008594736842105,0.0001105263157894,124210.52631578948,0.0645001097557274,2.297682809137909,2.9030637131983585,2.9030637131983585,0.0193730665699214,1.3438517468415203
0.0008594736842105,0.0001105263157894,133684.2105263158,0.0619028956806104,2.248259800143334,2.999672959813592,2.999672959813592,0.0179779596708394,1.3421657453140583
0.0008594736842105,0.0001105263157894,143157.89473684208,0.0595929746942314,2.2940686702201134,3.099222344443855,3.099222344443855,0.0168007032344969,1.343138007425
0.0008594736842105,0.0001105263157894,152631.5789473684,0.0575956055566337,2.2921304934495192,3.197330018572832,3.197330018572832,0.0157546730615423,1.3428427162430563
0.0008594736842105,0.0001105263157894,162105.26315789472,0.0558326087688797,2.2921375845676226,3.2953719766197804,3.2953719766197804,0.0148305038233561,1.3425138000923074
0.0008594736842105,0.0001105263157894,171578.94736842104,0.0542640755327821,2.253999455330152,3.3934180839862784,3.3934180839862784,0.01400861862961,1.342209036448288
0.0008594736842105,0.0001105263157894,181052.63157894736,0.0527942820292298,2.2917998570213323,3.492652785489952,3.492652785489952,0.013281948703417,1.342835923438052
0.0008594736842105,0.0001105263157894,190526.31578947368,0.0520611719924886,2.2519906813570385,3.590335381012526,3.590335381012526,0.0126163082517576,1.3422758324493262
0.0008594736842105,0.0001105263157894,200000.0,0.0508807718086838,2.2596578069231565,3.689377190878359,3.689377190878359,0.0120228535831859,1.3427294607705738
0.0008594736842105,0.0001194736842105,20000.0,0.2745320666179462,2.412007737137837,1.811724637477948,1.811724637477948,0.1104925240957014,1.3394178319114625
0.0008594736842105,0.0001194736842105,29473.684210526317,0.2016542593905332,2.4648415348445423,1.907876403853126,1.907876403853126,0.07475438950754,1.3329861421694833
0.0008594736842105,0.0001194736842105,38947.36842105263,0.1638936596283967,2.4829439733990366,2.0087180052325144,2.0087180052325144,0.0567150369168694,1.3353607524502016
