L,C,fsw,delta_current_percentage,delta_voltage_percentage,switching_loss,capacitor_loss,inductor_copper_loss
0.0001055555555555,180000.0,0.253239,0.0490395820162731,1.912069124850599,6.946219924096601,0.0139196384818535,1.3361622340957204
0.0001055555555555,200000.0,0.253239,0.0466515842658348,1.9168903742806416,7.361000686570128,0.012528497063797,1.3362299471682104
0.0001244444444444,20000.0,0.253239,0.2797799250355808,1.903737666112789,3.5847865196702533,0.1038114281175292,1.3113025593676642
0.0001244444444444,40000.0,0.253239,0.171151691490128,1.9380175723071116,3.994980392956491,0.0518583149937016,1.3065311411481275
0.0001244444444444,60000.0,0.253239,0.1348236722523549,1.9678140238297128,4.409403007847869,0.0346418528835983,1.308276668929416
0.0001244444444444,80000.0,0.253239,0.1167632554298553,1.9754229421310705,4.819084780890874,0.0259767272628557,1.3076600305910062
0.0001244444444444,100000.0,0.253239,0.1059336360161928,1.976531792710896,5.228475332922901,0.0207766036262004,1.307149042656386
0.0001244444444444,120000.0,0.253239,0.0986937191856281,1.9744801782638508,5.639059572364419,0.0173179794700592,1.3073289256358924
0.0001244444444444,140000.0,0.253239,0.0935393024324258,1.9376193396581007,6.048505096238559,0.0148415482947433,1.3070237794676696
0.0001244444444444,160000.0,0.253239,0.0896477549096575,1.9697703884128508,6.45983144925728,0.0129920975756804,1.3075352536591789
0.0001244444444444,180000.0,0.253239,0.0866383992327767,1.968089353980818,6.869714053251031,0.0115481923384562,1.3074467244778016
0.0001244444444444,200000.0,0.253239,0.0842333923372188,1.966050260279072,7.279386027149924,0.0103925114786785,1.3072990262736577
0.0001433333333333,20000.0,0.253239,0.3042525554216873,3.5698207475617068,3.48718670745369,0.0852984279037351,1.242339610277226
0.0001433333333333,40000.0,0.253239,0.192425626980519,3.659949437882505,3.898174277569739,0.0428696176107258,1.244778623408315
0.0001433333333333,60000.0,0.253239,0.1557212070078741,3.762206821641538,4.292643589273308,0.0285052081444113,1.2405350072833423
0.0001433333333333,80000.0,0.253239,0.1371672857289043,3.7805150695562713,4.694586704796555,0.0214033093597592,1.241502806975186
0.0001433333333333,100000.0,0.253239,0.1260292464561799,3.788110053012158,5.096201014456663,0.0171374996875358,1.242328919121363
0.0001433333333333,120000.0,0.253239,0.1186341382995167,3.7914052384968864,5.496498768973295,0.0142851748865487,1.2425116181288018
0.0001433333333333,140000.0,0.253239,0.1133640579295034,3.792063781859403,5.895865644401958,0.0122435511786456,1.2423125128859354
0.0001433333333333,160000.0,0.253239,0.1094201140810099,3.791570411496424,6.294860105992847,0.0107111972669489,1.2420112554966567
0.0001433333333333,180000.0,0.253239,0.1063524942026167,3.790194599940631,6.693904471368407,0.0095197277135002,1.2417760747363995
0.0001433333333333,200000.0,0.253239,0.103893957098975,3.789062630320914,7.093139484910092,0.0085671571602164,1.2416414351180105
0.0001622222222222,20000.0,0.253239,0.2992163956870011,6.678853615320786,3.39287563759862,0.0713525114938121,1.1757545038195774
0.0001622222222222,40000.0,0.253239,0.1851959158728439,6.845032430026301,3.7901557675437303,0.0358088017549423,1.1764818293584394
0.0001622222222222,60000.0,0.253239,0.1474463375056091,6.898400920155988,4.17894597651634,0.0238698615636627,1.175444849257009
0.0001622222222222,80000.0,0.253239,0.1284712092921281,6.920167503644836,4.5706397941759285,0.0179258531750066,1.1765854961208426
0.0001622222222222,100000.0,0.253239,0.1171194418630133,6.936837626781697,4.962290863042536,0.0143567924370638,1.1776862922374185
0.0001622222222222,120000.0,0.253239,0.1096102919849676,6.938382534758699,5.351872078272969,0.0119663810405293,1.1777827160375491
0.0001622222222222,140000.0,0.253239,0.104453322877081,6.943554032686033,5.739971177263519,0.0102534361893035,1.1772940575434223
0.0001622222222222,160000.0,0.253239,0.1001551788239176,6.9449879618580885,6.130522252301111,0.008976320294766,1.1778177738080184
0.0001622222222222,180000.0,0.253239,0.0969667838301918,6.948711869896735,6.522950818741219,0.0079871363866204,1.1789719478094922
0.0001622222222222,200000.0,0.253239,0.0945188150807571,6.942228161312418,6.907701325096104,0.0071790029486793,1.1773864503108034
0.0001811111111111,20000.0,0.253239,0.3429106628373394,8.803123593340436,3.35840492537734,0.0626213603319959,1.1546586771949938
0.0001811111111111,40000.0,0.253239,0.2315300174101697,8.972240683906243,3.7516335621962407,0.0314257875073283,1.154537871168303
0.0001811111111111,60000.0,0.253239,0.1944987003415694,9.02056380230376,4.140517500872199,0.0209890442532406,1.1554704497588286
0.0001811111111111,80000.0,0.253239,0.1761309414834458,9.043227631519194,4.524778315504491,0.0157357264167398,1.1544854641897575
0.0001811111111111,100000.0,0.253239,0.1650294441904041,9.054646471691823,4.911969681890941,0.0125999928602367,1.1552206202450732
0.0001811111111111,120000.0,0.253239,0.1576446744368689,9.060955883999926,5.298289906218905,0.0105048184016264,1.1555508288721257
0.0001811111111111,140000.0,0.253239,0.1523808443637545,9.064502605918442,5.683975568685345,0.0090057525916232,1.15561932043012
0.0001811111111111,160000.0,0.253239,0.1484460205092676,9.066588653822164,6.069109482271205,0.007879866527856,1.1554921591204677
0.0001811111111111,180000.0,0.253239,0.1453843492303945,9.067295801310284,6.454421375211711,0.0070045944915113,1.1554576252939852
0.0001811111111111,200000.0,0.253239,0.14293420821013,9.067741485005111,6.839689903901476,0.006304276836422,1.155421154987694
0.0002,20000.0,0.253239,0.4358330662033925,8.557578543172118,3.4134945867412547,0.0585789804391769,1.1999736581807114
0.0002,40000.0,0.253239,0.3276052924391436,8.639293006517585,3.813645719882522,0.0294058732754725,1.198337806586302
0.0002,60000.0,0.253239,0.2916541609677321,8.661393908116985,4.208792193507634,0.0196385924678585,1.1985751024584377
0.0002,80000.0,0.253239,0.273646475729898,8.660065772204515,4.603469129501,0.0147494526026053,1.1993466080480994
0.0002,100000.0,0.253239,0.2630201632279773,8.664764871295748,4.9941249051386905,0.0117948305050773,1.198351823260721
0.0002,120000.0,0.253239,0.2558091413917574,8.66435851881669,5.3875977031584,0.0098360727954646,1.1988678264810209
0.0002,140000.0,0.253239,0.2507614351768996,8.666262832611663,5.778455301573343,0.0084285650921443,1.1982961627331514
0.0002,160000.0,0.253239,0.2468881401227878,8.66863010542245,6.171581811430754,0.0073786438576265,1.1987087071752935
0.0002,180000.0,0.253239,0.2439216880827913,8.669692537487052,6.5633356518921415,0.0065589201436627,1.198594589139812
0.0002,200000.0,0.253239,0.2415473731917502,8.670101125757244,6.955117911461635,0.0059031831510387,1.1985169603190242
3e-05,20000.0,0.443394,0.1814387426284814,0.6576231358152826,3.4856726627650776,0.4069152219830848,2.162592973867933
3e-05,40000.0,0.443394,0.090643313054327,0.5664205768308527,3.883801157368732,0.203281011292486,2.1582515234741293
3e-05,60000.0,0.443394,0.0604271329637862,0.5598577854596013,4.281469968174739,0.1354736680266347,2.157047950379809
3e-05,80000.0,0.443394,0.045278057400996,0.558833517018544,4.683792886982537,0.1017864202745523,2.160734241291068
3e-05,100000.0,0.443394,0.0362258534552467,0.5587165528863924,5.081782419924285,0.0814143879566666,2.16026924766951
3e-05,120000.0,0.443394,0.0301853758036573,0.5567488936271985,5.480802171832689,0.067860907446921,2.1607254108230314
3e-05,140000.0,0.443394,0.0258666256113859,0.5588626056281919,5.880900338395932,0.0581996095942777,2.1619314509289627
3e-05,160000.0,0.443394,0.0226406781909624,0.5578384897741973,6.27760088769414,0.0508949619067005,2.160655105785117
3e-05,180000.0,0.443394,0.0201322709758972,0.556631417467491,6.673862990764917,0.0452108369709996,2.1592531940413147
3e-05,200000.0,0.443394,0.018117306152076,0.5542490989077765,7.073086828221803,0.0407006025514006,2.159821231591489
4.888888888888889e-05,20000.0,0.443394,0.1799607357783699,0.4244729831855977,3.5176403074403715,0.2542934127649548,2.202344052836527
4.888888888888889e-05,40000.0,0.443394,0.090893974246101,0.3671401518060587,3.881888698451861,0.1246178388491952,2.156134687592569
4.888888888888889e-05,60000.0,0.443394,0.0606295279372077,0.3568573716625516,4.281322573369748,0.0831258460799323,2.156903837500363
4.888888888888889e-05,80000.0,0.443394,0.0455268619930936,0.3595470782383092,4.678316144516223,0.0623138771494784,2.155688175606782
4.888888888888889e-05,100000.0,0.443394,0.0364457473447535,0.3569633479203173,5.077942439590052,0.0498833597445911,2.157008596628536
4.888888888888889e-05,120000.0,0.443394,0.0303434341992951,0.3573749793658911,5.486595577358313,0.0417299980510312,2.1652974805665477
4.888888888888889e-05,140000.0,0.443394,0.0260464200950047,0.3574717374513064,5.882837216353375,0.0357369245423532,2.163357434785472
4.888888888888889e-05,160000.0,0.443394,0.022847633305331,0.3571407569567223,6.272159224746699,0.0311768794149417,2.156912545483941
4.888888888888889e-05,180000.0,0.443394,0.0203242669938032,0.3574057728787116,6.671963840820014,0.0277272266808302,2.1580258685710727
4.888888888888889e-05,200000.0,0.443394,0.01830938346146,0.3582245286999482,7.070512164811675,0.0249571907865989,2.1582503897502527
6.777777777777778e-05,20000.0,0.443394,0.1822213420280904,0.4556488968569984,3.4905834763479304,0.1806172536333486,2.1687421273529948
6.777777777777778e-05,40000.0,0.443394,0.0917563374696878,0.4190658504482412,3.883558191197862,0.0899655871498534,2.1580179800320187
6.777777777777778e-05,60000.0,0.443394,0.0613538754201799,0.4187797660753934,4.292936734873655,0.0602853348393684,2.168637958786593
6.777777777777778e-05,80000.0,0.443394,0.0462638765027882,0.4226420149875947,4.695633877048384,0.045281071237499,2.1716893857930426
6.777777777777778e-05,100000.0,0.443394,0.0373614586543673,0.4144934800855664,5.076985064660472,0.0359678741633741,2.156207468502006
6.777777777777778e-05,120000.0,0.443394,0.0312494495655329,0.4181481428952828,5.486827525515745,0.0301028714391198,2.165490631628712
6.777777777777778e-05,140000.0,0.443394,0.026952325383188,0.4189779869315109,5.883281752120599,0.0257813495581201,2.1636930511229147
6.777777777777778e-05,160000.0,0.443394,0.0237273078827891,0.4167192772206098,6.2794543601602815,0.0225405823670574,2.161940245404504
6.777777777777778e-05,180000.0,0.443394,0.0212152310457767,0.4135878442098302,6.677754940878623,0.0200347002869332,2.16178038792214
6.777777777777778e-05,200000.0,0.443394,0.0192099766894279,0.4187979133908852,7.0737796993684565,0.018018550391215,2.160251741524668
8.666666666666667e-05,20000.0,0.443394,0.1894568107653687,0.6967432157126933,3.484505080193927,0.1407610363592183,2.161678539566362
8.666666666666667e-05,40000.0,0.443394,0.0988531434184919,0.7315385016617804,3.882665415969829,0.0703253678622196,2.157268881905052
8.666666666666667e-05,60000.0,0.443394,0.0686100658436271,0.734771541785833,4.284596367388179,0.0469632335570073,2.1603893459639334
8.666666666666667e-05,80000.0,0.443394,0.0535270247880478,0.7272146635066609,4.683607637257067,0.0352309740549394,2.1607100456952457
8.666666666666667e-05,100000.0,0.443394,0.0445041035419916,0.720836220647317,5.079728494788726,0.0281591284421202,2.158643549668416
8.666666666666667e-05,120000.0,0.443394,0.0384751957961488,0.7150692643426392,5.47758150615179,0.0234627160893645,2.158289116359505
8.666666666666667e-05,140000.0,0.443394,0.0341683241362821,0.7086785748504995,5.875544299205753,0.0201093402907377,2.158084901586833
8.666666666666667e-05,160000.0,0.443394,0.0309481897863548,0.6773857946989748,6.271436946896285,0.0175829074356211,2.156494116633314
8.666666666666667e-05,180000.0,0.443394,0.0284308760754126,0.697158764078115,6.670124248700775,0.0156323759202742,2.1569070483180752
8.666666666666667e-05,200000.0,0.443394,0.0264271261751854,0.6751777601050062,7.066340544143574,0.0140618078149391,2.1557696311793197
0.0001055555555555,20000.0,0.443394,0.2020760626281072,0.9108324464709908,3.455907349348334,0.1136852778174522,2.1272147423079937
0.0001055555555555,40000.0,0.443394,0.1105204186815952,0.9753552289038266,3.8602470094101538,0.0570761681037395,2.1328625181968075
0.0001055555555555,60000.0,0.443394,0.0801929677032851,0.989617807469414,4.255616796990252,0.038039516694236,2.131569877474716
0.0001055555555555,80000.0,0.443394,0.0650246268522577,0.9880425425385329,4.6515201619744,0.0285315200585805,2.131447361675069
0.0001055555555555,100000.0,0.443394,0.0559175753274132,0.9858061148611458,5.04783881881886,0.0228307633218982,2.1318289914656945
0.0001055555555555,120000.0,0.443394,0.0498400044304094,0.980713123026171,5.444802655491712,0.0190342623280961,2.132713555357271
0.0001055555555555,140000.0,0.443394,0.0455351829285005,0.9370835551840494,5.837329665836156,0.0162967571759189,2.1302645598494467
0.0001055555555555,160000.0,0.443394,0.0422792015520777,0.9750932251445464,6.233756915333718,0.0142635422574347,2.1308059904459062
0.0001055555555555,180000.0,0.443394,0.0397520511582257,0.9441109096768638,6.629247016206708,0.0126781715620422,2.1306882903197963
0.0001055555555555,200000.0,0.443394,0.0377283380804802,0.9468923433953722,7.025199280966728,0.0114114383280882,2.130869027834655
0.0001244444444444,20000.0,0.443394,0.204240897166317,2.449749391765545,3.4278636752309115,0.0948727639243339,2.092984255036524
0.0001244444444444,40000.0,0.443394,0.112515975619629,2.533344400456349,3.820118741376961,0.0474118339766368,2.0888270743965003
0.0001244444444444,60000.0,0.443394,0.0819388637568538,2.5574003104453307,4.213071706910732,0.0316238291630004,2.0892118778217097
0.0001244444444444,80000.0,0.443394,0.0666459309345125,2.5635387706856614,4.6067192364410285,0.0237369448371749,2.0906243679221834
0.0001244444444444,100000.0,0.443394,0.0575010161996474,2.5643070677455024,4.997752042244423,0.0189830022279779,2.089764341173729
0.0001244444444444,120000.0,0.443394,0.0513927067414558,2.562789982682565,5.389917193666767,0.0158212880168086,2.089960681657613
0.0001244444444444,140000.0,0.443394,0.0470334435933969,2.526873625291163,5.781564770578541,0.0135603012616348,2.0897816415010197
0.0001244444444444,160000.0,0.443394,0.0437530171322819,2.5576526561380186,6.174790752875433,0.0118707429455536,2.090707424214417
0.0001244444444444,180000.0,0.443394,0.0411914564969538,2.5544415075611826,6.566420197703256,0.0105509428793455,2.090513963703309
0.0001244444444444,200000.0,0.443394,0.0391804594729879,2.554739195260277,6.957876918235988,0.0094947221878189,2.090244002198998
0.0001433333333333,20000.0,0.443394,0.2234540370129304,3.857706630638596,3.4042213577632645,0.0812392657284341,2.0656214115577445
0.0001433333333333,40000.0,0.443394,0.1322188559729703,3.91990055984544,3.80574406905067,0.0408546539729899,2.0739687875527784
0.0001433333333333,60000.0,0.443394,0.1021650572750606,3.993114351673061,4.191774998804969,0.0271795092522857,2.068785102972101
0.0001433333333333,80000.0,0.443394,0.0870180178688977,4.001658120140475,4.584477679827422,0.0204103147367326,2.0710256754638414
0.0001433333333333,100000.0,0.443394,0.0779387901506082,4.0043254450794015,4.9764291667024905,0.0163410380744805,2.0724482680950915
0.0001433333333333,120000.0,0.443394,0.0719018839215088,4.004481586024037,5.367137977700178,0.0136204548985066,2.072769148723016
0.0001433333333333,140000.0,0.443394,0.0675992483469473,4.003352536771102,5.757151076746098,0.0116740676828513,2.072576971478687
0.0001433333333333,160000.0,0.443394,0.0643737369576345,4.001565139242467,6.146985189151387,0.0102137714054929,2.0723054925478515
0.0001433333333333,180000.0,0.443394,0.0618651912972141,3.9994398006673406,6.536780616076765,0.0090779988550632,2.072051955422766
0.0001433333333333,200000.0,0.443394,0.0598574300903186,3.998311867857848,6.9266721858478055,0.008169705637773,2.071890827314088
0.0001622222222222,20000.0,0.443394,0.268286000698123,3.872269142734186,3.433291103381119,0.073009464749566,2.1048939805822635
0.0001622222222222,40000.0,0.443394,0.1786511188698011,3.93679967401573,3.834955659470208,0.0366537011326804,2.1084585940648988
0.0001622222222222,60000.0,0.443394,0.1488133930118983,3.939320179424473,4.233621823644293,0.0244965798859144,2.112354085173201
0.0001622222222222,80000.0,0.443394,0.1340834976946641,3.9610756395495534,4.624833843387654,0.0183526380941977,2.109474310614886
0.0001622222222222,100000.0,0.443394,0.1251655029098201,3.964728499904707,5.019611184191202,0.0146899602799107,2.110255454922303
0.0001622222222222,120000.0,0.443394,0.1191854246132977,3.967101438070588,5.414997172811729,0.0122500862218859,2.1114880021960145
0.0001622222222222,140000.0,0.443394,0.1149938660798598,3.965725466016426,5.8077374847552665,0.0104968156292763,2.110679710729246
0.0001622222222222,160000.0,0.443394,0.1117877803136841,3.964586673326212,6.203260309847991,0.0091904867064095,2.1118911749367357
0.0001622222222222,180000.0,0.443394,0.1093347363152445,3.963601116064604,6.596205738557282,0.0081674676460667,2.111325205391898
0.0001622222222222,200000.0,0.443394,0.1073628826606563,3.962155555606808,6.989808039665593,0.007350627125113,2.111229346672633
0.0001811111111111,20000.0,0.443394,0.3118289353423422,2.9704414634513707,3.514324429413896,0.0685144235083806,2.210041654179958
0.0001811111111111,40000.0,0.443394,0.2248409057418966,3.0251198179645065,3.925804956970104,0.0344043707885533,2.212962295598944
0.0001811111111111,60000.0,0.443394,0.1959120028360046,3.03471422210204,4.332420015058828,0.0229776164853446,2.215082107428212
0.0001811111111111,80000.0,0.443394,0.181584246104464,3.037909199728853,4.734429021509182,0.0172268214415901,2.2133939056534704
0.0001811111111111,100000.0,0.443394,0.1728591697760345,3.0364667891988635,5.140361847087632,0.013798506827288,2.215622166630332
0.0001811111111111,120000.0,0.443394,0.1670785235708759,3.038965502410701,5.544630930678133,0.0115040966012347,2.21632145658516
0.0001811111111111,140000.0,0.443394,0.1629622389441115,3.0310424802806275,5.948276316229217,0.0098625818019397,2.216523765512958
0.0001811111111111,160000.0,0.443394,0.159883081950258,3.0399369997994863,6.351539462422578,0.0086302099609875,2.216468960421263
0.0001811111111111,180000.0,0.443394,0.1575139610599281,3.044768864038906,6.754278294873329,0.0076704683174052,2.2160993731079577
0.0001811111111111,200000.0,0.443394,0.15556538652871,3.026705077864132,7.158335249143605,0.006905306538755,2.2165982327302958
0.0002,20000.0,0.443394,0.3310421225566115,2.982674308270618,3.632899132044221,0.0662958992165049,2.364104316072425
0.0002,40000.0,0.443394,0.2473008444636638,3.0984302196299445,4.059732828262935,0.0333163780494647,2.3686096094140137
0.0002,60000.0,0.443394,0.219469057049989,3.1321259564303934,4.480415786202084,0.0222531693025034,2.370927224503095
0.0002,80000.0,0.443394,0.2055279115903909,3.14722298016086,4.900459317756832,0.0167130785199846,2.373184320141856
0.0002,100000.0,0.443394,0.1972708613020324,3.149853387155511,5.3168922086490085,0.013368238058407,2.372193442531743
0.0002,120000.0,0.443394,0.1917088674492497,3.1573915090121947,5.735078521901415,0.011145514781585,2.372931302934637
0.0002,140000.0,0.443394,0.1877720390521368,3.1599226734423467,6.151903269529074,0.0095530435677811,2.3725929369334
0.0002,160000.0,0.443394,0.1847771174015311,3.160531356419816,6.570232034873125,0.0083625619116809,2.373421196052276
0.0002,180000.0,0.443394,0.1824740692905353,3.161290388462302,6.987424928839886,0.0074338358953907,2.3734059185201364
0.0002,200000.0,0.443394,0.1806808869957862,3.164485165379417,7.402580504524643,0.006687132629007,2.3721060717852844
3e-05,20000.0,0.443394,0.151894223389481,0.5506475028725847,3.4852893922403085,0.4066774869428207,2.1603478675397625
3e-05,40000.0,0.443394,0.0758729357370977,0.4744795788878174,3.884437175685143,0.2033290303552287,2.158516264544774
3e-05,60000.0,0.443394,0.0505937887803332,0.468832681117134,4.281140594700773,0.1354473327328263,2.1565199309524914
3e-05,80000.0,0.443394,0.0379145079538484,0.4681138442529223,4.682891521970163,0.1017449325970184,2.159792440379098
3e-05,100000.0,0.443394,0.0303293296502494,0.4678710996581921,5.08166481547327,0.0814094330337626,2.1600986235878947
3e-05,120000.0,0.443394,0.0252767949599812,0.46647681439748,5.479642165630802,0.0678314992062293,2.1597618816568382
3e-05,140000.0,0.443394,0.0216615764106057,0.4678262917330806,5.879301554881533,0.0581675378045251,2.1607201388082844
3e-05,160000.0,0.443394,0.0189590988739972,0.4670652774184551,6.27619374089409,0.0508718585482649,2.159659014791908
3e-05,180000.0,0.443394,0.0168551091230169,0.4660656597164613,6.673719736901268,0.0452086926116194,2.159138689451267
3e-05,200000.0,0.443394,0.0151724866094347,0.4641326999268143,7.070887236029414,0.040675144243521,2.1584604829000744
4.888888888888889e-05,20000.0,0.443394,0.150787313017668,0.3634750492927432,3.512702225812859,0.2534897691950735,2.194403912702419
4.888888888888889e-05,40000.0,0.443394,0.0756960776187113,0.3154271896923857,3.898583633653532,0.1256803300230365,2.174261934615173
4.888888888888889e-05,60000.0,0.443394,0.050685391671455,0.3067557505621748,4.281331545501071,0.0831228225413613,2.156713975885644
4.888888888888889e-05,80000.0,0.443394,0.0380464532186294,0.3067205249684037,4.677740563018812,0.06229712357056,2.155045514384176
4.888888888888889e-05,100000.0,0.443394,0.0304400088059601,0.3070730114095001,5.077797223241492,0.0498797785183726,2.156813034931952
4.888888888888889e-05,120000.0,0.443394,0.0253831745149003,0.3072837806237199,5.475191441085971,0.0415562873348314,2.1562558321279406
4.888888888888889e-05,140000.0,0.443394,0.0217437526153184,0.3077410782634201,5.879905665499056,0.0357010518382901,2.1611648410716
4.888888888888889e-05,160000.0,0.443394,0.0190553599663272,0.3083008909008687,6.2719627916299565,0.0311747488566241,2.1567488866490345
4.888888888888889e-05,180000.0,0.443394,0.0169438539787453,0.3078227440666199,6.671315152400194,0.0277217105238003,2.15758360569838
4.888888888888889e-05,200000.0,0.443394,0.0152567850857347,0.3084974547544898,7.069840008048571,0.0249523549285051,2.157821637441451
6.777777777777778e-05,20000.0,0.443394,0.1538413256845233,0.3800637251657711,3.4888578971878084,0.1803732683293643,2.164881174382029
6.777777777777778e-05,40000.0,0.443394,0.078195800681992,0.3813404927124262,3.876884576924344,0.089648539623586,2.1501948143940006
6.777777777777778e-05,60000.0,0.443394,0.0526810429059034,0.3532736354822257,4.288488172149571,0.060158042664219,2.1639674714486805
6.777777777777778e-05,80000.0,0.443394,0.039985023015172,0.3557260818961743,4.69537478744112,0.045275048753885,2.1713517618807474
6.777777777777778e-05,100000.0,0.443394,0.0325597706420924,0.3444585785962373,5.073348723949062,0.0359158465020368,2.153059616087655
6.777777777777778e-05,120000.0,0.443394,0.0274459552343839,0.3489731457615921,5.481290169155942,0.0300418399399499,2.161081769236257
6.777777777777778e-05,140000.0,0.443394,0.0238445457901108,0.349331420924138,5.877795681005756,0.0257331002771432,2.159631300934936
6.777777777777778e-05,160000.0,0.443394,0.021162603649257,0.3447458527269434,6.268444496198536,0.0224614834008448,2.154345096996908
6.777777777777778e-05,180000.0,0.443394,0.0190026768354581,0.345453520688678,6.67180975521207,0.019998952951623,2.1579168466700662
6.777777777777778e-05,200000.0,0.443394,0.01735748388162,0.3501866172715459,7.068004741652475,0.0179890767876735,2.156713794192254
8.666666666666667e-05,20000.0,0.443394,0.1587350863080151,0.6327736439264199,3.4721811353639,0.139716968983709,2.144507142027372
8.666666666666667e-05,40000.0,0.443394,0.0825618080467077,0.6757832458096575,3.869016670120355,0.0698255378686307,2.1416014742931213
8.666666666666667e-05,60000.0,0.443394,0.0571370889207754,0.6826978908591435,4.270760363332766,0.0466585507546347,2.1462010731367247
8.666666666666667e-05,80000.0,0.443394,0.044470439981823,0.6795954654232894,4.667618441819106,0.0349900530317298,2.1458238114802457
8.666666666666667e-05,100000.0,0.443394,0.0368778709002805,0.674468809096927,5.06353524401033,0.0279794801222215,2.1447918442727447
8.666666666666667e-05,120000.0,0.443394,0.0318262585947015,0.6345073375130129,5.457596639451353,0.0232915897619578,2.1424854329572782
8.666666666666667e-05,140000.0,0.443394,0.0281897827251003,0.6655543221299421,5.857279050959969,0.0199843605771456,2.14462149781787
8.666666666666667e-05,160000.0,0.443394,0.0254800295303249,0.6380299077482952,6.252820419055951,0.0174785756364249,2.1436550563792607
8.666666666666667e-05,180000.0,0.443394,0.023369620367378,0.6555041992199526,6.649135151360571,0.015534079928263,2.143307161690128
8.666666666666667e-05,200000.0,0.443394,0.0216783419138425,0.6514186573153865,7.04639778548459,0.0139824984316767,2.1435778894092112
0.0001055555555555,20000.0,0.443394,0.1618735977765386,1.719945293615744,3.452378751547052,0.1134113644007658,2.1202933903509287
0.0001055555555555,40000.0,0.443394,0.0856223143359579,1.776732498834375,3.854575229256878,0.0569033505783004,2.1257350100968284
0.0001055555555555,60000.0,0.443394,0.0603028845987527,1.790359286281441,4.251520285820297,0.0379647656109234,2.126972935579007
0.0001055555555555,80000.0,0.443394,0.0476899492861848,1.7896435541589009,4.644225211241709,0.0284414466624955,2.124421294054633
0.0001055555555555,100000.0,0.443394,0.04009636288829,1.7461918422134044,5.040077561138805,0.022760276969582,2.125009518623591
0.0001055555555555,120000.0,0.443394,0.0350470042912177,1.785651382732725,5.436464475721138,0.0189758155464556,2.1259640272721243
0.0001055555555555,140000.0,0.443394,0.0314258043749335,1.782273520047633,5.830541473577465,0.0162587544513531,2.125120614501769
0.0001055555555555,160000.0,0.443394,0.028716204236336,1.7798710515764704,6.22581313121589,0.0142271312076193,2.125208284471205
0.0001055555555555,180000.0,0.443394,0.0266132831509684,1.752041627364937,6.619967080406729,0.0126426440878485,2.124572818397313
0.0001055555555555,200000.0,0.443394,0.0249211876335591,1.7743306307241418,7.0168377145729,0.0113842483088525,2.1256574986556784
0.0001244444444444,20000.0,0.443394,0.1860688005612497,2.462735790463586,3.457431878435687,0.0964787011069192,2.1279933200458343
0.0001244444444444,40000.0,0.443394,0.1106399586359514,2.5473978875371954,3.857569596479071,0.0483412374856634,2.129909585133055
0.0001244444444444,60000.0,0.443394,0.0856009955050786,2.5631845339957957,4.253076196757208,0.0322258284358257,2.1291845374946616
0.0001244444444444,80000.0,0.443394,0.0730395020387666,2.566360874251666,4.651104953201476,0.0241959641052856,2.131263304530552
0.0001244444444444,100000.0,0.443394,0.0655248452039267,2.565763778574158,5.047319700833418,0.0193611108175355,2.131597716720817
0.0001244444444444,120000.0,0.443394,0.0605217299607353,2.563752660686703,5.442960397278878,0.0161340443967101,2.131479913047056
0.0001244444444444,140000.0,0.443394,0.0569440198547477,2.5607054456924727,5.838939420812123,0.0138306628220922,2.1316472758084317
0.0001244444444444,160000.0,0.443394,0.0542662040512429,2.558593078581299,6.234375221106593,0.0121008705531047,2.131434213498245
0.0001244444444444,180000.0,0.443394,0.0521839684805732,2.557183535673283,6.629712129539234,0.0107552661951019,2.1311902217720444
0.0001244444444444,200000.0,0.443394,0.0505171061925418,2.5555488817528547,7.025194834918685,0.00967929699284,2.1310667061276467
0.0001433333333333,20000.0,0.443394,0.2191002424697251,2.158579496650048,3.495905546358367,0.0856374303839795,2.1780360984168103
0.0001433333333333,40000.0,0.443394,0.1447407778003697,2.1957660352291226,3.907931141839833,0.0430734773300943,2.187470355106981
0.0001433333333333,60000.0,0.443394,0.1202880953286843,2.218433188647393,4.305016796306553,0.0286665067830763,2.182804845405178
0.0001433333333333,80000.0,0.443394,0.108055532904501,2.2254390188321227,4.702940306575808,0.0214781753073136,2.180183734684365
0.0001433333333333,100000.0,0.443394,0.1005269681332593,2.2267147763498896,5.110752992695593,0.0172348047403154,2.186571204784846
0.0001433333333333,120000.0,0.443394,0.0956069956028297,2.2265863057892825,5.511994968818825,0.014365428221587,2.1868886143060946
0.0001433333333333,140000.0,0.443394,0.0921008886785494,2.225491014669484,5.912651718705558,0.0123131103920323,2.186762148685049
0.0001433333333333,160000.0,0.443394,0.0894742055059274,2.223911729212399,6.313101680646466,0.0107731938972738,2.186526274447049
0.0001433333333333,180000.0,0.443394,0.0874310373773905,2.222080138712969,6.713578436574643,0.0095756475598794,2.186346681983923
0.0001433333333333,200000.0,0.443394,0.0857732129699636,2.2230575079423835,7.114835785145342,0.0086195590406196,2.1866732303352165
0.0001622222222222,20000.0,0.443394,0.2392466566217787,2.0989104264404403,3.578658058733181,0.0792874878592869,2.2841195562896472
0.0001622222222222,40000.0,0.443394,0.1672386203015805,2.193213873382284,3.995536929192278,0.039783162865085,2.2879797323533486
0.0001622222222222,60000.0,0.443394,0.1432604018405159,2.215735543632812,4.409025384997105,0.0265671657600939,2.2907051980423385
0.0001622222222222,80000.0,0.443394,0.1313456955255258,2.2223080769075763,4.818870805180797,0.0199243782920916,2.290056917676812
